Model,System,Round,Avg Score Document,Avg Score Reference,Avg Score Ref+Doc,Num Judges
phi-3-medium-128k-instruct,camera,first,8.33,7.0,8.0,3
phi-3-medium-128k-instruct,camera,second,21.0,58.33,49.33,3
phi-3-medium-128k-instruct,camera,third,20.33,34.0,35.67,3
phi-3-medium-128k-instruct,particles,first,11.67,6.67,10.67,3
phi-3-medium-128k-instruct,particles,second,46.0,49.0,43.0,3
phi-3-medium-128k-instruct,particles,third,44.0,48.0,48.33,3
phi-3-medium-128k-instruct,kraz,first,9.67,13.33,6.67,3
phi-3-medium-128k-instruct,kraz,second,40.67,45.67,45.33,3
phi-3-medium-128k-instruct,kraz,third,33.0,16.5,16.67,3
phi-3-medium-128k-instruct,m113,first,31.67,14.0,5.0,3
phi-3-medium-128k-instruct,m113,second,32.33,51.67,34.67,3
phi-3-medium-128k-instruct,m113,third,40.0,35.67,40.0,3
phi-3-medium-128k-instruct,tablecloth,first,21.0,10.0,25.33,3
phi-3-medium-128k-instruct,tablecloth,second,35.5,35.33,26.0,2
phi-3-medium-128k-instruct,tablecloth,third,47.33,73.67,49.67,3
phi-3-medium-128k-instruct,rotor,first,34.67,10.33,27.67,3
phi-3-medium-128k-instruct,rotor,second,50.67,89.67,75.67,3
phi-3-medium-128k-instruct,rotor,third,42.33,39.33,39.33,3
phi-3-medium-128k-instruct,scm_hill,first,17.0,19.0,9.0,3
phi-3-medium-128k-instruct,scm_hill,second,24.0,38.67,31.67,3
phi-3-medium-128k-instruct,scm_hill,third,44.0,53.0,64.33,3
phi-3-medium-128k-instruct,viper,first,18.0,19.0,21.33,3
phi-3-medium-128k-instruct,viper,second,41.67,56.0,59.33,3
phi-3-medium-128k-instruct,viper,third,21.33,44.0,33.67,3
phi-3-medium-128k-instruct,buckling,first,8.33,21.0,22.0,3
phi-3-medium-128k-instruct,buckling,second,3.33,6.67,3.33,3
phi-3-medium-128k-instruct,buckling,third,31.67,25.67,25.67,3
phi-3-medium-128k-instruct,slider_crank,first,10.67,10.0,12.67,3
phi-3-medium-128k-instruct,slider_crank,second,29.0,34.33,56.0,3
phi-3-medium-128k-instruct,slider_crank,third,50.67,43.0,53.67,3
phi-3-medium-128k-instruct,turtlebot,first,5.67,27.0,16.0,3
phi-3-medium-128k-instruct,turtlebot,second,46.0,55.0,56.33,3
phi-3-medium-128k-instruct,turtlebot,third,35.67,14.0,20.67,3
phi-3-medium-128k-instruct,rigid_multipatches,first,6.33,12.67,2.67,3
phi-3-medium-128k-instruct,rigid_multipatches,second,23.0,32.0,30.0,3
phi-3-medium-128k-instruct,rigid_multipatches,third,47.33,54.33,62.67,3
phi-3-medium-128k-instruct,cable,first,17.0,22.33,13.0,3
phi-3-medium-128k-instruct,cable,second,57.0,90.0,80.0,3
phi-3-medium-128k-instruct,cable,third,9.67,33.33,27.67,3
phi-3-medium-128k-instruct,hmmwv,first,9.0,14.67,21.33,3
phi-3-medium-128k-instruct,hmmwv,second,11.0,30.33,32.67,3
phi-3-medium-128k-instruct,hmmwv,third,30.67,42.67,18.0,3
phi-3-medium-128k-instruct,handler,first,15.33,31.67,13.33,3
phi-3-medium-128k-instruct,handler,second,36.33,87.0,74.0,3
phi-3-medium-128k-instruct,handler,third,37.0,36.33,33.33,3
phi-3-medium-128k-instruct,lidar,first,3.33,7.33,26.33,3
phi-3-medium-128k-instruct,lidar,second,12.33,24.0,25.67,3
phi-3-medium-128k-instruct,lidar,third,23.33,12.33,19.0,3
phi-4-mini-instruct,gator,first,11.67,18.33,10.0,3
phi-4-mini-instruct,gator,second,3.33,1.67,15.0,3
phi-4-mini-instruct,gator,third,5.0,0.0,15.0,3
phi-4-mini-instruct,gear,first,20.67,12.0,7.0,3
phi-4-mini-instruct,gear,second,3.33,0.0,0.0,3
phi-4-mini-instruct,gear,third,16.67,0.0,0.0,3
phi-4-mini-instruct,feda,first,1.67,13.33,19.0,3
phi-4-mini-instruct,feda,second,1.67,16.67,15.67,3
phi-4-mini-instruct,feda,third,1.67,0.0,10.0,3
phi-4-mini-instruct,man,first,13.0,9.33,3.33,3
phi-4-mini-instruct,man,second,0.0,6.67,0.0,3
phi-4-mini-instruct,man,third,0.0,15.0,15.0,3
phi-4-mini-instruct,art,first,12.67,0.67,18.67,3
phi-4-mini-instruct,art,second,3.33,0.0,15.0,3
phi-4-mini-instruct,art,third,26.67,15.0,19.0,3
phi-4-mini-instruct,vehros,first,8.33,3.33,6.67,3
phi-4-mini-instruct,vehros,second,0.0,8.33,15.0,3
phi-4-mini-instruct,vehros,third,41.33,18.67,29.67,3
phi-4-mini-instruct,pendulum,first,1.0,1.67,1.67,2
phi-4-mini-instruct,pendulum,second,0.0,1.67,15.0,3
phi-4-mini-instruct,pendulum,third,19.0,0.0,4.67,3
phi-4-mini-instruct,rigid_highway,first,10.0,6.67,1.67,3
phi-4-mini-instruct,rigid_highway,second,1.67,0.0,15.0,3
phi-4-mini-instruct,rigid_highway,third,8.33,10.0,6.67,3
phi-4-mini-instruct,curiosity,first,12.33,5.33,16.67,3
phi-4-mini-instruct,curiosity,second,33.33,59.33,49.67,3
phi-4-mini-instruct,curiosity,third,40.33,36.0,48.67,3
phi-4-mini-instruct,gps_imu,first,20.0,3.33,6.67,3
phi-4-mini-instruct,gps_imu,second,15.0,16.67,0.67,3
phi-4-mini-instruct,gps_imu,third,18.33,47.67,36.33,3
phi-4-mini-instruct,mass_spring_damper,first,18.33,6.67,13.33,3
phi-4-mini-instruct,mass_spring_damper,second,16.67,19.0,15.33,3
phi-4-mini-instruct,mass_spring_damper,third,0.0,0.0,21.0,3
phi-4-mini-instruct,uazbus,first,1.67,6.67,3.33,3
phi-4-mini-instruct,uazbus,second,11.67,8.33,0.0,3
phi-4-mini-instruct,uazbus,third,28.33,1.67,0.0,3
phi-4-mini-instruct,scm,first,9.0,19.33,6.67,3
phi-4-mini-instruct,scm,second,3.33,0.0,15.0,3
phi-4-mini-instruct,scm,third,11.67,15.0,0.0,3
phi-4-mini-instruct,veh_app,first,20.67,24.67,4.0,3
phi-4-mini-instruct,veh_app,second,0.0,0.0,0.0,3
phi-4-mini-instruct,veh_app,third,0.0,0.0,0.0,3
phi-4-mini-instruct,sedan,first,311.67,3.33,22.33,3
phi-4-mini-instruct,sedan,second,10.0,1.67,10.67,3
phi-4-mini-instruct,sedan,third,15.0,0.0,0.0,3
phi-4-mini-instruct,citybus,first,6.67,5.0,11.0,3
phi-4-mini-instruct,citybus,second,5.0,13.33,13.33,3
phi-4-mini-instruct,citybus,third,15.0,13.33,15.67,3
phi-4-mini-instruct,beam,first,15.67,6.67,14.0,3
phi-4-mini-instruct,beam,second,0.0,16.67,16.67,3
phi-4-mini-instruct,beam,third,5.0,0.0,15.0,3
phi-4-mini-instruct,sensros,first,3.33,3.33,5.67,3
phi-4-mini-instruct,sensros,second,11.67,0.0,0.0,3
phi-4-mini-instruct,sensros,third,16.67,0.0,0.0,3
phi-4-mini-instruct,camera,first,19.0,12.67,5.67,3
phi-4-mini-instruct,camera,second,43.67,28.0,33.67,3
phi-4-mini-instruct,camera,third,26.33,28.33,17.67,3
phi-4-mini-instruct,particles,first,5.0,16.67,2.33,3
phi-4-mini-instruct,particles,second,0.0,0.0,16.33,3
phi-4-mini-instruct,particles,third,0.0,0.0,0.0,3
phi-4-mini-instruct,kraz,first,7.33,18.67,4.33,3
phi-4-mini-instruct,kraz,second,0.0,0.0,0.0,3
phi-4-mini-instruct,kraz,third,10.0,28.33,0.0,3
phi-4-mini-instruct,m113,first,1.67,16.67,13.33,3
phi-4-mini-instruct,m113,second,18.33,0.0,0.0,3
phi-4-mini-instruct,m113,third,5.0,0.0,18.33,3
phi-4-mini-instruct,tablecloth,first,33.33,16.67,1.33,3
phi-4-mini-instruct,tablecloth,second,3.33,0.0,13.33,3
phi-4-mini-instruct,tablecloth,third,0.0,13.33,0.0,2
phi-4-mini-instruct,rotor,first,7.33,10.0,8.33,3
phi-4-mini-instruct,rotor,second,0.0,0.0,0.0,3
phi-4-mini-instruct,rotor,third,15.0,15.0,0.0,3
phi-4-mini-instruct,scm_hill,first,8.33,5.0,3.33,3
phi-4-mini-instruct,scm_hill,second,0.0,0.0,10.0,3
phi-4-mini-instruct,scm_hill,third,0.0,0.0,4.33,3
phi-4-mini-instruct,viper,first,7.33,30.0,3.33,3
phi-4-mini-instruct,viper,second,0.0,0.0,15.0,3
phi-4-mini-instruct,viper,third,3.33,13.33,0.0,3
phi-4-mini-instruct,buckling,first,12.5,5.67,5.0,2
phi-4-mini-instruct,buckling,second,15.0,18.33,18.33,3
phi-4-mini-instruct,buckling,third,1.67,6.67,30.0,3
phi-4-mini-instruct,slider_crank,first,5.0,8.33,22.33,3
phi-4-mini-instruct,slider_crank,second,19.33,19.0,15.67,3
phi-4-mini-instruct,slider_crank,third,2.33,0.0,23.0,3
phi-4-mini-instruct,turtlebot,first,12.33,0.0,6.67,3
phi-4-mini-instruct,turtlebot,second,0.0,0.0,2.0,3
phi-4-mini-instruct,turtlebot,third,1.67,5.0,0.0,3
phi-4-mini-instruct,rigid_multipatches,first,4.0,3.33,2.33,3
phi-4-mini-instruct,rigid_multipatches,second,15.67,0.0,16.33,3
phi-4-mini-instruct,rigid_multipatches,third,10.0,0.0,17.0,3
phi-4-mini-instruct,cable,first,13.33,21.33,4.33,3
phi-4-mini-instruct,cable,second,36.67,0.0,22.0,3
phi-4-mini-instruct,cable,third,7.33,0.0,17.33,3
phi-4-mini-instruct,hmmwv,first,0.0,2.33,8.33,3
phi-4-mini-instruct,hmmwv,second,13.33,0.0,0.0,3
phi-4-mini-instruct,hmmwv,third,8.33,0.0,0.0,3
phi-4-mini-instruct,handler,first,15.0,6.67,3.33,3
phi-4-mini-instruct,handler,second,58.33,80.0,81.0,3
phi-4-mini-instruct,handler,third,3.33,6.67,0.0,3
phi-4-mini-instruct,lidar,first,2.33,0.0,0.0,3
phi-4-mini-instruct,lidar,second,5.67,15.0,15.0,3
phi-4-mini-instruct,lidar,third,10.0,10.0,1.67,3
llama-3.3-70b-instruct,gator,first,35.33,13.67,13.67,3
llama-3.3-70b-instruct,gator,second,51.33,56.33,46.33,3
llama-3.3-70b-instruct,gator,third,51.67,74.33,58.67,3
llama-3.3-70b-instruct,gear,first,29.67,33.33,17.33,3
llama-3.3-70b-instruct,gear,second,58.33,78.33,76.33,3
llama-3.3-70b-instruct,gear,third,78.0,62.0,54.33,3
llama-3.3-70b-instruct,feda,first,29.33,8.67,10.0,3
llama-3.3-70b-instruct,feda,second,45.33,37.67,28.67,3
llama-3.3-70b-instruct,feda,third,43.33,35.33,43.0,3
llama-3.3-70b-instruct,man,first,21.0,15.33,9.0,3
llama-3.3-70b-instruct,man,second,36.0,54.33,35.67,3
llama-3.3-70b-instruct,man,third,52.0,33.33,30.0,3
llama-3.3-70b-instruct,art,first,24.0,13.0,12.67,3
llama-3.3-70b-instruct,art,second,51.33,91.0,68.33,3
llama-3.3-70b-instruct,art,third,18.0,90.0,86.33,3
llama-3.3-70b-instruct,vehros,first,30.0,14.33,30.67,3
llama-3.3-70b-instruct,vehros,second,23.33,33.67,44.0,3
llama-3.3-70b-instruct,vehros,third,42.33,39.33,33.0,3
llama-3.3-70b-instruct,pendulum,first,20.33,20.33,30.33,3
llama-3.3-70b-instruct,pendulum,second,68.0,43.0,41.33,3
llama-3.3-70b-instruct,pendulum,third,55.33,37.33,33.67,3
llama-3.3-70b-instruct,rigid_highway,first,24.33,13.0,12.67,3
llama-3.3-70b-instruct,rigid_highway,second,61.67,58.67,74.67,3
llama-3.3-70b-instruct,rigid_highway,third,54.67,78.33,72.33,3
llama-3.3-70b-instruct,curiosity,first,26.33,6.0,25.0,3
llama-3.3-70b-instruct,curiosity,second,36.67,65.67,61.33,3
llama-3.3-70b-instruct,curiosity,third,39.33,48.33,38.33,3
llama-3.3-70b-instruct,gps_imu,first,32.0,11.0,24.33,3
llama-3.3-70b-instruct,gps_imu,second,71.0,61.0,64.0,3
llama-3.3-70b-instruct,gps_imu,third,53.33,64.67,76.0,3
llama-3.3-70b-instruct,mass_spring_damper,first,28.0,33.0,30.67,3
llama-3.3-70b-instruct,mass_spring_damper,second,43.0,36.67,43.0,3
llama-3.3-70b-instruct,mass_spring_damper,third,71.67,65.67,37.33,3
llama-3.3-70b-instruct,uazbus,first,18.33,15.0,22.67,3
llama-3.3-70b-instruct,uazbus,second,47.0,44.33,57.0,3
llama-3.3-70b-instruct,uazbus,third,57.33,41.0,43.33,3
llama-3.3-70b-instruct,scm,first,0.67,20.67,10.33,3
llama-3.3-70b-instruct,scm,second,70.33,78.33,50.0,3
llama-3.3-70b-instruct,scm,third,33.33,34.0,30.0,3
llama-3.3-70b-instruct,veh_app,first,22.0,19.67,10.67,3
llama-3.3-70b-instruct,veh_app,second,19.0,29.0,45.0,3
llama-3.3-70b-instruct,veh_app,third,38.67,39.33,69.67,3
llama-3.3-70b-instruct,sedan,first,19.0,10.67,29.0,3
llama-3.3-70b-instruct,sedan,second,47.33,11.33,36.0,3
llama-3.3-70b-instruct,sedan,third,47.0,18.33,27.67,3
llama-3.3-70b-instruct,citybus,first,11.67,41.67,9.33,3
llama-3.3-70b-instruct,citybus,second,46.33,74.0,69.67,3
llama-3.3-70b-instruct,citybus,third,52.67,73.33,77.33,3
llama-3.3-70b-instruct,beam,first,36.33,24.33,27.33,3
llama-3.3-70b-instruct,beam,second,47.33,63.67,74.67,3
llama-3.3-70b-instruct,beam,third,54.33,82.67,88.67,3
llama-3.3-70b-instruct,sensros,first,37.0,18.67,28.0,3
llama-3.3-70b-instruct,sensros,second,52.0,67.67,67.67,2
llama-3.3-70b-instruct,sensros,third,40.0,75.67,55.33,3
llama-3.3-70b-instruct,camera,first,21.33,42.33,25.67,3
llama-3.3-70b-instruct,camera,second,49.67,68.33,64.67,3
llama-3.3-70b-instruct,camera,third,45.0,47.0,49.67,3
llama-3.3-70b-instruct,particles,first,30.0,8.33,17.67,3
llama-3.3-70b-instruct,particles,second,41.67,88.0,76.67,3
llama-3.3-70b-instruct,particles,third,57.33,81.0,53.67,3
llama-3.3-70b-instruct,kraz,first,19.67,29.67,22.67,3
llama-3.3-70b-instruct,kraz,second,27.0,65.67,64.67,3
llama-3.3-70b-instruct,kraz,third,67.33,22.0,30.67,3
llama-3.3-70b-instruct,m113,first,23.0,27.0,25.67,3
llama-3.3-70b-instruct,m113,second,40.67,49.0,14.33,3
llama-3.3-70b-instruct,m113,third,28.0,37.33,21.0,3
llama-3.3-70b-instruct,tablecloth,first,26.67,30.67,23.0,3
llama-3.3-70b-instruct,tablecloth,second,41.67,71.67,65.33,3
llama-3.3-70b-instruct,tablecloth,third,69.0,52.67,58.67,3
llama-3.3-70b-instruct,rotor,first,23.33,17.33,20.67,3
llama-3.3-70b-instruct,rotor,second,47.0,63.0,62.33,3
llama-3.3-70b-instruct,rotor,third,42.67,53.67,60.0,3
llama-3.3-70b-instruct,scm_hill,first,31.67,13.67,10.0,3
llama-3.3-70b-instruct,scm_hill,second,41.0,33.0,24.33,3
llama-3.3-70b-instruct,scm_hill,third,53.67,55.67,49.0,3
llama-3.3-70b-instruct,viper,first,32.33,15.33,29.67,3
llama-3.3-70b-instruct,viper,second,57.0,72.33,75.0,3
llama-3.3-70b-instruct,viper,third,53.67,45.67,41.67,3
llama-3.3-70b-instruct,buckling,first,30.67,23.0,31.0,3
llama-3.3-70b-instruct,buckling,second,51.0,87.0,82.0,3
llama-3.3-70b-instruct,buckling,third,63.33,19.67,30.67,3
llama-3.3-70b-instruct,slider_crank,first,32.0,33.0,27.0,3
llama-3.3-70b-instruct,slider_crank,second,59.0,56.67,63.0,3
llama-3.3-70b-instruct,slider_crank,third,61.0,66.33,64.33,3
llama-3.3-70b-instruct,turtlebot,first,35.0,9.0,33.33,3
llama-3.3-70b-instruct,turtlebot,second,64.0,66.0,54.67,3
llama-3.3-70b-instruct,turtlebot,third,46.0,34.33,20.67,3
llama-3.3-70b-instruct,rigid_multipatches,first,12.67,27.33,24.67,3
llama-3.3-70b-instruct,rigid_multipatches,second,70.33,41.67,42.33,3
llama-3.3-70b-instruct,rigid_multipatches,third,78.33,56.67,67.67,3
llama-3.3-70b-instruct,cable,first,24.33,14.0,22.67,3
llama-3.3-70b-instruct,cable,second,47.33,87.67,71.67,3
llama-3.3-70b-instruct,cable,third,58.33,36.67,44.33,3
llama-3.3-70b-instruct,hmmwv,first,18.0,14.0,16.33,3
llama-3.3-70b-instruct,hmmwv,second,47.67,12.0,36.0,3
llama-3.3-70b-instruct,hmmwv,third,45.0,56.67,58.67,3
llama-3.3-70b-instruct,handler,first,24.0,40.0,33.67,3
llama-3.3-70b-instruct,handler,second,37.67,90.0,82.67,3
llama-3.3-70b-instruct,handler,third,47.0,24.0,36.33,3
llama-3.3-70b-instruct,lidar,first,24.0,24.33,31.67,3
llama-3.3-70b-instruct,lidar,second,31.67,22.67,29.33,3
llama-3.3-70b-instruct,lidar,third,32.33,23.33,34.33,3
gemma-3-27b-it,gator,first,7.67,15.0,17.33,3
gemma-3-27b-it,gator,second,59.0,57.33,45.67,3
gemma-3-27b-it,gator,third,54.0,72.33,66.0,3
gemma-3-27b-it,gear,first,42.5,17.0,26.33,2
gemma-3-27b-it,gear,second,51.67,89.33,80.67,3
gemma-3-27b-it,gear,third,54.0,28.0,43.33,3
gemma-3-27b-it,feda,first,23.67,9.67,14.33,3
gemma-3-27b-it,feda,second,66.5,45.0,57.67,2
gemma-3-27b-it,feda,third,41.0,35.67,55.67,3
gemma-3-27b-it,man,first,39.67,31.33,21.33,3
gemma-3-27b-it,man,second,33.0,66.0,73.67,3
gemma-3-27b-it,man,third,37.33,13.33,38.67,3
gemma-3-27b-it,art,first,30.67,23.33,27.67,3
gemma-3-27b-it,art,second,34.0,82.33,84.33,3
gemma-3-27b-it,art,third,31.67,77.67,87.0,3
gemma-3-27b-it,vehros,first,34.33,34.0,31.33,3
gemma-3-27b-it,vehros,second,37.0,33.67,23.67,3
gemma-3-27b-it,vehros,third,43.0,14.0,27.67,3
gemma-3-27b-it,pendulum,first,41.33,15.67,22.67,3
gemma-3-27b-it,pendulum,second,37.0,34.0,31.0,3
gemma-3-27b-it,pendulum,third,22.0,32.0,45.33,3
gemma-3-27b-it,rigid_highway,first,34.0,13.0,12.0,3
gemma-3-27b-it,rigid_highway,second,43.33,79.33,77.33,3
gemma-3-27b-it,rigid_highway,third,47.0,45.0,77.67,3
gemma-3-27b-it,curiosity,first,16.33,29.0,14.33,3
gemma-3-27b-it,curiosity,second,58.33,71.33,62.0,3
gemma-3-27b-it,curiosity,third,26.67,53.0,41.67,3
gemma-3-27b-it,gps_imu,first,16.33,18.0,28.0,3
gemma-3-27b-it,gps_imu,second,70.0,46.33,41.0,2
gemma-3-27b-it,gps_imu,third,71.0,83.33,69.0,3
gemma-3-27b-it,mass_spring_damper,first,27.0,28.0,20.67,3
gemma-3-27b-it,mass_spring_damper,second,48.67,60.33,60.67,3
gemma-3-27b-it,mass_spring_damper,third,60.0,19.67,50.33,3
gemma-3-27b-it,uazbus,first,16.0,14.33,15.67,3
gemma-3-27b-it,uazbus,second,50.33,66.33,46.67,3
gemma-3-27b-it,uazbus,third,43.67,24.0,40.67,3
gemma-3-27b-it,scm,first,21.67,22.67,25.0,3
gemma-3-27b-it,scm,second,53.0,76.0,70.33,3
gemma-3-27b-it,scm,third,73.0,30.67,32.67,3
gemma-3-27b-it,veh_app,first,7.33,24.33,13.67,3
gemma-3-27b-it,veh_app,second,22.33,10.33,10.33,3
gemma-3-27b-it,veh_app,third,40.0,58.33,47.67,3
gemma-3-27b-it,sedan,first,23.67,31.33,19.67,3
gemma-3-27b-it,sedan,second,62.0,54.0,43.0,3
gemma-3-27b-it,sedan,third,51.67,34.0,27.67,3
gemma-3-27b-it,citybus,first,14.0,11.0,12.0,3
gemma-3-27b-it,citybus,second,64.0,82.67,69.0,3
gemma-3-27b-it,citybus,third,45.67,75.0,64.0,3
gemma-3-27b-it,beam,first,51.67,21.67,22.0,3
gemma-3-27b-it,beam,second,44.0,24.0,22.0,3
gemma-3-27b-it,beam,third,56.0,58.67,74.33,3
gemma-3-27b-it,sensros,first,25.67,19.0,18.33,3
gemma-3-27b-it,sensros,second,25.0,57.67,45.33,3
gemma-3-27b-it,sensros,third,44.67,47.33,42.33,3
gemma-3-27b-it,camera,first,31.0,29.0,19.67,3
gemma-3-27b-it,camera,second,30.67,43.33,32.0,3
gemma-3-27b-it,camera,third,43.67,38.67,29.67,3
gemma-3-27b-it,particles,first,29.0,19.33,22.0,3
gemma-3-27b-it,particles,second,53.67,71.67,66.67,3
gemma-3-27b-it,particles,third,54.33,63.33,63.0,3
gemma-3-27b-it,kraz,first,14.33,9.67,16.67,3
gemma-3-27b-it,kraz,second,42.33,67.33,65.67,3
gemma-3-27b-it,kraz,third,23.0,34.33,27.0,3
gemma-3-27b-it,m113,first,10.33,18.33,16.33,3
gemma-3-27b-it,m113,second,22.33,25.33,26.33,3
gemma-3-27b-it,m113,third,32.33,50.67,40.0,3
gemma-3-27b-it,tablecloth,first,24.67,29.67,28.33,3
gemma-3-27b-it,tablecloth,second,38.0,51.33,54.33,3
gemma-3-27b-it,tablecloth,third,51.33,67.33,37.67,3
gemma-3-27b-it,rotor,first,18.33,25.0,8.67,3
gemma-3-27b-it,rotor,second,53.33,79.67,65.33,3
gemma-3-27b-it,rotor,third,37.67,49.0,50.67,3
gemma-3-27b-it,scm_hill,first,16.0,29.0,12.67,3
gemma-3-27b-it,scm_hill,second,49.67,38.0,41.0,3
gemma-3-27b-it,scm_hill,third,24.33,50.33,53.0,3
gemma-3-27b-it,viper,first,17.67,35.67,20.67,3
gemma-3-27b-it,viper,second,45.67,55.67,70.67,3
gemma-3-27b-it,viper,third,62.0,52.0,49.0,3
gemma-3-27b-it,buckling,first,27.0,33.0,21.0,3
gemma-3-27b-it,buckling,second,55.67,84.0,76.67,3
gemma-3-27b-it,buckling,third,48.0,28.67,33.67,3
gemma-3-27b-it,slider_crank,first,23.67,24.0,23.67,3
gemma-3-27b-it,slider_crank,second,56.33,62.0,63.0,3
gemma-3-27b-it,slider_crank,third,50.0,60.0,62.33,3
gemma-3-27b-it,turtlebot,first,21.33,18.33,10.33,3
gemma-3-27b-it,turtlebot,second,55.33,74.33,67.33,3
gemma-3-27b-it,turtlebot,third,66.33,46.0,21.33,3
gemma-3-27b-it,rigid_multipatches,first,14.0,17.33,25.67,3
gemma-3-27b-it,rigid_multipatches,second,28.33,58.67,43.67,3
gemma-3-27b-it,rigid_multipatches,third,46.67,67.0,76.33,3
gemma-3-27b-it,cable,first,26.0,21.67,26.67,3
gemma-3-27b-it,cable,second,47.0,72.67,68.33,3
gemma-3-27b-it,cable,third,51.67,44.0,42.33,3
gemma-3-27b-it,hmmwv,first,32.33,28.33,11.0,3
gemma-3-27b-it,hmmwv,second,15.67,28.33,28.0,3
gemma-3-27b-it,hmmwv,third,62.33,58.33,64.0,3
gemma-3-27b-it,handler,first,15.33,26.67,21.33,3
gemma-3-27b-it,handler,second,57.67,85.0,69.33,3
gemma-3-27b-it,handler,third,56.33,16.0,25.67,3
gemma-3-27b-it,lidar,first,26.33,20.67,14.33,3
gemma-3-27b-it,lidar,second,26.33,25.0,35.33,3
gemma-3-27b-it,lidar,third,12.33,25.67,12.0,3
deepseek-r1,gator,first,60.67,27.67,16.33,3
deepseek-r1,gator,second,64.0,46.0,63.0,3
deepseek-r1,gator,third,70.0,81.67,77.67,3
deepseek-r1,gear,first,45.67,30.0,36.67,3
deepseek-r1,gear,second,46.67,81.67,76.67,3
deepseek-r1,gear,third,49.0,31.0,24.67,3
deepseek-r1,feda,first,21.0,32.33,14.67,3
deepseek-r1,feda,second,53.0,47.0,43.33,3
deepseek-r1,feda,third,52.0,48.33,73.67,3
deepseek-r1,man,first,61.0,21.0,21.67,3
deepseek-r1,man,second,49.67,56.0,57.67,3
deepseek-r1,man,third,65.0,34.33,51.0,3
deepseek-r1,art,first,56.0,15.33,18.33,3
deepseek-r1,art,second,81.67,55.67,52.0,3
deepseek-r1,art,third,26.67,62.0,39.33,3
deepseek-r1,vehros,first,50.0,28.0,11.33,3
deepseek-r1,vehros,second,58.0,44.0,61.33,3
deepseek-r1,vehros,third,77.0,51.33,55.0,3
deepseek-r1,pendulum,first,48.67,37.0,15.67,3
deepseek-r1,pendulum,second,46.33,33.33,47.33,3
deepseek-r1,pendulum,third,65.67,73.33,52.0,3
deepseek-r1,rigid_highway,first,44.33,10.33,36.33,3
deepseek-r1,rigid_highway,second,44.33,52.67,57.0,3
deepseek-r1,rigid_highway,third,49.0,82.33,81.0,3
deepseek-r1,curiosity,first,53.0,23.33,28.0,3
deepseek-r1,curiosity,second,79.33,67.33,57.33,3
deepseek-r1,curiosity,third,47.33,49.0,47.67,3
deepseek-r1,gps_imu,first,34.0,31.33,29.0,3
deepseek-r1,gps_imu,second,47.67,54.33,34.67,3
deepseek-r1,gps_imu,third,56.67,84.0,75.67,3
deepseek-r1,mass_spring_damper,first,22.33,41.67,31.33,3
deepseek-r1,mass_spring_damper,second,45.67,66.0,64.33,3
deepseek-r1,mass_spring_damper,third,62.33,39.33,33.0,3
deepseek-r1,uazbus,first,55.67,26.0,37.67,3
deepseek-r1,uazbus,second,45.33,52.67,56.67,3
deepseek-r1,uazbus,third,53.0,37.33,65.0,3
deepseek-r1,scm,first,71.67,29.0,20.33,3
deepseek-r1,scm,second,38.0,74.33,47.67,3
deepseek-r1,scm,third,37.33,56.33,45.33,3
deepseek-r1,veh_app,first,67.33,35.0,34.67,3
deepseek-r1,veh_app,second,58.0,41.67,34.0,3
deepseek-r1,veh_app,third,48.0,49.0,47.33,3
deepseek-r1,sedan,first,38.67,29.0,31.33,3
deepseek-r1,sedan,second,53.0,39.0,51.67,3
deepseek-r1,sedan,third,42.67,32.67,36.0,3
deepseek-r1,citybus,first,43.67,36.67,19.33,3
deepseek-r1,citybus,second,64.0,65.33,56.0,3
deepseek-r1,citybus,third,39.67,72.67,64.33,3
deepseek-r1,beam,first,48.0,28.0,32.33,3
deepseek-r1,beam,second,37.67,45.0,32.33,3
deepseek-r1,beam,third,50.0,72.67,61.0,3
deepseek-r1,sensros,first,39.67,19.0,20.0,3
deepseek-r1,sensros,second,42.67,37.33,56.0,3
deepseek-r1,sensros,third,25.67,45.67,52.0,3
deepseek-r1,camera,first,64.33,25.33,25.67,3
deepseek-r1,camera,second,40.0,66.0,51.67,3
deepseek-r1,camera,third,48.33,43.0,44.67,3
deepseek-r1,particles,first,57.67,50.0,37.67,3
deepseek-r1,particles,second,64.67,77.33,63.0,3
deepseek-r1,particles,third,44.33,46.67,72.0,3
deepseek-r1,kraz,first,24.67,35.67,13.0,3
deepseek-r1,kraz,second,45.67,30.33,46.0,3
deepseek-r1,kraz,third,40.0,28.33,30.67,3
deepseek-r1,m113,first,80.67,32.0,31.33,3
deepseek-r1,m113,second,34.33,54.0,38.0,3
deepseek-r1,m113,third,56.0,59.67,55.33,3
deepseek-r1,tablecloth,first,58.0,34.67,13.0,3
deepseek-r1,tablecloth,second,21.33,69.0,78.67,3
deepseek-r1,tablecloth,third,51.67,74.33,72.67,3
deepseek-r1,rotor,first,50.0,15.67,31.33,2
deepseek-r1,rotor,second,43.67,80.67,83.67,3
deepseek-r1,rotor,third,59.0,59.67,63.0,3
deepseek-r1,scm_hill,first,53.67,27.67,15.0,3
deepseek-r1,scm_hill,second,55.33,40.0,40.0,3
deepseek-r1,scm_hill,third,40.67,48.33,44.67,3
deepseek-r1,viper,first,68.33,32.0,49.0,3
deepseek-r1,viper,second,81.67,91.67,86.0,3
deepseek-r1,viper,third,77.0,52.67,40.33,3
deepseek-r1,buckling,first,25.0,14.33,15.33,3
