Test Model,System,Round,Score Document,Score Reference,Score Reference Document
llama-3.3-70b-instruct,hmmwv,second,33,12,4
llama-3.3-70b-instruct,hmmwv,third,77,52,52
llama-3.3-70b-instruct,handler,first,2,6,7
llama-3.3-70b-instruct,handler,second,64,100,100
llama-3.3-70b-instruct,handler,third,44,39,17
llama-3.3-70b-instruct,lidar,first,4,7,7
llama-3.3-70b-instruct,lidar,second,85,59,44
llama-3.3-70b-instruct,lidar,third,7,10,9
deepseek-r1,gator,first,65,8,6
deepseek-r1,gator,second,77,87,77
deepseek-r1,gator,third,59,72,80
deepseek-r1,gear,first,57,16,2
deepseek-r1,gear,second,85,85,65
deepseek-r1,gear,third,74,22,17
deepseek-r1,feda,first,70,12,4
deepseek-r1,feda,second,80,57,72
deepseek-r1,feda,third,60,48,37
deepseek-r1,man,first,59,10,6
deepseek-r1,man,second,67,57,62
deepseek-r1,man,third,68,42,34
deepseek-r1,art,first,73,11,10
deepseek-r1,art,second,82,95,96
deepseek-r1,art,third,55,97,82
deepseek-r1,vehros,first,25,13,15
deepseek-r1,vehros,second,95,9,2
deepseek-r1,vehros,third,57,19,25
deepseek-r1,pendulum,first,57,34,17
deepseek-r1,pendulum,second,97,27,44
deepseek-r1,pendulum,third,49,50,89
deepseek-r1,rigid_highway,first,38,5,8
deepseek-r1,rigid_highway,second,65,97,83
deepseek-r1,rigid_highway,third,77,65,50
deepseek-r1,curiosity,first,67,34,14
deepseek-r1,curiosity,second,70,85,90
deepseek-r1,curiosity,third,75,32,37
deepseek-r1,gps_imu,first,25,8,10
deepseek-r1,gps_imu,second,84,31,17
deepseek-r1,gps_imu,third,75,100,98
deepseek-r1,mass_spring_damper,first,12,52,12
deepseek-r1,mass_spring_damper,second,65,95,63
deepseek-r1,mass_spring_damper,third,73,22,20
deepseek-r1,uazbus,first,74,20,6
deepseek-r1,uazbus,second,72,29,29
deepseek-r1,uazbus,third,82,58,70
deepseek-r1,scm,first,54,8,12
deepseek-r1,scm,second,70,75,62
deepseek-r1,scm,third,74,74,70
deepseek-r1,veh_app,first,92,37,12
deepseek-r1,veh_app,second,52,31,1
deepseek-r1,veh_app,third,42,22,20
deepseek-r1,sedan,first,44,6,9
deepseek-r1,sedan,second,28,25,24
deepseek-r1,sedan,third,54,20,29
deepseek-r1,citybus,first,70,9,17
deepseek-r1,citybus,second,80,77,72
deepseek-r1,citybus,third,74,57,82
deepseek-r1,beam,first,72,12,19
deepseek-r1,beam,second,82,50,70
deepseek-r1,beam,third,87,63,42
deepseek-r1,sensros,first,30,7,10
deepseek-r1,sensros,second,31,52,37
deepseek-r1,sensros,third,84,67,60
deepseek-r1,camera,first,56,26,26
deepseek-r1,camera,second,59,23,62
deepseek-r1,camera,third,75,57,62
deepseek-r1,particles,first,58,22,25
deepseek-r1,particles,second,77,90,97
deepseek-r1,particles,third,70,50,42
deepseek-r1,kraz,first,70,3,8
deepseek-r1,kraz,second,41,39,17
deepseek-r1,kraz,third,16,22,47
deepseek-r1,m113,first,29,8,10
deepseek-r1,m113,second,85,25,25
deepseek-r1,m113,third,75,56,59
deepseek-r1,tablecloth,first,57,37,55
deepseek-r1,tablecloth,second,62,79,89
deepseek-r1,tablecloth,third,49,34,29
deepseek-r1,rotor,first,50,13,10
deepseek-r1,rotor,second,54,61,61
deepseek-r1,rotor,third,49,9,15
deepseek-r1,scm_hill,first,72,7,4
deepseek-r1,scm_hill,second,50,29,25
deepseek-r1,scm_hill,third,56,45,77
deepseek-r1,viper,first,77,29,24
deepseek-r1,viper,second,80,28,50
deepseek-r1,viper,third,64,49,23
deepseek-r1,buckling,first,70,14,3
deepseek-r1,buckling,second,72,65,78
deepseek-r1,buckling,third,53,13,29
deepseek-r1,slider_crank,first,79,48,15
deepseek-r1,slider_crank,second,55,65,55
deepseek-r1,slider_crank,third,65,48,48
deepseek-r1,turtlebot,first,57,11,12
deepseek-r1,turtlebot,second,77,72,75
deepseek-r1,turtlebot,third,49,25,14
deepseek-r1,rigid_multipatches,first,71,8,9
deepseek-r1,rigid_multipatches,second,50,48,48
deepseek-r1,rigid_multipatches,third,58,90,95
deepseek-r1,cable,first,85,16,13
deepseek-r1,cable,second,63,98,80
deepseek-r1,cable,third,70,14,10
deepseek-r1,hmmwv,first,61,5,9
deepseek-r1,hmmwv,second,82,28,10
deepseek-r1,hmmwv,third,28,54,31
deepseek-r1,handler,first,69,13,12
deepseek-r1,handler,second,52,90,97
deepseek-r1,handler,third,65,53,44
deepseek-r1,lidar,first,55,12,22
deepseek-r1,lidar,second,52,55,60
deepseek-r1,lidar,third,43,12,10
llama-3.1-405b-instruct,gator,first,12,6,4
llama-3.1-405b-instruct,gator,second,67,77,79
llama-3.1-405b-instruct,gator,third,69,92,97
llama-3.1-405b-instruct,gear,first,5,4,8
llama-3.1-405b-instruct,gear,second,64,95,95
llama-3.1-405b-instruct,gear,third,49,39,13
llama-3.1-405b-instruct,feda,first,6,6,8
llama-3.1-405b-instruct,feda,second,65,39,52
llama-3.1-405b-instruct,feda,third,80,18,35
llama-3.1-405b-instruct,man,first,50,25,0
llama-3.1-405b-instruct,man,second,75,70,64
llama-3.1-405b-instruct,man,third,77,35,24
llama-3.1-405b-instruct,art,first,12,4,2
llama-3.1-405b-instruct,art,second,74,100,100
llama-3.1-405b-instruct,art,third,59,95,96
llama-3.1-405b-instruct,vehros,first,12,10,13
llama-3.1-405b-instruct,vehros,second,64,10,9
llama-3.1-405b-instruct,vehros,third,65,25,23
llama-3.1-405b-instruct,pendulum,first,24,9,13
llama-3.1-405b-instruct,pendulum,second,50,18,10
llama-3.1-405b-instruct,pendulum,third,79,50,55
llama-3.1-405b-instruct,rigid_highway,first,11,5,5
llama-3.1-405b-instruct,rigid_highway,second,62,85,97
llama-3.1-405b-instruct,rigid_highway,third,72,98,98
llama-3.1-405b-instruct,curiosity,first,40,0,0
llama-3.1-405b-instruct,curiosity,second,70,75,80
llama-3.1-405b-instruct,curiosity,third,80,37,37
llama-3.1-405b-instruct,gps_imu,first,10,8,2
llama-3.1-405b-instruct,gps_imu,second,85,50,44
llama-3.1-405b-instruct,gps_imu,third,57,72,74
llama-3.1-405b-instruct,mass_spring_damper,first,57,23,19
llama-3.1-405b-instruct,mass_spring_damper,second,75,71,68
llama-3.1-405b-instruct,mass_spring_damper,third,90,27,50
llama-3.1-405b-instruct,uazbus,first,4,10,8
llama-3.1-405b-instruct,uazbus,second,79,70,64
llama-3.1-405b-instruct,uazbus,third,40,40,60
llama-3.1-405b-instruct,scm,first,9,8,5
llama-3.1-405b-instruct,scm,second,73,95,75
llama-3.1-405b-instruct,scm,third,72,19,12
llama-3.1-405b-instruct,veh_app,first,14,4,5
llama-3.1-405b-instruct,veh_app,second,44,37,35
llama-3.1-405b-instruct,veh_app,third,62,55,85
llama-3.1-405b-instruct,sedan,first,0,0,10
llama-3.1-405b-instruct,sedan,second,59,48,27
llama-3.1-405b-instruct,sedan,third,75,12,17
llama-3.1-405b-instruct,citybus,first,7,9,3
llama-3.1-405b-instruct,citybus,second,60,65,54
llama-3.1-405b-instruct,citybus,third,62,85,68
llama-3.1-405b-instruct,beam,first,7,10,7
llama-3.1-405b-instruct,beam,second,37,55,47
llama-3.1-405b-instruct,beam,third,69,72,92
llama-3.1-405b-instruct,sensros,first,14,5,2
llama-3.1-405b-instruct,sensros,second,27,36,22
llama-3.1-405b-instruct,sensros,third,20,82,85
llama-3.1-405b-instruct,camera,first,24,9,10
llama-3.1-405b-instruct,camera,second,65,85,85
llama-3.1-405b-instruct,camera,third,49,90,68
llama-3.1-405b-instruct,particles,first,21,9,4
llama-3.1-405b-instruct,particles,second,41,95,92
llama-3.1-405b-instruct,particles,third,82,92,88
llama-3.1-405b-instruct,kraz,first,30,8,5
llama-3.1-405b-instruct,kraz,second,44,63,29
llama-3.1-405b-instruct,kraz,third,71,27,4
llama-3.1-405b-instruct,m113,first,14,6,11
llama-3.1-405b-instruct,m113,second,52,18,24
llama-3.1-405b-instruct,m113,third,49,39,46
llama-3.1-405b-instruct,tablecloth,first,35,16,9
llama-3.1-405b-instruct,tablecloth,second,32,47,76
llama-3.1-405b-instruct,tablecloth,third,59,45,90
llama-3.1-405b-instruct,rotor,first,11,4,1
llama-3.1-405b-instruct,rotor,second,52,97,100
llama-3.1-405b-instruct,rotor,third,51,75,64
llama-3.1-405b-instruct,scm_hill,first,10,2,8
llama-3.1-405b-instruct,scm_hill,second,67,24,26
llama-3.1-405b-instruct,scm_hill,third,53,27,19
llama-3.1-405b-instruct,viper,first,17,9,2
llama-3.1-405b-instruct,viper,second,82,100,100
llama-3.1-405b-instruct,viper,third,55,59,45
llama-3.1-405b-instruct,buckling,first,12,2,2
llama-3.1-405b-instruct,buckling,second,49,97,100
llama-3.1-405b-instruct,buckling,third,54,54,17
llama-3.1-405b-instruct,slider_crank,first,15,4,11
llama-3.1-405b-instruct,slider_crank,second,95,54,82
llama-3.1-405b-instruct,slider_crank,third,55,65,57
llama-3.1-405b-instruct,turtlebot,first,7,9,11
llama-3.1-405b-instruct,turtlebot,second,84,82,92
llama-3.1-405b-instruct,turtlebot,third,76,12,17
llama-3.1-405b-instruct,rigid_multipatches,first,4,9,8
llama-3.1-405b-instruct,rigid_multipatches,second,52,32,26
llama-3.1-405b-instruct,rigid_multipatches,third,63,95,95
llama-3.1-405b-instruct,cable,first,7,6,2
llama-3.1-405b-instruct,cable,second,42,95,97
llama-3.1-405b-instruct,cable,third,65,17,14
llama-3.1-405b-instruct,hmmwv,first,4,4,8
llama-3.1-405b-instruct,hmmwv,second,49,19,33
llama-3.1-405b-instruct,hmmwv,third,54,61,34
llama-3.1-405b-instruct,handler,first,20,23,10
llama-3.1-405b-instruct,handler,second,70,100,100
llama-3.1-405b-instruct,handler,third,64,79,19
llama-3.1-405b-instruct,lidar,first,7,11,0
llama-3.1-405b-instruct,lidar,second,14,6,70
llama-3.1-405b-instruct,lidar,third,4,10,2
gemma-3-1b-it,gator,first,2,5,4
gemma-3-1b-it,gator,second,85,82,82
gemma-3-1b-it,gator,third,85,62,67
gemma-3-1b-it,gear,first,2,0,0
gemma-3-1b-it,gear,second,39,13,37
gemma-3-1b-it,gear,third,5,10,5
gemma-3-1b-it,feda,first,2,8,2
gemma-3-1b-it,feda,second,62,85,64
gemma-3-1b-it,feda,third,85,75,70
gemma-3-1b-it,man,first,4,8,2
gemma-3-1b-it,man,second,57,72,77
gemma-3-1b-it,man,third,48,57,53
gemma-3-1b-it,art,first,2,2,2
gemma-3-1b-it,art,second,65,98,98
gemma-3-1b-it,art,third,70,85,83
gemma-3-1b-it,vehros,first,2,12,2
gemma-3-1b-it,vehros,second,5,26,27
gemma-3-1b-it,vehros,third,47,4,27
gemma-3-1b-it,pendulum,first,2,2,2
gemma-3-1b-it,pendulum,second,64,22,21
gemma-3-1b-it,pendulum,third,82,73,65
gemma-3-1b-it,rigid_highway,first,2,2,5
gemma-3-1b-it,rigid_highway,second,85,72,62
gemma-3-1b-it,rigid_highway,third,77,65,48
gemma-3-1b-it,curiosity,first,7,8,10
gemma-3-1b-it,curiosity,second,62,65,60
gemma-3-1b-it,curiosity,third,32,59,26
gemma-3-1b-it,gps_imu,first,2,7,2
gemma-3-1b-it,gps_imu,second,40,12,14
gemma-3-1b-it,gps_imu,third,0,6,2
gemma-3-1b-it,mass_spring_damper,first,5,10,5
gemma-3-1b-it,mass_spring_damper,second,22,4,7
gemma-3-1b-it,mass_spring_damper,third,50,19,5
gemma-3-1b-it,uazbus,first,2,2,4
gemma-3-1b-it,uazbus,second,41,42,43
gemma-3-1b-it,uazbus,third,60,55,35
gemma-3-1b-it,scm,first,11,10,2
gemma-3-1b-it,scm,second,61,87,82
gemma-3-1b-it,scm,third,64,59,53
gemma-3-1b-it,veh_app,first,2,8,8
gemma-3-1b-it,veh_app,second,34,22,26
gemma-3-1b-it,veh_app,third,16,2,12
gemma-3-1b-it,sedan,first,9,7,2
gemma-3-1b-it,sedan,second,80,75,40
gemma-3-1b-it,sedan,third,55,19,32
gemma-3-1b-it,citybus,first,5,10,2
gemma-3-1b-it,citybus,second,50,37,45
gemma-3-1b-it,citybus,third,40,40,47
gemma-3-1b-it,beam,first,4,8,4
gemma-3-1b-it,beam,second,75,65,77
gemma-3-1b-it,beam,third,71,85,82
gemma-3-1b-it,sensros,first,2,9,9
gemma-3-1b-it,sensros,second,2,7,4
gemma-3-1b-it,sensros,third,4,12,2
gemma-3-1b-it,camera,first,4,4,5
gemma-3-1b-it,camera,second,32,34,39
gemma-3-1b-it,camera,third,65,50,9
gemma-3-1b-it,particles,first,2,8,4
gemma-3-1b-it,particles,second,62,17,34
gemma-3-1b-it,particles,third,49,50,46
gemma-3-1b-it,kraz,first,2,2,2
gemma-3-1b-it,kraz,second,47,54,62
gemma-3-1b-it,kraz,third,33,6,34
gemma-3-1b-it,m113,first,2,2,2
gemma-3-1b-it,m113,second,25,35,35
gemma-3-1b-it,m113,third,39,55,45
gemma-3-1b-it,tablecloth,first,5,4,7
gemma-3-1b-it,tablecloth,second,12,50,21
gemma-3-1b-it,tablecloth,third,28,13,9
gemma-3-1b-it,rotor,first,5,8,2
gemma-3-1b-it,rotor,second,52,43,47
gemma-3-1b-it,rotor,third,15,4,7
gemma-3-1b-it,scm_hill,first,10,8,10
gemma-3-1b-it,scm_hill,second,20,15,7
gemma-3-1b-it,scm_hill,third,65,67,52
gemma-3-1b-it,viper,first,0,8,2
gemma-3-1b-it,viper,second,69,69,34
gemma-3-1b-it,viper,third,72,73,62
gemma-3-1b-it,buckling,first,2,2,2
gemma-3-1b-it,buckling,second,2,9,10
gemma-3-1b-it,buckling,third,2,2,2
gemma-3-1b-it,slider_crank,first,2,6,2
gemma-3-1b-it,slider_crank,second,49,55,49
gemma-3-1b-it,slider_crank,third,32,52,28
gemma-3-1b-it,turtlebot,first,2,8,0
gemma-3-1b-it,turtlebot,second,30,11,10
gemma-3-1b-it,turtlebot,third,53,17,17
gemma-3-1b-it,rigid_multipatches,first,2,3,5
gemma-3-1b-it,rigid_multipatches,second,63,48,38
gemma-3-1b-it,rigid_multipatches,third,25,23,11
gemma-3-1b-it,cable,first,2,4,10
gemma-3-1b-it,cable,second,65,45,42
gemma-3-1b-it,cable,third,80,55,38
gemma-3-1b-it,hmmwv,first,2,4,2
gemma-3-1b-it,hmmwv,second,49,24,0
gemma-3-1b-it,hmmwv,third,60,59,47
gemma-3-1b-it,handler,first,7,2,2
gemma-3-1b-it,handler,second,50,77,80
gemma-3-1b-it,handler,third,72,62,45
gemma-3-1b-it,lidar,first,0,11,4
gemma-3-1b-it,lidar,second,12,64,35
gemma-3-1b-it,lidar,third,65,19,2
qwen3-235b-a22b,gator,first,85,12,7
qwen3-235b-a22b,gator,second,72,60,65
qwen3-235b-a22b,gator,third,82,95,95
qwen3-235b-a22b,gear,first,55,12,12
qwen3-235b-a22b,gear,second,85,92,95
qwen3-235b-a22b,gear,third,46,19,11
qwen3-235b-a22b,feda,first,45,6,2
qwen3-235b-a22b,feda,second,50,65,52
qwen3-235b-a22b,feda,third,52,47,29
qwen3-235b-a22b,man,first,65,17,5
qwen3-235b-a22b,man,second,67,58,82
qwen3-235b-a22b,man,third,54,37,28
qwen3-235b-a22b,art,first,30,9,18
qwen3-235b-a22b,art,second,65,86,72
qwen3-235b-a22b,art,third,56,73,75
qwen3-235b-a22b,vehros,first,67,14,17
qwen3-235b-a22b,vehros,second,100,36,69
qwen3-235b-a22b,vehros,third,67,17,8
qwen3-235b-a22b,pendulum,first,55,12,10
qwen3-235b-a22b,pendulum,second,84,52,21
qwen3-235b-a22b,pendulum,third,93,87,57
qwen3-235b-a22b,rigid_highway,first,45,9,3
qwen3-235b-a22b,rigid_highway,second,63,92,67
qwen3-235b-a22b,rigid_highway,third,58,95,87
qwen3-235b-a22b,curiosity,first,71,10,9
qwen3-235b-a22b,curiosity,second,65,30,86
qwen3-235b-a22b,curiosity,third,72,55,70
qwen3-235b-a22b,gps_imu,first,69,2,6
qwen3-235b-a22b,gps_imu,second,60,66,46
qwen3-235b-a22b,gps_imu,third,80,90,92
qwen3-235b-a22b,mass_spring_damper,first,24,20,11
qwen3-235b-a22b,mass_spring_damper,second,78,56,70
qwen3-235b-a22b,mass_spring_damper,third,60,45,41
qwen3-235b-a22b,uazbus,first,63,9,9
qwen3-235b-a22b,uazbus,second,73,28,27
qwen3-235b-a22b,uazbus,third,54,73,58
qwen3-235b-a22b,scm,first,69,9,9
qwen3-235b-a22b,scm,second,84,45,47
qwen3-235b-a22b,scm,third,73,6,33
qwen3-235b-a22b,veh_app,first,72,40,10
qwen3-235b-a22b,veh_app,second,49,48,39
qwen3-235b-a22b,veh_app,third,47,44,62
qwen3-235b-a22b,sedan,first,69,4,5
qwen3-235b-a22b,sedan,second,36,17,54
qwen3-235b-a22b,sedan,third,82,64,52
qwen3-235b-a22b,citybus,first,44,10,10
qwen3-235b-a22b,citybus,second,72,80,57
qwen3-235b-a22b,citybus,third,80,100,82
qwen3-235b-a22b,beam,first,20,4,11
qwen3-235b-a22b,beam,second,64,63,52
qwen3-235b-a22b,beam,third,87,73,58
qwen3-235b-a22b,sensros,first,35,3,9
qwen3-235b-a22b,sensros,second,90,62,18
qwen3-235b-a22b,sensros,third,62,85,87
qwen3-235b-a22b,camera,first,57,11,16
qwen3-235b-a22b,camera,second,41,75,52
qwen3-235b-a22b,camera,third,44,82,69
qwen3-235b-a22b,particles,first,16,13,11
qwen3-235b-a22b,particles,second,74,49,40
qwen3-235b-a22b,particles,third,72,69,66
qwen3-235b-a22b,kraz,first,55,10,9
qwen3-235b-a22b,kraz,second,60,52,16
qwen3-235b-a22b,kraz,third,77,40,39
qwen3-235b-a22b,m113,first,75,5,2
qwen3-235b-a22b,m113,second,70,22,15
qwen3-235b-a22b,m113,third,69,30,48
qwen3-235b-a22b,tablecloth,first,53,13,7
qwen3-235b-a22b,tablecloth,second,27,84,75
qwen3-235b-a22b,tablecloth,third,69,70,82
qwen3-235b-a22b,rotor,first,52,11,13
qwen3-235b-a22b,rotor,second,39,55,45
qwen3-235b-a22b,rotor,third,59,46,13
qwen3-235b-a22b,scm_hill,first,67,11,6
qwen3-235b-a22b,scm_hill,second,77,74,41
qwen3-235b-a22b,scm_hill,third,68,60,46
qwen3-235b-a22b,viper,first,34,11,13
qwen3-235b-a22b,viper,second,52,50,62
qwen3-235b-a22b,viper,third,59,67,36
qwen3-235b-a22b,buckling,first,34,13,9
qwen3-235b-a22b,buckling,second,55,93,95
qwen3-235b-a22b,buckling,third,61,10,9
qwen3-235b-a22b,slider_crank,first,25,20,6
qwen3-235b-a22b,slider_crank,second,59,51,56
qwen3-235b-a22b,slider_crank,third,53,55,78
qwen3-235b-a22b,turtlebot,first,34,31,21
qwen3-235b-a22b,turtlebot,second,80,75,65
qwen3-235b-a22b,turtlebot,third,65,7,28
qwen3-235b-a22b,rigid_multipatches,first,69,15,8
qwen3-235b-a22b,rigid_multipatches,second,45,19,11
qwen3-235b-a22b,rigid_multipatches,third,65,75,75
qwen3-235b-a22b,cable,first,37,31,13
qwen3-235b-a22b,cable,second,77,100,100
qwen3-235b-a22b,cable,third,60,9,13
qwen3-235b-a22b,hmmwv,first,85,18,2
qwen3-235b-a22b,hmmwv,second,65,18,34
qwen3-235b-a22b,hmmwv,third,84,92,78
qwen3-235b-a22b,handler,first,40,15,35
qwen3-235b-a22b,handler,second,72,100,97
qwen3-235b-a22b,handler,third,97,35,24
qwen3-235b-a22b,lidar,first,53,22,15
qwen3-235b-a22b,lidar,second,45,87,54
qwen3-235b-a22b,lidar,third,14,13,12
llama3.1-8b-f2,gator,first,58,57,57
llama3.1-8b-f2,gator,second,70,54,62
llama3.1-8b-f2,gator,third,75,85,93
llama3.1-8b-f2,gear,first,42,14,10
llama3.1-8b-f2,gear,second,77,100,100
llama3.1-8b-f2,gear,third,75,28,23
llama3.1-8b-f2,feda,first,59,11,22
llama3.1-8b-f2,feda,second,50,17,30
llama3.1-8b-f2,feda,third,37,6,4
llama3.1-8b-f2,man,first,56,42,4
llama3.1-8b-f2,man,second,57,90,77
llama3.1-8b-f2,man,third,33,12,12
llama3.1-8b-f2,art,first,55,13,6
llama3.1-8b-f2,art,second,75,98,100
llama3.1-8b-f2,art,third,64,100,96
llama3.1-8b-f2,vehros,first,23,10,0
llama3.1-8b-f2,vehros,second,37,23,4
llama3.1-8b-f2,vehros,third,55,22,38
llama3.1-8b-f2,pendulum,first,3,4,3
llama3.1-8b-f2,pendulum,second,34,42,27
llama3.1-8b-f2,pendulum,third,2,0,2
llama3.1-8b-f2,rigid_highway,first,67,26,14
llama3.1-8b-f2,rigid_highway,second,63,59,42
llama3.1-8b-f2,rigid_highway,third,77,100,98
llama3.1-8b-f2,curiosity,first,87,60,34
llama3.1-8b-f2,curiosity,second,62,52,48
llama3.1-8b-f2,curiosity,third,67,47,37
llama3.1-8b-f2,gps_imu,first,83,8,16
llama3.1-8b-f2,gps_imu,second,55,59,54
llama3.1-8b-f2,gps_imu,third,58,95,97
llama3.1-8b-f2,mass_spring_damper,first,4,28,31
llama3.1-8b-f2,mass_spring_damper,second,68,58,58
llama3.1-8b-f2,mass_spring_damper,third,44,38,43
llama3.1-8b-f2,uazbus,first,80,67,67
llama3.1-8b-f2,uazbus,second,54,52,16
llama3.1-8b-f2,uazbus,third,75,71,59
llama3.1-8b-f2,scm,first,57,17,11
llama3.1-8b-f2,scm,second,75,68,82
llama3.1-8b-f2,scm,third,59,24,19
llama3.1-8b-f2,veh_app,first,55,15,16
llama3.1-8b-f2,veh_app,second,39,6,12
llama3.1-8b-f2,veh_app,third,52,66,50
llama3.1-8b-f2,sedan,first,24,46,42
llama3.1-8b-f2,sedan,second,68,12,19
llama3.1-8b-f2,sedan,third,50,9,9
llama3.1-8b-f2,citybus,first,67,0,0
llama3.1-8b-f2,citybus,second,68,72,72
llama3.1-8b-f2,citybus,third,74,85,83
llama3.1-8b-f2,beam,first,57,63,67
llama3.1-8b-f2,beam,second,75,75,71
llama3.1-8b-f2,beam,third,37,64,66
llama3.1-8b-f2,sensros,first,0,5,4
llama3.1-8b-f2,sensros,second,29,17,17
llama3.1-8b-f2,sensros,third,32,65,47
llama3.1-8b-f2,camera,first,56,49,29
llama3.1-8b-f2,camera,second,37,85,80
llama3.1-8b-f2,camera,third,44,30,43
llama3.1-8b-f2,particles,first,20,6,4
llama3.1-8b-f2,particles,second,65,39,57
llama3.1-8b-f2,particles,third,25,63,56
llama3.1-8b-f2,kraz,first,75,34,22
llama3.1-8b-f2,kraz,second,53,65,62
llama3.1-8b-f2,kraz,third,45,2,6
llama3.1-8b-f2,m113,first,47,12,9
llama3.1-8b-f2,m113,second,60,32,28
llama3.1-8b-f2,m113,third,42,63,43
llama3.1-8b-f2,tablecloth,first,27,3,25
llama3.1-8b-f2,tablecloth,second,37,60,45
llama3.1-8b-f2,tablecloth,third,32,55,57
llama3.1-8b-f2,rotor,first,10,22,10
llama3.1-8b-f2,rotor,second,42,77,72
llama3.1-8b-f2,rotor,third,27,14,16
llama3.1-8b-f2,scm_hill,first,56,12,4
llama3.1-8b-f2,scm_hill,second,37,10,6
llama3.1-8b-f2,scm_hill,third,60,45,35
llama3.1-8b-f2,viper,first,42,33,21
llama3.1-8b-f2,viper,second,62,85,62
llama3.1-8b-f2,viper,third,26,65,30
llama3.1-8b-f2,buckling,first,43,14,4
llama3.1-8b-f2,buckling,second,47,100,100
llama3.1-8b-f2,buckling,third,41,7,3
llama3.1-8b-f2,slider_crank,first,1,9,1
llama3.1-8b-f2,slider_crank,second,62,74,77
llama3.1-8b-f2,slider_crank,third,44,61,58
llama3.1-8b-f2,turtlebot,first,54,6,15
llama3.1-8b-f2,turtlebot,second,47,37,42
llama3.1-8b-f2,turtlebot,third,36,12,7
llama3.1-8b-f2,rigid_multipatches,first,59,35,38
llama3.1-8b-f2,rigid_multipatches,second,50,35,89
llama3.1-8b-f2,rigid_multipatches,third,68,95,95
llama3.1-8b-f2,cable,first,2,4,7
llama3.1-8b-f2,cable,second,26,70,80
llama3.1-8b-f2,cable,third,57,45,18
llama3.1-8b-f2,hmmwv,first,57,30,23
llama3.1-8b-f2,hmmwv,second,54,28,27
llama3.1-8b-f2,hmmwv,third,55,52,62
llama3.1-8b-f2,handler,first,52,45,30
llama3.1-8b-f2,handler,second,74,100,100
llama3.1-8b-f2,handler,third,84,17,24
llama3.1-8b-f2,lidar,first,41,27,20
llama3.1-8b-f2,lidar,second,26,27,16
llama3.1-8b-f2,lidar,third,8,5,2
codestral-22b-instruct-v0.1,gator,first,12,11,9
codestral-22b-instruct-v0.1,gator,second,61,72,37
codestral-22b-instruct-v0.1,gator,third,52,100,92
codestral-22b-instruct-v0.1,gear,first,35,9,10
codestral-22b-instruct-v0.1,gear,second,65,100,100
codestral-22b-instruct-v0.1,gear,third,57,26,19
codestral-22b-instruct-v0.1,feda,first,15,7,8
codestral-22b-instruct-v0.1,feda,second,80,47,55
codestral-22b-instruct-v0.1,feda,third,82,32,20
codestral-22b-instruct-v0.1,man,first,75,52,29
codestral-22b-instruct-v0.1,man,second,51,67,65
codestral-22b-instruct-v0.1,man,third,65,20,20
codestral-22b-instruct-v0.1,art,first,7,6,9
codestral-22b-instruct-v0.1,art,second,75,100,98
codestral-22b-instruct-v0.1,art,third,68,100,98
codestral-22b-instruct-v0.1,vehros,first,6,12,13
codestral-22b-instruct-v0.1,vehros,second,75,31,13
codestral-22b-instruct-v0.1,vehros,third,5,7,5
codestral-22b-instruct-v0.1,pendulum,first,55,10,14
codestral-22b-instruct-v0.1,pendulum,second,96,19,55
codestral-22b-instruct-v0.1,pendulum,third,22,75,53
codestral-22b-instruct-v0.1,rigid_highway,first,23,10,6
codestral-22b-instruct-v0.1,rigid_highway,second,68,85,85
codestral-22b-instruct-v0.1,rigid_highway,third,68,100,100
codestral-22b-instruct-v0.1,curiosity,first,78,9,13
codestral-22b-instruct-v0.1,curiosity,second,69,25,90
codestral-22b-instruct-v0.1,curiosity,third,50,50,55
codestral-22b-instruct-v0.1,gps_imu,first,15,6,2
codestral-22b-instruct-v0.1,gps_imu,second,57,45,52
codestral-22b-instruct-v0.1,gps_imu,third,68,92,90
codestral-22b-instruct-v0.1,mass_spring_damper,first,67,28,9
codestral-22b-instruct-v0.1,mass_spring_damper,second,61,38,43
codestral-22b-instruct-v0.1,mass_spring_damper,third,47,25,41
codestral-22b-instruct-v0.1,uazbus,first,27,9,9
codestral-22b-instruct-v0.1,uazbus,second,62,55,49
codestral-22b-instruct-v0.1,uazbus,third,72,68,74
codestral-22b-instruct-v0.1,scm,first,12,9,6
codestral-22b-instruct-v0.1,scm,second,68,82,55
codestral-22b-instruct-v0.1,scm,third,75,0,8
codestral-22b-instruct-v0.1,veh_app,first,13,3,8
codestral-22b-instruct-v0.1,veh_app,second,22,21,38
codestral-22b-instruct-v0.1,veh_app,third,52,51,58
codestral-22b-instruct-v0.1,sedan,first,57,49,41
codestral-22b-instruct-v0.1,sedan,second,42,52,47
codestral-22b-instruct-v0.1,sedan,third,73,21,10
codestral-22b-instruct-v0.1,citybus,first,4,6,9
codestral-22b-instruct-v0.1,citybus,second,90,77,32
codestral-22b-instruct-v0.1,citybus,third,60,70,75
codestral-22b-instruct-v0.1,beam,first,22,6,8
codestral-22b-instruct-v0.1,beam,second,67,65,52
codestral-22b-instruct-v0.1,beam,third,70,73,76
codestral-22b-instruct-v0.1,sensros,first,17,8,10
codestral-22b-instruct-v0.1,sensros,second,14,48,72
codestral-22b-instruct-v0.1,sensros,third,22,85,68
codestral-22b-instruct-v0.1,camera,first,45,4,5
codestral-22b-instruct-v0.1,camera,second,74,70,95
codestral-22b-instruct-v0.1,camera,third,42,82,78
