Model,System,Round,Avg Score Document,Avg Score Reference,Avg Score Ref+Doc,Num Judges
qwq-32b,sensros,first,35.67,24.67,26.0,3
qwq-32b,sensros,second,35.0,34.67,52.0,3
qwq-32b,sensros,third,38.0,49.67,49.0,3
qwq-32b,camera,first,19.67,19.0,29.67,3
qwq-32b,camera,second,39.0,58.33,47.33,3
qwq-32b,camera,third,37.33,24.67,22.33,3
qwq-32b,particles,first,39.67,13.0,28.67,3
qwq-32b,particles,second,50.33,61.67,55.67,3
qwq-32b,particles,third,38.67,54.67,64.0,3
qwq-32b,kraz,first,83.33,23.33,10.67,3
qwq-32b,kraz,second,70.0,18.67,16.33,2
qwq-32b,kraz,third,29.0,33.67,23.67,3
qwq-32b,m113,first,14.0,18.0,13.33,3
qwq-32b,m113,second,40.0,33.0,37.67,3
qwq-32b,m113,third,46.33,31.0,37.33,3
qwq-32b,tablecloth,first,14.67,28.0,19.67,3
qwq-32b,tablecloth,second,63.33,55.67,61.0,3
qwq-32b,tablecloth,third,65.33,39.0,35.67,3
qwq-32b,rotor,first,34.33,20.33,8.0,3
qwq-32b,rotor,second,53.67,67.67,46.0,3
qwq-32b,rotor,third,45.0,22.0,40.0,3
qwq-32b,scm_hill,first,16.33,23.0,14.33,3
qwq-32b,scm_hill,second,24.0,17.67,23.67,3
qwq-32b,scm_hill,third,63.67,31.0,39.0,3
qwq-32b,viper,first,45.0,17.33,20.0,3
qwq-32b,viper,second,52.33,68.33,60.0,3
qwq-32b,viper,third,41.67,58.67,44.33,3
qwq-32b,buckling,first,20.0,29.33,16.67,3
qwq-32b,buckling,second,54.67,86.67,84.67,3
qwq-32b,buckling,third,49.67,21.67,32.33,3
qwq-32b,slider_crank,first,71.33,36.0,25.0,3
qwq-32b,slider_crank,second,64.0,60.33,70.67,3
qwq-32b,slider_crank,third,70.33,53.0,59.67,3
qwq-32b,turtlebot,first,62.33,20.67,27.67,3
qwq-32b,turtlebot,second,71.0,70.0,65.67,3
qwq-32b,turtlebot,third,63.33,13.33,41.33,3
qwq-32b,rigid_multipatches,first,85.67,24.67,6.0,3
qwq-32b,rigid_multipatches,second,31.0,52.33,37.67,2
qwq-32b,rigid_multipatches,third,30.67,83.67,59.0,3
qwq-32b,cable,first,24.67,19.67,32.0,3
qwq-32b,cable,second,63.0,79.67,83.33,3
qwq-32b,cable,third,50.67,48.33,32.33,3
qwq-32b,hmmwv,first,47.67,20.0,20.67,3
qwq-32b,hmmwv,second,59.67,36.0,47.0,3
qwq-32b,hmmwv,third,28.67,27.33,35.0,3
qwq-32b,handler,first,40.67,29.0,16.33,3
qwq-32b,handler,second,55.67,84.33,75.0,3
qwq-32b,handler,third,71.0,37.33,53.33,3
qwq-32b,lidar,first,46.0,32.67,29.0,3
qwq-32b,lidar,second,19.33,37.67,37.0,3
qwq-32b,lidar,third,10.67,19.0,16.33,3
phi-3-medium-128k-instruct,gator,first,10.0,0.67,27.0,3
phi-3-medium-128k-instruct,gator,second,39.67,30.0,43.0,3
phi-3-medium-128k-instruct,gator,third,30.33,59.67,50.67,3
phi-3-medium-128k-instruct,gear,first,1.33,3.33,2.33,3
phi-3-medium-128k-instruct,gear,second,39.0,44.0,24.33,3
phi-3-medium-128k-instruct,gear,third,28.0,27.0,26.67,3
phi-3-medium-128k-instruct,feda,first,1.67,12.33,20.0,3
phi-3-medium-128k-instruct,feda,second,60.33,63.33,35.0,3
phi-3-medium-128k-instruct,feda,third,15.33,14.0,11.0,3
phi-3-medium-128k-instruct,man,first,12.67,11.67,19.0,3
phi-3-medium-128k-instruct,man,second,18.67,25.67,43.33,3
phi-3-medium-128k-instruct,man,third,20.67,40.33,22.33,3
phi-3-medium-128k-instruct,art,first,7.33,14.0,6.67,3
phi-3-medium-128k-instruct,art,second,36.67,44.33,44.0,3
phi-3-medium-128k-instruct,art,third,45.67,69.67,60.67,3
phi-3-medium-128k-instruct,vehros,first,27.33,21.67,9.67,3
phi-3-medium-128k-instruct,vehros,second,24.0,33.0,12.33,3
phi-3-medium-128k-instruct,vehros,third,9.33,23.0,16.33,3
phi-3-medium-128k-instruct,pendulum,first,0.0,26.67,6.67,3
phi-3-medium-128k-instruct,pendulum,second,29.0,28.33,41.33,3
phi-3-medium-128k-instruct,pendulum,third,51.33,42.0,40.33,3
phi-3-medium-128k-instruct,rigid_highway,first,8.67,5.67,13.0,3
phi-3-medium-128k-instruct,rigid_highway,second,18.33,47.33,50.67,3
phi-3-medium-128k-instruct,rigid_highway,third,51.0,72.67,66.67,3
phi-3-medium-128k-instruct,curiosity,first,7.33,3.33,4.0,3
phi-3-medium-128k-instruct,curiosity,second,40.0,65.67,48.67,3
phi-3-medium-128k-instruct,curiosity,third,35.33,37.67,38.0,3
phi-3-medium-128k-instruct,gps_imu,first,9.33,1.33,7.0,3
phi-3-medium-128k-instruct,gps_imu,second,21.33,34.67,34.67,3
phi-3-medium-128k-instruct,gps_imu,third,28.67,56.67,22.33,3
phi-3-medium-128k-instruct,mass_spring_damper,first,13.67,13.0,14.33,3
phi-3-medium-128k-instruct,mass_spring_damper,second,53.67,34.33,40.0,3
phi-3-medium-128k-instruct,mass_spring_damper,third,51.33,31.0,37.33,3
phi-3-medium-128k-instruct,uazbus,first,10.0,19.33,18.33,3
phi-3-medium-128k-instruct,uazbus,second,42.67,67.0,51.67,3
phi-3-medium-128k-instruct,uazbus,third,27.0,35.0,32.0,3
phi-3-medium-128k-instruct,scm,first,9.0,15.0,11.33,3
phi-3-medium-128k-instruct,scm,second,21.67,14.67,23.67,3
phi-3-medium-128k-instruct,scm,third,18.0,29.0,35.67,3
phi-3-medium-128k-instruct,veh_app,first,1.33,17.0,26.67,3
phi-3-medium-128k-instruct,veh_app,second,22.33,18.67,32.0,3
phi-3-medium-128k-instruct,veh_app,third,39.0,34.0,19.33,3
phi-3-medium-128k-instruct,sedan,first,25.5,13.0,16.67,2
phi-3-medium-128k-instruct,sedan,second,16.67,15.67,39.0,3
phi-3-medium-128k-instruct,sedan,third,37.33,14.67,42.33,3
phi-3-medium-128k-instruct,citybus,first,0.0,9.33,20.0,3
phi-3-medium-128k-instruct,citybus,second,26.67,41.0,37.33,3
phi-3-medium-128k-instruct,citybus,third,59.67,58.0,43.0,3
phi-3-medium-128k-instruct,beam,first,0.67,19.0,5.0,3
phi-3-medium-128k-instruct,beam,second,1.67,0.0,10.0,3
phi-3-medium-128k-instruct,beam,third,40.67,45.33,49.0,3
phi-3-medium-128k-instruct,sensros,first,4.67,19.33,9.0,3
phi-3-medium-128k-instruct,sensros,second,32.0,37.67,20.33,3
phi-3-medium-128k-instruct,sensros,third,18.67,52.67,41.67,3
phi-3-medium-128k-instruct,camera,first,31.0,19.0,16.0,3
phi-3-medium-128k-instruct,camera,second,32.67,60.0,38.33,3
phi-3-medium-128k-instruct,camera,third,38.0,40.0,33.33,3
phi-3-medium-128k-instruct,particles,first,11.67,4.0,13.67,3
phi-3-medium-128k-instruct,particles,second,70.67,47.67,57.67,3
phi-3-medium-128k-instruct,particles,third,30.67,46.0,45.67,3
phi-3-medium-128k-instruct,kraz,first,8.67,18.33,21.67,3
phi-3-medium-128k-instruct,kraz,second,41.67,11.67,40.67,3
phi-3-medium-128k-instruct,kraz,third,20.67,31.0,26.0,3
phi-3-medium-128k-instruct,m113,first,14.67,23.0,10.0,3
phi-3-medium-128k-instruct,m113,second,35.33,47.33,43.67,3
phi-3-medium-128k-instruct,m113,third,34.67,47.0,41.0,3
phi-3-medium-128k-instruct,tablecloth,first,18.67,5.33,5.67,3
phi-3-medium-128k-instruct,tablecloth,second,35.0,35.67,46.33,3
phi-3-medium-128k-instruct,tablecloth,third,48.0,60.67,60.0,3
phi-3-medium-128k-instruct,rotor,first,10.0,25.33,15.0,3
phi-3-medium-128k-instruct,rotor,second,38.33,77.33,69.33,3
phi-3-medium-128k-instruct,rotor,third,41.0,46.0,25.33,3
phi-3-medium-128k-instruct,scm_hill,first,13.67,6.33,20.33,3
phi-3-medium-128k-instruct,scm_hill,second,31.33,38.0,43.33,3
phi-3-medium-128k-instruct,scm_hill,third,39.67,39.33,56.67,3
phi-3-medium-128k-instruct,viper,first,7.33,26.0,8.33,3
phi-3-medium-128k-instruct,viper,second,60.0,76.33,68.33,3
phi-3-medium-128k-instruct,viper,third,30.0,48.67,40.0,3
phi-3-medium-128k-instruct,buckling,first,2.33,9.0,8.33,3
phi-3-medium-128k-instruct,buckling,second,5.0,0.0,0.0,3
phi-3-medium-128k-instruct,buckling,third,39.0,32.67,26.67,3
phi-3-medium-128k-instruct,slider_crank,first,7.33,16.67,11.67,3
phi-3-medium-128k-instruct,slider_crank,second,37.67,49.67,49.0,3
phi-3-medium-128k-instruct,slider_crank,third,60.67,41.33,38.67,3
phi-3-medium-128k-instruct,turtlebot,first,6.33,11.0,9.33,3
phi-3-medium-128k-instruct,turtlebot,second,44.67,44.33,53.67,3
phi-3-medium-128k-instruct,turtlebot,third,52.33,15.33,23.33,3
phi-3-medium-128k-instruct,rigid_multipatches,first,8.5,8.33,18.0,2
phi-3-medium-128k-instruct,rigid_multipatches,second,27.67,29.67,30.33,3
phi-3-medium-128k-instruct,rigid_multipatches,third,54.0,69.33,69.0,3
phi-3-medium-128k-instruct,cable,first,15.67,21.0,12.33,3
phi-3-medium-128k-instruct,cable,second,42.33,87.33,68.0,3
phi-3-medium-128k-instruct,cable,third,16.33,11.0,6.67,3
phi-3-medium-128k-instruct,hmmwv,first,12.33,21.33,2.67,3
phi-3-medium-128k-instruct,hmmwv,second,37.0,32.33,20.33,3
phi-3-medium-128k-instruct,hmmwv,third,14.0,37.67,33.33,3
phi-3-medium-128k-instruct,handler,first,5.67,33.67,14.0,3
phi-3-medium-128k-instruct,handler,second,64.0,84.33,79.67,3
phi-3-medium-128k-instruct,handler,third,41.67,42.33,40.0,3
phi-3-medium-128k-instruct,lidar,first,5.0,0.0,4.67,3
phi-3-medium-128k-instruct,lidar,second,18.0,33.33,29.67,3
phi-3-medium-128k-instruct,lidar,third,15.0,9.0,4.67,2
phi-4-mini-instruct,gator,first,13.0,8.0,7.67,3
phi-4-mini-instruct,gator,second,36.0,22.67,29.67,3
phi-4-mini-instruct,gator,third,57.0,53.0,41.67,3
phi-4-mini-instruct,gear,first,7.33,18.33,9.67,3
phi-4-mini-instruct,gear,second,3.33,8.33,15.0,3
phi-4-mini-instruct,gear,third,8.33,13.33,0.0,3
phi-4-mini-instruct,feda,first,13.67,25.33,14.67,3
phi-4-mini-instruct,feda,second,22.0,36.5,42.33,3
phi-4-mini-instruct,feda,third,23.33,15.0,0.0,3
phi-4-mini-instruct,man,first,10.0,11.67,5.67,3
phi-4-mini-instruct,man,second,15.0,0.0,10.0,3
phi-4-mini-instruct,man,third,18.33,0.0,0.0,3
phi-4-mini-instruct,art,first,17.33,20.67,7.67,3
phi-4-mini-instruct,art,second,49.0,90.67,77.33,3
phi-4-mini-instruct,art,third,46.67,88.33,76.0,3
phi-4-mini-instruct,vehros,first,15.0,10.67,17.33,3
phi-4-mini-instruct,vehros,second,0.0,0.0,2.33,3
phi-4-mini-instruct,vehros,third,0.0,0.0,0.0,3
phi-4-mini-instruct,pendulum,first,301.67,8.33,8.33,3
phi-4-mini-instruct,pendulum,second,0.0,0.0,0.0,3
phi-4-mini-instruct,pendulum,third,6.67,15.0,1.67,3
phi-4-mini-instruct,rigid_highway,first,21.67,5.0,9.0,3
phi-4-mini-instruct,rigid_highway,second,15.0,0.0,8.33,3
phi-4-mini-instruct,rigid_highway,third,0.0,0.0,13.33,3
phi-4-mini-instruct,curiosity,first,10.67,26.33,13.67,3
phi-4-mini-instruct,curiosity,second,49.67,60.0,50.0,3
phi-4-mini-instruct,curiosity,third,56.33,46.0,51.67,3
phi-4-mini-instruct,gps_imu,first,0.67,12.33,0.0,3
phi-4-mini-instruct,gps_imu,second,3.33,13.33,0.0,3
phi-4-mini-instruct,gps_imu,third,18.33,15.0,10.0,3
phi-4-mini-instruct,mass_spring_damper,first,18.33,15.0,0.0,3
phi-4-mini-instruct,mass_spring_damper,second,10.0,0.0,30.0,2
phi-4-mini-instruct,mass_spring_damper,third,17.33,13.33,4.67,3
phi-4-mini-instruct,uazbus,first,7.33,2.33,0.67,3
phi-4-mini-instruct,uazbus,second,0.0,0.0,0.0,3
phi-4-mini-instruct,uazbus,third,15.0,13.33,13.33,3
phi-4-mini-instruct,scm,first,20.67,13.0,19.0,3
phi-4-mini-instruct,scm,second,5.0,0.0,5.0,3
phi-4-mini-instruct,scm,third,15.0,4.0,15.0,3
phi-4-mini-instruct,veh_app,first,13.33,5.33,3.33,3
phi-4-mini-instruct,veh_app,second,0.0,1.67,0.0,3
phi-4-mini-instruct,veh_app,third,17.67,15.0,0.0,3
phi-4-mini-instruct,sedan,first,23.33,4.0,0.0,3
phi-4-mini-instruct,sedan,second,18.33,15.0,8.33,3
phi-4-mini-instruct,sedan,third,1.67,0.0,1.67,3
phi-4-mini-instruct,citybus,first,31.67,15.33,5.67,3
phi-4-mini-instruct,citybus,second,3.33,0.0,1.67,3
phi-4-mini-instruct,citybus,third,3.33,26.0,0.0,3
phi-4-mini-instruct,beam,first,38.67,24.0,19.33,3
phi-4-mini-instruct,beam,second,40.0,35.0,29.33,3
phi-4-mini-instruct,beam,third,66.67,62.67,57.33,3
phi-4-mini-instruct,sensros,first,4.0,3.33,3.33,3
phi-4-mini-instruct,sensros,second,64.33,5.0,10.33,3
phi-4-mini-instruct,sensros,third,13.33,13.33,8.33,3
phi-4-mini-instruct,camera,first,29.0,2.33,1.33,3
phi-4-mini-instruct,camera,second,21.67,0.0,6.67,3
phi-4-mini-instruct,camera,third,12.33,5.0,0.0,3
phi-4-mini-instruct,particles,first,18.33,3.33,15.67,3
phi-4-mini-instruct,particles,second,30.0,0.0,0.0,3
phi-4-mini-instruct,particles,third,0.67,15.0,4.0,3
phi-4-mini-instruct,kraz,first,10.67,11.67,2.67,3
phi-4-mini-instruct,kraz,second,18.33,8.33,13.33,3
phi-4-mini-instruct,kraz,third,5.0,0.0,3.33,3
phi-4-mini-instruct,m113,first,10.0,0.0,6.67,3
phi-4-mini-instruct,m113,second,1.67,0.0,0.0,3
phi-4-mini-instruct,m113,third,3.33,0.0,0.0,3
phi-4-mini-instruct,tablecloth,first,6.67,3.33,5.0,3
phi-4-mini-instruct,tablecloth,second,8.33,16.67,3.33,3
phi-4-mini-instruct,tablecloth,third,15.0,0.0,8.33,3
phi-4-mini-instruct,rotor,first,3.33,6.67,23.33,3
phi-4-mini-instruct,rotor,second,1.67,13.33,0.0,3
phi-4-mini-instruct,rotor,third,1.67,3.33,16.67,3
phi-4-mini-instruct,scm_hill,first,7.33,20.0,4.0,3
phi-4-mini-instruct,scm_hill,second,13.33,0.0,20.0,3
phi-4-mini-instruct,scm_hill,third,0.0,0.0,0.0,3
phi-4-mini-instruct,viper,first,19.33,2.33,0.0,3
phi-4-mini-instruct,viper,second,1.67,1.67,16.67,3
phi-4-mini-instruct,viper,third,0.0,0.0,15.0,3
phi-4-mini-instruct,buckling,first,18.33,3.33,12.33,3
phi-4-mini-instruct,buckling,second,6.67,3.33,15.0,3
phi-4-mini-instruct,buckling,third,13.33,10.0,0.0,3
phi-4-mini-instruct,slider_crank,first,13.33,13.33,8.0,3
phi-4-mini-instruct,slider_crank,second,14.0,13.33,15.67,3
phi-4-mini-instruct,slider_crank,third,15.0,1.67,0.0,3
phi-4-mini-instruct,turtlebot,first,10.67,13.0,6.67,3
phi-4-mini-instruct,turtlebot,second,15.0,13.33,13.33,3
phi-4-mini-instruct,turtlebot,third,0.0,3.33,25.67,2
phi-4-mini-instruct,rigid_multipatches,first,0.0,2.33,2.33,3
phi-4-mini-instruct,rigid_multipatches,second,53.33,0.0,2.33,3
phi-4-mini-instruct,rigid_multipatches,third,0.0,0.0,0.0,3
phi-4-mini-instruct,cable,first,5.67,0.0,11.67,3
phi-4-mini-instruct,cable,second,13.33,3.33,0.0,3
phi-4-mini-instruct,cable,third,14.0,0.0,3.33,3
phi-4-mini-instruct,hmmwv,first,3.33,3.33,21.33,3
phi-4-mini-instruct,hmmwv,second,58.0,21.0,35.67,3
phi-4-mini-instruct,hmmwv,third,0.0,0.0,23.33,3
phi-4-mini-instruct,handler,first,12.5,27.33,15.67,2
phi-4-mini-instruct,handler,second,6.67,6.67,5.67,3
phi-4-mini-instruct,handler,third,0.0,8.33,7.33,3
phi-4-mini-instruct,lidar,first,8.33,8.33,5.33,3
phi-4-mini-instruct,lidar,second,15.67,15.0,0.0,3
phi-4-mini-instruct,lidar,third,20.0,20.0,15.67,3
llama-3.3-70b-instruct,gator,first,25.0,11.0,5.67,3
llama-3.3-70b-instruct,gator,second,56.0,68.0,56.33,3
llama-3.3-70b-instruct,gator,third,65.33,78.33,79.67,3
llama-3.3-70b-instruct,gear,first,26.0,31.33,32.67,3
llama-3.3-70b-instruct,gear,second,42.0,72.67,86.67,3
llama-3.3-70b-instruct,gear,third,48.0,45.33,52.0,3
llama-3.3-70b-instruct,feda,first,7.5,12.33,11.0,2
llama-3.3-70b-instruct,feda,second,29.33,57.0,55.33,3
llama-3.3-70b-instruct,feda,third,54.33,25.0,54.0,3
llama-3.3-70b-instruct,man,first,31.33,22.33,24.33,3
llama-3.3-70b-instruct,man,second,41.33,77.67,50.67,3
llama-3.3-70b-instruct,man,third,27.67,34.67,39.67,3
llama-3.3-70b-instruct,art,first,19.67,9.67,10.33,3
llama-3.3-70b-instruct,art,second,54.0,89.0,75.33,3
llama-3.3-70b-instruct,art,third,46.33,82.0,74.67,3
llama-3.3-70b-instruct,vehros,first,8.67,20.67,7.33,3
llama-3.3-70b-instruct,vehros,second,42.33,19.0,40.67,3
llama-3.3-70b-instruct,vehros,third,37.0,29.0,26.0,3
llama-3.3-70b-instruct,pendulum,first,31.0,25.33,16.67,3
llama-3.3-70b-instruct,pendulum,second,57.33,51.0,37.33,3
llama-3.3-70b-instruct,pendulum,third,54.0,22.33,38.33,3
llama-3.3-70b-instruct,rigid_highway,first,18.0,12.0,16.0,3
llama-3.3-70b-instruct,rigid_highway,second,62.67,78.0,69.67,3
llama-3.3-70b-instruct,rigid_highway,third,53.33,85.33,65.33,3
llama-3.3-70b-instruct,curiosity,first,10.33,33.33,12.0,3
llama-3.3-70b-instruct,curiosity,second,57.67,63.33,61.67,3
llama-3.3-70b-instruct,curiosity,third,41.33,24.33,49.33,3
llama-3.3-70b-instruct,gps_imu,first,19.0,8.33,13.0,3
llama-3.3-70b-instruct,gps_imu,second,56.0,66.67,52.67,3
llama-3.3-70b-instruct,gps_imu,third,62.33,64.67,58.67,3
llama-3.3-70b-instruct,mass_spring_damper,first,46.0,31.0,31.33,3
llama-3.3-70b-instruct,mass_spring_damper,second,24.67,61.0,45.33,3
llama-3.3-70b-instruct,mass_spring_damper,third,33.0,51.33,45.33,3
llama-3.3-70b-instruct,uazbus,first,19.0,8.0,17.0,3
llama-3.3-70b-instruct,uazbus,second,58.33,66.0,45.0,3
llama-3.3-70b-instruct,uazbus,third,28.0,57.0,44.0,3
llama-3.3-70b-instruct,scm,first,35.67,27.33,15.67,3
llama-3.3-70b-instruct,scm,second,66.5,80.33,76.67,2
llama-3.3-70b-instruct,scm,third,54.0,33.67,26.67,3
llama-3.3-70b-instruct,veh_app,first,33.0,27.0,18.33,3
llama-3.3-70b-instruct,veh_app,second,28.0,39.67,20.33,3
llama-3.3-70b-instruct,veh_app,third,48.0,49.67,81.5,3
llama-3.3-70b-instruct,sedan,first,29.0,12.0,27.33,3
llama-3.3-70b-instruct,sedan,second,48.0,30.33,33.0,3
llama-3.3-70b-instruct,sedan,third,38.33,36.67,24.67,3
llama-3.3-70b-instruct,citybus,first,23.0,5.33,13.0,3
llama-3.3-70b-instruct,citybus,second,56.33,66.67,80.67,3
llama-3.3-70b-instruct,citybus,third,40.0,72.67,74.33,3
llama-3.3-70b-instruct,beam,first,19.67,18.33,31.33,3
llama-3.3-70b-instruct,beam,second,42.33,50.67,77.33,3
llama-3.3-70b-instruct,beam,third,31.0,74.33,74.0,3
llama-3.3-70b-instruct,sensros,first,20.67,19.0,14.33,3
llama-3.3-70b-instruct,sensros,second,47.33,60.67,51.0,3
llama-3.3-70b-instruct,sensros,third,30.0,65.67,71.67,3
llama-3.3-70b-instruct,camera,first,37.67,8.67,22.33,3
llama-3.3-70b-instruct,camera,second,44.33,73.33,57.67,3
llama-3.3-70b-instruct,camera,third,59.0,53.67,45.0,3
llama-3.3-70b-instruct,particles,first,40.0,25.67,15.0,3
llama-3.3-70b-instruct,particles,second,58.67,74.0,73.33,3
llama-3.3-70b-instruct,particles,third,53.0,51.0,68.0,3
llama-3.3-70b-instruct,kraz,first,36.33,10.33,22.33,3
llama-3.3-70b-instruct,kraz,second,35.33,69.33,62.67,3
llama-3.3-70b-instruct,kraz,third,45.67,25.0,29.67,3
llama-3.3-70b-instruct,m113,first,27.0,19.33,25.67,3
llama-3.3-70b-instruct,m113,second,27.33,42.67,45.67,3
llama-3.3-70b-instruct,m113,third,37.0,42.67,43.33,3
llama-3.3-70b-instruct,tablecloth,first,31.33,19.67,22.67,3
llama-3.3-70b-instruct,tablecloth,second,25.0,68.67,54.33,3
llama-3.3-70b-instruct,tablecloth,third,29.67,57.0,61.0,3
llama-3.3-70b-instruct,rotor,first,46.33,18.0,25.67,3
llama-3.3-70b-instruct,rotor,second,57.33,61.33,85.0,3
llama-3.3-70b-instruct,rotor,third,57.0,62.67,65.0,3
llama-3.3-70b-instruct,scm_hill,first,19.33,11.0,11.33,3
llama-3.3-70b-instruct,scm_hill,second,35.33,40.67,40.67,3
llama-3.3-70b-instruct,scm_hill,third,48.0,47.0,39.33,3
llama-3.3-70b-instruct,viper,first,36.33,9.0,10.67,3
llama-3.3-70b-instruct,viper,second,40.67,82.67,66.33,3
llama-3.3-70b-instruct,viper,third,50.0,34.33,41.0,3
llama-3.3-70b-instruct,buckling,first,8.67,28.0,25.0,3
llama-3.3-70b-instruct,buckling,second,17.67,89.0,83.67,3
llama-3.3-70b-instruct,buckling,third,53.0,8.33,29.0,3
llama-3.3-70b-instruct,slider_crank,first,32.33,29.67,14.33,3
llama-3.3-70b-instruct,slider_crank,second,60.0,43.67,61.33,3
llama-3.3-70b-instruct,slider_crank,third,39.67,55.0,46.0,3
llama-3.3-70b-instruct,turtlebot,first,46.0,11.0,27.33,3
llama-3.3-70b-instruct,turtlebot,second,64.0,61.33,60.0,3
llama-3.3-70b-instruct,turtlebot,third,54.67,41.0,24.0,3
llama-3.3-70b-instruct,rigid_multipatches,first,36.0,16.33,19.33,3
llama-3.3-70b-instruct,rigid_multipatches,second,43.33,67.0,32.0,3
llama-3.3-70b-instruct,rigid_multipatches,third,32.0,66.67,77.33,3
llama-3.3-70b-instruct,cable,first,27.67,30.0,6.33,3
llama-3.3-70b-instruct,cable,second,51.0,87.67,82.67,3
llama-3.3-70b-instruct,cable,third,43.67,41.0,36.67,3
llama-3.3-70b-instruct,hmmwv,first,31.0,6.67,11.33,3
llama-3.3-70b-instruct,hmmwv,second,23.33,14.0,26.67,3
llama-3.3-70b-instruct,hmmwv,third,49.33,67.0,56.0,3
llama-3.3-70b-instruct,handler,first,33.0,9.0,5.0,3
llama-3.3-70b-instruct,handler,second,44.67,66.0,57.33,3
llama-3.3-70b-instruct,handler,third,53.33,34.0,34.67,3
llama-3.3-70b-instruct,lidar,first,31.33,25.0,31.33,3
llama-3.3-70b-instruct,lidar,second,44.33,47.0,44.33,3
llama-3.3-70b-instruct,lidar,third,15.33,19.67,25.0,3
gemma-3-27b-it,gator,first,13.0,15.0,14.67,2
gemma-3-27b-it,gator,second,34.67,62.0,67.67,3
gemma-3-27b-it,gator,third,51.0,85.0,48.0,3
gemma-3-27b-it,gear,first,32.67,16.33,23.33,3
gemma-3-27b-it,gear,second,49.0,64.67,72.33,3
gemma-3-27b-it,gear,third,61.0,41.33,30.67,3
gemma-3-27b-it,feda,first,31.33,19.67,25.33,3
gemma-3-27b-it,feda,second,44.0,55.33,68.67,3
gemma-3-27b-it,feda,third,41.67,47.0,46.67,3
gemma-3-27b-it,man,first,32.67,10.67,3.33,3
gemma-3-27b-it,man,second,43.0,60.0,63.67,3
gemma-3-27b-it,man,third,35.33,41.0,9.0,3
gemma-3-27b-it,art,first,36.0,29.0,12.33,3
gemma-3-27b-it,art,second,48.0,66.67,87.67,3
gemma-3-27b-it,art,third,60.33,84.33,86.33,3
gemma-3-27b-it,vehros,first,26.33,28.67,14.67,3
gemma-3-27b-it,vehros,second,28.33,33.0,28.67,3
gemma-3-27b-it,vehros,third,37.67,29.33,25.67,3
gemma-3-27b-it,pendulum,first,22.67,32.33,21.0,3
gemma-3-27b-it,pendulum,second,59.33,27.0,42.67,3
gemma-3-27b-it,pendulum,third,37.0,38.67,28.33,3
gemma-3-27b-it,rigid_highway,first,15.0,54.33,12.67,3
gemma-3-27b-it,rigid_highway,second,34.0,71.67,69.67,3
gemma-3-27b-it,rigid_highway,third,44.33,80.0,72.67,3
gemma-3-27b-it,curiosity,first,12.0,5.33,18.67,3
gemma-3-27b-it,curiosity,second,65.67,71.33,62.33,3
gemma-3-27b-it,curiosity,third,54.67,52.67,39.0,3
gemma-3-27b-it,gps_imu,first,38.0,9.33,27.67,3
gemma-3-27b-it,gps_imu,second,27.33,52.33,53.67,3
gemma-3-27b-it,gps_imu,third,53.0,63.67,61.67,3
gemma-3-27b-it,mass_spring_damper,first,9.67,36.67,28.0,3
gemma-3-27b-it,mass_spring_damper,second,58.67,59.33,64.33,3
gemma-3-27b-it,mass_spring_damper,third,48.0,65.33,41.67,3
gemma-3-27b-it,uazbus,first,38.0,30.33,11.0,3
gemma-3-27b-it,uazbus,second,54.0,65.0,69.67,3
gemma-3-27b-it,uazbus,third,47.33,56.33,50.33,3
gemma-3-27b-it,scm,first,37.33,31.33,31.0,3
gemma-3-27b-it,scm,second,66.67,74.0,70.33,3
gemma-3-27b-it,scm,third,41.0,40.33,30.0,3
gemma-3-27b-it,veh_app,first,37.67,14.0,14.67,3
gemma-3-27b-it,veh_app,second,46.5,6.0,42.33,2
gemma-3-27b-it,veh_app,third,37.67,72.0,68.67,3
gemma-3-27b-it,sedan,first,18.33,23.33,18.0,3
gemma-3-27b-it,sedan,second,48.33,46.0,46.33,3
gemma-3-27b-it,sedan,third,51.0,32.0,32.67,3
gemma-3-27b-it,citybus,first,36.0,17.67,24.67,3
gemma-3-27b-it,citybus,second,38.67,73.0,73.33,3
gemma-3-27b-it,citybus,third,43.0,63.0,72.33,3
gemma-3-27b-it,beam,first,37.67,23.33,29.67,3
gemma-3-27b-it,beam,second,50.67,40.33,35.67,3
gemma-3-27b-it,beam,third,42.33,53.33,61.0,3
gemma-3-27b-it,sensros,first,13.67,10.33,26.0,3
gemma-3-27b-it,sensros,second,29.67,54.0,52.0,3
gemma-3-27b-it,sensros,third,67.0,47.33,53.0,3
gemma-3-27b-it,camera,first,15.33,22.33,17.33,3
gemma-3-27b-it,camera,second,17.33,53.67,46.0,3
gemma-3-27b-it,camera,third,37.33,28.33,37.0,3
gemma-3-27b-it,particles,first,4.67,10.67,12.0,3
gemma-3-27b-it,particles,second,57.0,52.67,60.0,3
gemma-3-27b-it,particles,third,66.67,53.67,60.67,3
gemma-3-27b-it,kraz,first,54.67,14.0,6.0,3
gemma-3-27b-it,kraz,second,36.67,63.67,63.33,3
gemma-3-27b-it,kraz,third,29.33,17.33,25.33,3
gemma-3-27b-it,m113,first,23.67,20.67,15.33,3
gemma-3-27b-it,m113,second,42.67,48.0,47.67,3
gemma-3-27b-it,m113,third,26.67,47.33,41.0,3
gemma-3-27b-it,tablecloth,first,33.67,16.67,13.33,3
gemma-3-27b-it,tablecloth,second,53.67,36.0,58.67,3
