Model,System,Round,Avg Score Document,Avg Score Reference,Avg Score Ref+Doc,Num Judges
llama-3.3-70b-instruct,gear,second,30.0,92.33,87.0,3
llama-3.3-70b-instruct,gear,third,50.33,45.33,29.0,3
llama-3.3-70b-instruct,gps_imu,first,32.33,10.33,22.67,3
llama-3.3-70b-instruct,gps_imu,second,43.67,68.67,42.0,3
llama-3.3-70b-instruct,gps_imu,third,52.0,63.0,83.0,3
llama-3.3-70b-instruct,handler,first,12.5,17.33,19.0,2
llama-3.3-70b-instruct,handler,second,55.67,79.0,83.67,3
llama-3.3-70b-instruct,handler,third,44.33,37.33,36.67,3
llama-3.3-70b-instruct,hmmwv,first,36.0,11.0,15.0,3
llama-3.3-70b-instruct,hmmwv,second,28.67,26.67,19.0,3
llama-3.3-70b-instruct,hmmwv,third,41.0,79.0,63.0,3
llama-3.3-70b-instruct,kraz,first,38.0,21.0,16.5,3
llama-3.3-70b-instruct,kraz,second,44.33,67.33,41.67,3
llama-3.3-70b-instruct,kraz,third,50.33,35.33,30.0,3
llama-3.3-70b-instruct,lidar,first,32.0,34.33,17.67,3
llama-3.3-70b-instruct,lidar,second,34.33,32.0,38.67,3
llama-3.3-70b-instruct,lidar,third,18.0,22.67,12.0,3
llama-3.3-70b-instruct,m113,first,22.33,25.0,7.67,3
llama-3.3-70b-instruct,m113,second,41.33,51.33,26.67,3
llama-3.3-70b-instruct,m113,third,43.0,21.0,48.0,3
llama-3.3-70b-instruct,man,first,9.33,27.33,14.0,3
llama-3.3-70b-instruct,man,second,31.33,64.0,67.0,3
llama-3.3-70b-instruct,man,third,51.67,45.67,29.0,3
llama-3.3-70b-instruct,mass_spring_damper,first,17.33,48.67,18.67,3
llama-3.3-70b-instruct,mass_spring_damper,second,29.33,31.33,56.0,3
llama-3.3-70b-instruct,mass_spring_damper,third,69.0,31.33,41.0,3
llama-3.3-70b-instruct,particles,first,19.0,27.67,30.67,3
llama-3.3-70b-instruct,particles,second,63.67,69.67,71.0,3
llama-3.3-70b-instruct,particles,third,67.0,76.0,68.67,3
llama-3.3-70b-instruct,pendulum,first,34.67,43.33,37.33,3
llama-3.3-70b-instruct,pendulum,second,42.33,46.33,37.33,3
llama-3.3-70b-instruct,pendulum,third,64.0,33.0,33.0,3
llama-3.3-70b-instruct,rigid_highway,first,13.0,5.67,27.33,3
llama-3.3-70b-instruct,rigid_highway,second,48.0,78.33,65.33,3
llama-3.3-70b-instruct,rigid_highway,third,48.0,59.67,34.33,3
llama-3.3-70b-instruct,rigid_multipatches,first,22.33,15.33,19.33,3
llama-3.3-70b-instruct,rigid_multipatches,second,53.67,54.67,34.0,3
llama-3.3-70b-instruct,rigid_multipatches,third,59.0,75.33,70.67,3
llama-3.3-70b-instruct,rotor,first,12.67,30.0,14.0,3
llama-3.3-70b-instruct,rotor,second,52.0,84.0,75.0,3
llama-3.3-70b-instruct,rotor,third,65.0,62.67,63.33,3
llama-3.3-70b-instruct,scm,first,20.0,29.67,8.67,3
llama-3.3-70b-instruct,scm,second,60.0,80.0,55.0,2
llama-3.3-70b-instruct,scm,third,58.67,28.33,20.33,3
llama-3.3-70b-instruct,scm_hill,first,15.0,21.67,31.0,3
llama-3.3-70b-instruct,scm_hill,second,45.67,41.0,18.0,3
llama-3.3-70b-instruct,scm_hill,third,40.0,42.33,52.33,3
llama-3.3-70b-instruct,sedan,first,19.0,7.67,10.33,3
llama-3.3-70b-instruct,sedan,second,47.33,53.0,36.0,3
llama-3.3-70b-instruct,sedan,third,39.33,29.67,36.67,3
llama-3.3-70b-instruct,sensros,first,15.33,27.33,18.0,3
llama-3.3-70b-instruct,sensros,second,38.67,38.0,51.67,3
llama-3.3-70b-instruct,sensros,third,50.33,52.33,72.0,3
llama-3.3-70b-instruct,slider_crank,first,41.0,35.67,29.33,3
llama-3.3-70b-instruct,slider_crank,second,61.0,62.67,54.33,3
llama-3.3-70b-instruct,slider_crank,third,47.33,58.0,60.33,3
llama-3.3-70b-instruct,tablecloth,first,41.0,13.33,8.33,3
llama-3.3-70b-instruct,tablecloth,second,27.0,76.67,54.0,3
llama-3.3-70b-instruct,tablecloth,third,50.0,63.0,65.0,3
llama-3.3-70b-instruct,turtlebot,first,19.67,4.67,8.67,3
llama-3.3-70b-instruct,turtlebot,second,79.67,68.0,59.67,3
llama-3.3-70b-instruct,turtlebot,third,49.67,26.0,32.67,3
llama-3.3-70b-instruct,uazbus,first,9.0,13.0,16.33,3
llama-3.3-70b-instruct,uazbus,second,60.0,72.0,61.67,3
llama-3.3-70b-instruct,uazbus,third,55.0,32.33,49.0,3
llama-3.3-70b-instruct,vehros,first,41.67,9.67,16.67,3
llama-3.3-70b-instruct,vehros,second,51.33,32.33,33.33,3
llama-3.3-70b-instruct,vehros,third,64.0,38.33,34.67,3
llama-3.3-70b-instruct,veh_app,first,59.0,7.0,19.33,3
llama-3.3-70b-instruct,veh_app,second,44.0,23.0,25.0,3
llama-3.3-70b-instruct,veh_app,third,47.67,71.67,68.0,3
llama-3.3-70b-instruct,viper,first,28.67,25.0,28.33,3
llama-3.3-70b-instruct,viper,second,72.0,55.67,56.67,3
llama-3.3-70b-instruct,viper,third,46.0,49.67,30.33,3
llama4_maverick,art,first,27.0,21.33,23.33,3
llama4_maverick,art,second,58.33,72.0,63.0,3
llama4_maverick,art,third,44.67,60.0,48.33,3
llama4_maverick,beam,first,46.67,24.0,10.33,3
llama4_maverick,beam,second,78.0,37.0,27.0,3
llama4_maverick,beam,third,57.5,66.0,76.67,2
llama4_maverick,buckling,first,22.0,33.0,21.33,3
llama4_maverick,buckling,second,51.33,84.0,58.67,3
llama4_maverick,buckling,third,60.33,36.0,39.67,3
llama4_maverick,cable,first,23.0,13.67,20.67,3
llama4_maverick,cable,second,51.67,89.33,71.0,3
llama4_maverick,cable,third,42.67,26.67,44.67,3
llama4_maverick,camera,first,44.0,28.33,36.67,3
llama4_maverick,camera,second,47.33,72.33,66.67,3
llama4_maverick,camera,third,39.0,47.0,52.33,3
llama4_maverick,citybus,first,25.33,24.67,11.67,3
llama4_maverick,citybus,second,38.0,42.0,49.0,3
llama4_maverick,citybus,third,49.67,87.67,75.0,3
llama4_maverick,curiosity,first,38.33,14.33,11.33,3
llama4_maverick,curiosity,second,62.33,59.67,59.0,3
llama4_maverick,curiosity,third,50.33,46.33,35.67,3
llama4_maverick,feda,first,29.0,15.33,14.33,3
llama4_maverick,feda,second,46.0,76.0,67.0,3
llama4_maverick,feda,third,49.67,64.33,60.67,3
llama4_maverick,gator,first,37.0,23.33,28.67,3
llama4_maverick,gator,second,52.67,58.67,55.0,3
llama4_maverick,gator,third,45.67,80.0,58.0,3
llama4_maverick,gear,first,41.0,14.67,11.67,3
llama4_maverick,gear,second,43.0,86.0,85.67,3
llama4_maverick,gear,third,58.67,57.0,45.0,3
llama4_maverick,gps_imu,first,37.67,26.33,16.33,3
llama4_maverick,gps_imu,second,44.33,47.33,59.0,3
llama4_maverick,gps_imu,third,59.5,76.67,71.0,2
llama4_maverick,handler,first,43.33,23.0,14.67,3
llama4_maverick,handler,second,55.33,82.33,82.0,3
llama4_maverick,handler,third,57.67,40.33,38.67,3
llama4_maverick,hmmwv,first,40.0,22.33,34.67,3
llama4_maverick,hmmwv,second,40.67,38.33,54.67,3
llama4_maverick,hmmwv,third,76.33,66.33,54.0,3
llama4_maverick,kraz,first,39.0,14.33,8.67,3
llama4_maverick,kraz,second,59.0,37.33,43.0,3
llama4_maverick,kraz,third,38.0,24.0,8.33,3
llama4_maverick,lidar,first,26.33,28.33,15.0,3
llama4_maverick,lidar,second,52.0,59.33,48.0,3
llama4_maverick,lidar,third,35.0,28.33,15.67,3
llama4_maverick,m113,first,10.0,8.0,13.67,3
llama4_maverick,m113,second,29.33,50.33,37.0,3
llama4_maverick,m113,third,50.67,53.33,46.33,3
llama4_maverick,man,first,48.67,27.33,15.67,3
llama4_maverick,man,second,70.0,53.0,51.0,3
llama4_maverick,man,third,48.67,25.67,34.0,3
llama4_maverick,mass_spring_damper,first,45.0,35.67,32.33,3
llama4_maverick,mass_spring_damper,second,46.33,61.33,80.67,3
llama4_maverick,mass_spring_damper,third,40.0,48.0,45.67,3
llama4_maverick,particles,first,22.67,16.33,28.33,3
llama4_maverick,particles,second,55.67,74.33,75.67,3
llama4_maverick,particles,third,55.67,65.0,55.33,3
llama4_maverick,pendulum,first,59.67,19.67,17.67,3
llama4_maverick,pendulum,second,37.67,31.33,34.33,3
llama4_maverick,pendulum,third,50.33,38.67,20.0,3
llama4_maverick,rigid_highway,first,35.0,28.0,18.0,3
llama4_maverick,rigid_highway,second,64.33,68.33,55.67,3
llama4_maverick,rigid_highway,third,62.67,77.33,78.33,3
llama4_maverick,rigid_multipatches,first,15.33,22.67,15.67,3
llama4_maverick,rigid_multipatches,second,67.33,47.0,52.33,3
llama4_maverick,rigid_multipatches,third,51.67,86.67,77.67,3
llama4_maverick,rotor,first,43.0,28.67,29.0,3
llama4_maverick,rotor,second,55.67,65.67,61.67,3
llama4_maverick,rotor,third,59.33,66.33,66.0,3
llama4_maverick,scm,first,16.0,18.33,15.67,3
llama4_maverick,scm,second,46.0,43.67,58.67,3
llama4_maverick,scm,third,50.67,29.33,45.0,3
llama4_maverick,scm_hill,first,37.67,10.67,9.33,3
llama4_maverick,scm_hill,second,61.67,20.67,38.67,3
llama4_maverick,scm_hill,third,55.67,61.67,58.33,3
llama4_maverick,sedan,first,22.33,19.67,19.33,3
llama4_maverick,sedan,second,51.0,44.0,33.33,3
llama4_maverick,sedan,third,54.67,31.33,46.67,3
llama4_maverick,sensros,first,40.33,20.67,26.67,3
llama4_maverick,sensros,second,33.0,39.33,23.67,3
llama4_maverick,sensros,third,31.33,66.67,55.0,3
llama4_maverick,slider_crank,first,53.0,34.67,38.33,3
llama4_maverick,slider_crank,second,44.33,59.33,68.67,3
llama4_maverick,slider_crank,third,65.0,50.33,44.67,3
llama4_maverick,tablecloth,first,27.0,21.33,17.0,3
llama4_maverick,tablecloth,second,19.33,44.0,44.0,3
llama4_maverick,tablecloth,third,36.33,61.67,47.67,3
llama4_maverick,turtlebot,first,59.67,16.33,31.67,3
llama4_maverick,turtlebot,second,58.0,69.33,69.0,3
llama4_maverick,turtlebot,third,36.0,15.67,22.0,3
llama4_maverick,uazbus,first,18.0,15.67,17.33,3
llama4_maverick,uazbus,second,65.0,37.0,56.33,3
llama4_maverick,uazbus,third,45.67,52.0,58.0,3
llama4_maverick,vehros,first,9.67,14.33,23.33,3
llama4_maverick,vehros,second,62.67,43.67,39.67,3
llama4_maverick,vehros,third,54.0,39.67,29.67,3
llama4_maverick,veh_app,first,26.0,19.0,12.33,3
llama4_maverick,veh_app,second,47.0,35.0,38.33,3
llama4_maverick,veh_app,third,30.67,40.33,57.67,3
llama4_maverick,viper,first,35.0,9.67,26.0,3
llama4_maverick,viper,second,60.33,92.67,87.0,3
llama4_maverick,viper,third,57.0,24.0,47.33,3
llama4_scout,art,first,16.0,10.67,18.0,3
llama4_scout,art,second,40.67,89.0,63.0,3
llama4_scout,art,third,48.0,91.0,68.33,3
llama4_scout,beam,first,14.33,20.67,15.33,3
llama4_scout,beam,second,35.67,44.0,36.0,3
llama4_scout,beam,third,59.0,65.33,73.33,3
llama4_scout,buckling,first,15.67,4.33,0.67,3
llama4_scout,buckling,second,14.33,10.33,7.0,3
llama4_scout,buckling,third,54.33,29.0,49.33,3
llama4_scout,cable,first,19.67,16.67,23.0,3
llama4_scout,cable,second,44.0,85.67,86.0,3
llama4_scout,cable,third,65.33,50.67,29.67,3
llama4_scout,camera,first,26.67,25.67,14.33,3
llama4_scout,camera,second,33.67,68.33,62.33,3
llama4_scout,camera,third,35.33,43.67,50.33,3
llama4_scout,citybus,first,25.33,10.67,18.33,3
llama4_scout,citybus,second,48.0,52.0,64.0,3
llama4_scout,citybus,third,50.0,61.0,61.33,3
llama4_scout,curiosity,first,7.33,11.33,18.33,3
llama4_scout,curiosity,second,53.0,41.33,20.67,3
llama4_scout,curiosity,third,46.33,39.0,46.0,3
llama4_scout,feda,first,29.33,24.33,12.0,3
llama4_scout,feda,second,52.67,66.67,59.67,3
llama4_scout,feda,third,61.0,45.33,21.33,3
llama4_scout,gator,first,35.0,2.0,4.67,3
llama4_scout,gator,second,43.33,68.33,62.0,3
llama4_scout,gator,third,56.33,88.33,57.0,3
llama4_scout,gear,first,12.33,10.67,19.0,3
llama4_scout,gear,second,32.33,87.33,85.0,3
llama4_scout,gear,third,51.67,41.0,40.0,3
llama4_scout,gps_imu,first,16.33,15.33,10.33,3
llama4_scout,gps_imu,second,43.0,21.0,47.67,3
llama4_scout,gps_imu,third,59.0,84.33,77.33,3
llama4_scout,handler,first,13.0,18.67,23.67,3
llama4_scout,handler,second,55.33,67.0,74.0,3
llama4_scout,handler,third,78.33,40.0,34.33,3
llama4_scout,hmmwv,first,13.67,17.0,3.33,3
llama4_scout,hmmwv,second,48.33,37.33,36.33,3
llama4_scout,hmmwv,third,25.33,79.33,69.33,3
llama4_scout,kraz,first,15.33,11.0,6.0,3
llama4_scout,kraz,second,52.0,66.33,47.67,3
llama4_scout,kraz,third,20.67,32.0,28.33,3
llama4_scout,lidar,first,33.0,15.33,27.67,3
llama4_scout,lidar,second,35.33,58.33,49.0,3
llama4_scout,lidar,third,16.33,22.0,25.33,3
llama4_scout,m113,first,11.67,15.33,16.33,3
llama4_scout,m113,second,36.67,44.33,51.33,3
llama4_scout,m113,third,53.0,52.67,50.0,3
llama4_scout,man,first,19.33,5.0,6.0,3
llama4_scout,man,second,41.0,56.33,45.67,3
llama4_scout,man,third,42.67,41.0,38.0,3
llama4_scout,mass_spring_damper,first,19.0,16.33,28.0,3
llama4_scout,mass_spring_damper,second,62.33,61.67,46.67,3
llama4_scout,mass_spring_damper,third,67.0,48.0,48.33,3
llama4_scout,particles,first,13.67,6.67,13.0,3
llama4_scout,particles,second,59.0,38.67,34.0,3
llama4_scout,particles,third,78.33,67.0,52.33,3
llama4_scout,pendulum,first,22.0,35.0,32.0,3
llama4_scout,pendulum,second,29.33,41.33,27.33,3
llama4_scout,pendulum,third,48.33,51.0,46.0,3
llama4_scout,rigid_highway,first,35.33,19.67,30.33,3
llama4_scout,rigid_highway,second,57.67,59.0,68.67,3
llama4_scout,rigid_highway,third,35.33,86.33,84.0,3
llama4_scout,rigid_multipatches,first,11.33,8.0,20.67,3
llama4_scout,rigid_multipatches,second,44.67,32.67,29.67,3
llama4_scout,rigid_multipatches,third,61.67,56.0,54.0,3
llama4_scout,rotor,first,14.0,10.0,23.0,3
llama4_scout,rotor,second,54.0,79.0,86.0,3
llama4_scout,rotor,third,51.67,57.0,50.67,3
llama4_scout,scm,first,22.67,10.67,29.0,3
llama4_scout,scm,second,61.0,69.0,54.33,3
llama4_scout,scm,third,38.67,47.0,35.33,3
llama4_scout,scm_hill,first,33.33,14.33,24.33,3
llama4_scout,scm_hill,second,34.67,28.33,42.67,3
llama4_scout,scm_hill,third,36.0,56.33,61.33,3
llama4_scout,sedan,first,33.0,18.67,29.0,3
llama4_scout,sedan,second,48.0,48.0,57.33,3
llama4_scout,sedan,third,58.33,19.0,40.33,3
llama4_scout,sensros,first,24.67,20.0,11.0,3
llama4_scout,sensros,second,20.33,58.67,60.33,3
llama4_scout,sensros,third,32.33,79.0,77.0,3
llama4_scout,slider_crank,first,22.67,27.0,24.0,3
llama4_scout,slider_crank,second,62.33,54.33,55.0,3
llama4_scout,slider_crank,third,57.67,58.33,47.67,3
llama4_scout,tablecloth,first,20.33,28.33,10.67,3
llama4_scout,tablecloth,second,36.0,55.0,69.0,3
llama4_scout,tablecloth,third,74.67,72.0,49.67,3
llama4_scout,turtlebot,first,12.33,18.33,21.33,3
llama4_scout,turtlebot,second,60.0,66.0,68.67,3
llama4_scout,turtlebot,third,54.33,31.67,34.67,3
llama4_scout,uazbus,first,29.33,17.67,18.0,3
llama4_scout,uazbus,second,53.67,64.0,63.67,3
llama4_scout,uazbus,third,56.67,49.33,60.0,3
llama4_scout,vehros,first,21.33,10.0,24.0,3
llama4_scout,vehros,second,41.33,50.0,31.33,3
llama4_scout,vehros,third,42.0,47.0,41.0,3
llama4_scout,veh_app,first,12.0,21.67,4.0,3
llama4_scout,veh_app,second,40.0,16.0,27.0,3
llama4_scout,veh_app,third,39.0,64.33,56.67,3
llama4_scout,viper,first,20.33,18.0,15.67,3
llama4_scout,viper,second,51.0,87.33,62.0,3
llama4_scout,viper,third,56.33,40.33,49.33,3
phi-3-medium-128k-instruct,art,first,4.67,19.67,12.0,3
phi-3-medium-128k-instruct,art,second,33.33,71.67,67.33,3
phi-3-medium-128k-instruct,art,third,68.67,70.67,87.33,3
phi-3-medium-128k-instruct,beam,first,26.33,15.33,16.67,3
phi-3-medium-128k-instruct,beam,second,9.67,25.0,23.0,3
phi-3-medium-128k-instruct,beam,third,29.67,38.33,45.67,3
phi-3-medium-128k-instruct,buckling,first,10.33,22.33,10.33,3
phi-3-medium-128k-instruct,buckling,second,23.0,13.33,15.0,3
phi-3-medium-128k-instruct,buckling,third,29.67,23.67,17.33,3
phi-3-medium-128k-instruct,cable,first,14.67,28.0,19.67,3
phi-3-medium-128k-instruct,cable,second,10.67,25.67,10.67,3
phi-3-medium-128k-instruct,cable,third,11.67,13.33,6.67,3
phi-3-medium-128k-instruct,camera,first,15.0,9.0,7.33,3
phi-3-medium-128k-instruct,camera,second,16.67,24.33,5.0,3
phi-3-medium-128k-instruct,camera,third,24.33,15.67,12.0,3
phi-3-medium-128k-instruct,citybus,first,33.67,11.33,15.0,3
phi-3-medium-128k-instruct,citybus,second,39.0,70.0,62.0,3
phi-3-medium-128k-instruct,citybus,third,0.0,13.33,0.0,3
phi-3-medium-128k-instruct,curiosity,first,15.67,11.33,18.33,3
phi-3-medium-128k-instruct,curiosity,second,54.67,67.67,60.0,3
phi-3-medium-128k-instruct,curiosity,third,31.67,42.67,43.33,3
phi-3-medium-128k-instruct,feda,first,20.67,6.67,3.33,3
phi-3-medium-128k-instruct,feda,second,51.33,57.0,61.33,3
phi-3-medium-128k-instruct,feda,third,46.0,30.67,28.0,2
phi-3-medium-128k-instruct,gator,first,15.33,5.33,11.67,3
phi-3-medium-128k-instruct,gator,second,28.67,35.33,29.33,3
phi-3-medium-128k-instruct,gator,third,40.67,89.0,75.67,3
phi-3-medium-128k-instruct,gear,first,15.33,13.33,12.0,3
phi-3-medium-128k-instruct,gear,second,37.33,38.0,42.33,3
phi-3-medium-128k-instruct,gear,third,19.67,20.0,22.67,3
phi-3-medium-128k-instruct,gps_imu,first,14.67,11.33,4.67,3
phi-3-medium-128k-instruct,gps_imu,second,40.33,37.67,20.33,3
phi-3-medium-128k-instruct,gps_imu,third,39.33,39.67,35.33,3
phi-3-medium-128k-instruct,handler,first,28.0,40.0,1.33,3
phi-3-medium-128k-instruct,handler,second,27.0,17.33,3.33,3
phi-3-medium-128k-instruct,handler,third,49.33,36.67,18.0,3
phi-3-medium-128k-instruct,hmmwv,first,22.33,15.0,7.0,3
phi-3-medium-128k-instruct,hmmwv,second,16.33,27.33,10.33,3
phi-3-medium-128k-instruct,hmmwv,third,56.67,53.0,64.0,3
phi-3-medium-128k-instruct,kraz,first,11.67,15.33,10.0,3
phi-3-medium-128k-instruct,kraz,second,8.67,6.67,10.33,3
phi-3-medium-128k-instruct,kraz,third,28.0,5.67,19.0,3
phi-3-medium-128k-instruct,lidar,first,16.33,28.0,27.67,3
phi-3-medium-128k-instruct,lidar,second,23.0,30.0,12.67,3
phi-3-medium-128k-instruct,lidar,third,13.67,6.33,28.67,3
phi-3-medium-128k-instruct,m113,first,13.33,12.33,5.67,3
phi-3-medium-128k-instruct,m113,second,11.67,9.0,6.33,3
phi-3-medium-128k-instruct,m113,third,41.67,42.33,56.33,3
phi-3-medium-128k-instruct,man,first,14.67,17.5,17.0,3
phi-3-medium-128k-instruct,man,second,35.67,35.33,53.0,3
phi-3-medium-128k-instruct,man,third,25.67,31.33,40.0,3
phi-3-medium-128k-instruct,mass_spring_damper,first,26.67,16.0,23.67,3
phi-3-medium-128k-instruct,mass_spring_damper,second,27.67,48.33,48.67,3
phi-3-medium-128k-instruct,mass_spring_damper,third,51.67,50.67,37.67,3
phi-3-medium-128k-instruct,particles,first,23.0,8.67,15.67,3
phi-3-medium-128k-instruct,particles,second,69.33,63.0,52.67,3
phi-3-medium-128k-instruct,particles,third,68.0,76.67,63.0,3
phi-3-medium-128k-instruct,pendulum,first,26.0,13.0,26.33,3
phi-3-medium-128k-instruct,pendulum,second,53.67,42.0,42.0,3
phi-3-medium-128k-instruct,pendulum,third,41.33,37.0,34.67,3
phi-3-medium-128k-instruct,rigid_highway,first,12.33,26.0,13.5,3
phi-3-medium-128k-instruct,rigid_highway,second,36.0,48.33,57.0,3
phi-3-medium-128k-instruct,rigid_highway,third,35.67,76.0,73.0,3
phi-3-medium-128k-instruct,rigid_multipatches,first,8.33,19.67,26.67,3
phi-3-medium-128k-instruct,rigid_multipatches,second,48.33,46.0,40.0,3
phi-3-medium-128k-instruct,rigid_multipatches,third,49.0,79.33,77.33,3
phi-3-medium-128k-instruct,rotor,first,19.33,5.33,24.0,3
phi-3-medium-128k-instruct,rotor,second,15.33,40.33,39.0,3
phi-3-medium-128k-instruct,rotor,third,18.0,29.67,27.33,3
phi-3-medium-128k-instruct,scm,first,15.0,11.0,5.0,3
phi-3-medium-128k-instruct,scm,second,69.33,66.33,60.67,3
phi-3-medium-128k-instruct,scm,third,11.0,10.67,12.67,3
phi-3-medium-128k-instruct,scm_hill,first,14.0,21.33,4.0,3
phi-3-medium-128k-instruct,scm_hill,second,50.67,17.67,2.0,3
phi-3-medium-128k-instruct,scm_hill,third,16.67,21.33,13.33,3
phi-3-medium-128k-instruct,sedan,first,19.67,10.67,13.0,3
phi-3-medium-128k-instruct,sedan,second,33.67,23.33,27.33,3
phi-3-medium-128k-instruct,sedan,third,26.0,7.33,2.33,3
phi-3-medium-128k-instruct,sensros,first,12.0,2.33,7.5,3
phi-3-medium-128k-instruct,sensros,second,15.67,25.67,18.33,3
phi-3-medium-128k-instruct,sensros,third,18.33,14.0,28.67,3
phi-3-medium-128k-instruct,slider_crank,first,20.67,19.67,24.33,3
phi-3-medium-128k-instruct,slider_crank,second,31.0,36.0,40.67,3
phi-3-medium-128k-instruct,slider_crank,third,41.33,40.33,40.67,3
phi-3-medium-128k-instruct,tablecloth,first,7.33,29.33,20.67,3
phi-3-medium-128k-instruct,tablecloth,second,30.67,8.0,2.67,3
phi-3-medium-128k-instruct,tablecloth,third,13.67,28.67,37.67,3
phi-3-medium-128k-instruct,turtlebot,first,9.67,29.0,13.0,3
phi-3-medium-128k-instruct,turtlebot,second,68.67,66.67,60.67,3
phi-3-medium-128k-instruct,turtlebot,third,41.67,7.0,23.67,3
phi-3-medium-128k-instruct,uazbus,first,19.67,7.0,12.0,3
phi-3-medium-128k-instruct,uazbus,second,26.67,63.33,71.67,3
phi-3-medium-128k-instruct,uazbus,third,13.33,10.67,46.33,3
phi-3-medium-128k-instruct,vehros,first,21.67,28.33,12.33,3
phi-3-medium-128k-instruct,vehros,second,37.33,38.67,25.33,3
phi-3-medium-128k-instruct,vehros,third,32.33,5.67,41.33,3
phi-3-medium-128k-instruct,veh_app,first,4.0,21.0,6.0,2
phi-3-medium-128k-instruct,veh_app,second,34.67,11.33,15.67,3
phi-3-medium-128k-instruct,veh_app,third,25.67,23.0,16.33,3
phi-3-medium-128k-instruct,viper,first,18.67,12.67,6.33,3
phi-3-medium-128k-instruct,viper,second,69.33,66.33,40.33,3
phi-3-medium-128k-instruct,viper,third,58.0,54.33,50.67,3
phi-3-mini-128k-instruct,art,first,6.0,12.33,4.33,3
phi-3-mini-128k-instruct,art,second,54.33,94.33,89.33,3
phi-3-mini-128k-instruct,art,third,48.0,85.0,85.0,3
phi-3-mini-128k-instruct,beam,first,2.33,24.67,23.33,3
phi-3-mini-128k-instruct,beam,second,27.33,30.33,30.67,3
phi-3-mini-128k-instruct,beam,third,54.5,60.33,65.67,2
phi-3-mini-128k-instruct,buckling,first,18.67,2.33,5.33,3
phi-3-mini-128k-instruct,buckling,second,8.33,28.33,13.33,3
phi-3-mini-128k-instruct,buckling,third,11.33,25.0,6.0,3
phi-3-mini-128k-instruct,cable,first,32.67,13.67,24.0,3
phi-3-mini-128k-instruct,cable,second,51.0,74.67,54.67,3
phi-3-mini-128k-instruct,cable,third,15.5,37.0,36.67,2
phi-3-mini-128k-instruct,camera,first,8.5,9.67,8.0,2
phi-3-mini-128k-instruct,camera,second,30.67,13.33,25.33,3
phi-3-mini-128k-instruct,camera,third,4.0,6.67,9.67,3
phi-3-mini-128k-instruct,citybus,first,28.0,23.33,7.0,3
phi-3-mini-128k-instruct,citybus,second,10.33,42.33,38.33,3
phi-3-mini-128k-instruct,citybus,third,48.33,47.33,62.33,3
phi-3-mini-128k-instruct,curiosity,first,15.0,6.33,6.33,3
phi-3-mini-128k-instruct,curiosity,second,37.0,52.33,42.67,3
phi-3-mini-128k-instruct,curiosity,third,67.67,51.67,42.67,3
phi-3-mini-128k-instruct,feda,first,5.67,10.0,5.67,3
phi-3-mini-128k-instruct,feda,second,43.0,69.0,55.33,3
phi-3-mini-128k-instruct,feda,third,65.33,45.67,31.67,3
phi-3-mini-128k-instruct,gator,first,18.33,17.0,6.67,3
phi-3-mini-128k-instruct,gator,second,21.67,18.67,17.67,3
phi-3-mini-128k-instruct,gator,third,55.33,58.67,80.0,3
phi-3-mini-128k-instruct,gear,first,9.33,19.67,9.67,3
phi-3-mini-128k-instruct,gear,second,27.0,25.67,18.67,3
phi-3-mini-128k-instruct,gear,third,11.67,14.33,18.0,3
phi-3-mini-128k-instruct,gps_imu,first,9.0,27.0,4.33,3
phi-3-mini-128k-instruct,gps_imu,second,37.33,46.0,16.0,3
phi-3-mini-128k-instruct,gps_imu,third,45.0,37.33,50.0,2
phi-3-mini-128k-instruct,handler,first,24.33,9.33,12.0,3
phi-3-mini-128k-instruct,handler,second,49.0,81.67,79.0,3
phi-3-mini-128k-instruct,handler,third,51.67,25.0,33.67,3
phi-3-mini-128k-instruct,hmmwv,first,2.33,8.0,9.0,3
phi-3-mini-128k-instruct,hmmwv,second,29.33,10.67,26.33,3
phi-3-mini-128k-instruct,hmmwv,third,44.0,50.33,45.33,3
phi-3-mini-128k-instruct,kraz,first,17.0,24.0,9.0,3
phi-3-mini-128k-instruct,kraz,second,48.0,65.67,57.33,3
phi-3-mini-128k-instruct,kraz,third,33.0,12.0,13.0,3
phi-3-mini-128k-instruct,lidar,first,14.5,17.67,4.0,2
phi-3-mini-128k-instruct,lidar,second,22.33,19.33,32.33,3
phi-3-mini-128k-instruct,lidar,third,24.0,9.0,1.33,3
phi-3-mini-128k-instruct,m113,first,10.33,3.67,8.33,3
phi-3-mini-128k-instruct,m113,second,17.67,23.0,40.33,3
phi-3-mini-128k-instruct,m113,third,37.67,17.33,33.0,3
phi-3-mini-128k-instruct,man,first,2.67,7.67,4.67,3
phi-3-mini-128k-instruct,man,second,39.0,15.33,18.67,3
phi-3-mini-128k-instruct,man,third,36.0,36.33,18.0,3
phi-3-mini-128k-instruct,mass_spring_damper,first,17.67,11.0,23.0,3
phi-3-mini-128k-instruct,mass_spring_damper,second,38.67,33.33,35.33,3
phi-3-mini-128k-instruct,mass_spring_damper,third,50.33,33.33,53.0,3
phi-3-mini-128k-instruct,particles,first,27.67,21.33,10.0,3
phi-3-mini-128k-instruct,particles,second,36.0,27.67,34.33,3
phi-3-mini-128k-instruct,particles,third,43.33,67.67,50.33,3
phi-3-mini-128k-instruct,pendulum,first,29.33,13.0,22.0,3
phi-3-mini-128k-instruct,pendulum,second,44.67,28.33,32.0,3
