File Path,Format Type,Score,Original Text
llama4-109b-lora1/hmmwv/third_score_document.txt,standard,63,[[63]]
llama4-109b-lora1/turtlebot/third_score_reference.txt,standard,19,[[19]]
llama4-109b-lora1/turtlebot/third_score_reference_document.txt,standard,33,[[33]]
llama4-109b-lora1/turtlebot/first_score_document.txt,standard,37,[[37]]
llama4-109b-lora1/turtlebot/first_score_reference.txt,standard,56,[[56]]
llama4-109b-lora1/turtlebot/second_score_reference.txt,standard,80,[[80]]
llama4-109b-lora1/turtlebot/first_score_reference_document.txt,standard,29,[[29]]
llama4-109b-lora1/turtlebot/second_score_reference_document.txt,standard,63,[[63]]
llama4-109b-lora1/turtlebot/second_score_document.txt,standard,69,[[69]]
llama4-109b-lora1/turtlebot/third_score_document.txt,standard,64,[[64]]
llama4-109b-lora1/mass_spring_damper/third_score_reference.txt,standard,58,[[58]]
llama4-109b-lora1/mass_spring_damper/third_score_reference_document.txt,standard,54,[[54]]
llama4-109b-lora1/mass_spring_damper/first_score_document.txt,standard,6,[[6]]
llama4-109b-lora1/mass_spring_damper/first_score_reference.txt,standard,26,[[26]]
llama4-109b-lora1/mass_spring_damper/second_score_reference.txt,standard,4,[[4]]
llama4-109b-lora1/mass_spring_damper/first_score_reference_document.txt,standard,27,[[27]]
llama4-109b-lora1/mass_spring_damper/second_score_reference_document.txt,standard,38,[[38]]
llama4-109b-lora1/mass_spring_damper/second_score_document.txt,standard,25,[[25]]
llama4-109b-lora1/mass_spring_damper/third_score_document.txt,standard,30,[[30]]
llama4-109b-lora1/tablecloth/third_score_reference.txt,standard,48,[[48]]
llama4-109b-lora1/tablecloth/third_score_reference_document.txt,standard,51,[[51]]
llama4-109b-lora1/tablecloth/first_score_document.txt,standard,70,[[70]]
llama4-109b-lora1/tablecloth/first_score_reference.txt,standard,27,[[27]]
llama4-109b-lora1/tablecloth/second_score_reference.txt,standard,70,[[70]]
llama4-109b-lora1/tablecloth/first_score_reference_document.txt,standard,37,[[37]]
llama4-109b-lora1/tablecloth/second_score_reference_document.txt,standard,36,[[36]]
llama4-109b-lora1/tablecloth/second_score_document.txt,standard,22,[[22]]
llama4-109b-lora1/tablecloth/third_score_document.txt,standard,53,[[53]]
llama4-109b-lora1/kraz/third_score_reference.txt,standard,48,[[48]]
llama4-109b-lora1/kraz/third_score_reference_document.txt,standard,19,[[19]]
llama4-109b-lora1/kraz/first_score_document.txt,standard,40,[[40]]
llama4-109b-lora1/kraz/first_score_reference.txt,standard,65,[[65]]
llama4-109b-lora1/kraz/second_score_reference.txt,standard,43,[[43]]
llama4-109b-lora1/kraz/first_score_reference_document.txt,standard,54,[[54]]
llama4-109b-lora1/kraz/second_score_reference_document.txt,standard,60,[[60]]
llama4-109b-lora1/kraz/second_score_document.txt,standard,64,[[64]]
llama4-109b-lora1/kraz/third_score_document.txt,standard,33,[[33]]
llama4-109b-lora1/camera/third_score_reference.txt,standard,69,[[69]]
llama4-109b-lora1/camera/third_score_reference_document.txt,standard,27,[[27]]
llama4-109b-lora1/camera/first_score_document.txt,standard,33,[[33]]
llama4-109b-lora1/camera/first_score_reference.txt,standard,20,[[20]]
llama4-109b-lora1/camera/second_score_reference.txt,standard,79,[[79]]
llama4-109b-lora1/camera/first_score_reference_document.txt,standard,4,[[4]]
llama4-109b-lora1/camera/second_score_reference_document.txt,standard,23,[[23]]
llama4-109b-lora1/camera/second_score_document.txt,standard,60,[[60]]
llama4-109b-lora1/camera/third_score_document.txt,standard,2,[[2]]
llama4-109b-lora1/buckling/third_score_reference.txt,standard,26,[[26]]
llama4-109b-lora1/buckling/third_score_reference_document.txt,standard,31,[[31]]
llama4-109b-lora1/buckling/first_score_document.txt,standard,17,[[17]]
llama4-109b-lora1/buckling/first_score_reference.txt,standard,None,[[0]]
llama4-109b-lora1/buckling/second_score_reference.txt,standard,60,[[60]]
llama4-109b-lora1/buckling/first_score_reference_document.txt,standard,None,[[0]]
llama4-109b-lora1/buckling/second_score_reference_document.txt,standard,33,[[33]]
llama4-109b-lora1/buckling/second_score_document.txt,standard,39,[[39]]
llama4-109b-lora1/buckling/third_score_document.txt,standard,3,[[3]]
llama4-109b-lora1/gator/third_score_reference.txt,standard,38,[[38]]
llama4-109b-lora1/gator/third_score_reference_document.txt,standard,55,[[55]]
llama4-109b-lora1/gator/first_score_document.txt,standard,65,[[65]]
llama4-109b-lora1/gator/first_score_reference.txt,standard,59,[[59]]
llama4-109b-lora1/gator/second_score_reference.txt,standard,23,[[23]]
llama4-109b-lora1/gator/first_score_reference_document.txt,standard,16,[[16]]
llama4-109b-lora1/gator/second_score_reference_document.txt,standard,40,[[40]]
llama4-109b-lora1/gator/second_score_document.txt,standard,81,[[81]]
llama4-109b-lora1/gator/third_score_document.txt,standard,76,[[76]]
llama4-109b-lora1/slider_crank/third_score_reference.txt,standard,70,[[70]]
llama4-109b-lora1/slider_crank/third_score_reference_document.txt,standard,42,[[42]]
llama4-109b-lora1/slider_crank/first_score_document.txt,standard,54,[[54]]
llama4-109b-lora1/slider_crank/first_score_reference.txt,standard,62,[[62]]
llama4-109b-lora1/slider_crank/second_score_reference.txt,standard,50,[[50]]
llama4-109b-lora1/slider_crank/first_score_reference_document.txt,standard,55,[[55]]
llama4-109b-lora1/slider_crank/second_score_reference_document.txt,standard,65,[[65]]
llama4-109b-lora1/slider_crank/second_score_document.txt,standard,31,[[31]]
llama4-109b-lora1/slider_crank/third_score_document.txt,standard,54,[[54]]
llama4-109b-lora1/feda/third_score_reference.txt,standard,69,[[69]]
llama4-109b-lora1/feda/third_score_reference_document.txt,standard,57,[[57]]
llama4-109b-lora1/feda/first_score_document.txt,standard,62,[[62]]
llama4-109b-lora1/feda/first_score_reference.txt,standard,59,[[59]]
llama4-109b-lora1/feda/second_score_reference.txt,standard,77,[[77]]
llama4-109b-lora1/feda/first_score_reference_document.txt,standard,57,[[57]]
llama4-109b-lora1/feda/second_score_reference_document.txt,standard,82,[[82]]
llama4-109b-lora1/feda/second_score_document.txt,standard,72,[[72]]
llama4-109b-lora1/feda/third_score_document.txt,standard,66,[[66]]
llama-3.1-405b-instruct/scm/third_score_reference.txt,standard,48,[[48]]
llama-3.1-405b-instruct/scm/third_score_reference_document.txt,standard,39,[[39]]
llama-3.1-405b-instruct/scm/first_score_document.txt,standard,10,[[10]]
llama-3.1-405b-instruct/scm/first_score_reference.txt,standard,51,[[51]]
llama-3.1-405b-instruct/scm/second_score_reference.txt,standard,24,[[24]]
llama-3.1-405b-instruct/scm/first_score_reference_document.txt,standard,36,[[36]]
llama-3.1-405b-instruct/scm/second_score_reference_document.txt,standard,77,[[77]]
llama-3.1-405b-instruct/scm/second_score_document.txt,standard,22,[[22]]
llama-3.1-405b-instruct/scm/third_score_document.txt,standard,63,[[63]]
llama-3.1-405b-instruct/citybus/third_score_reference.txt,standard,98,[[98]]
llama-3.1-405b-instruct/citybus/third_score_reference_document.txt,standard,22,[[22]]
llama-3.1-405b-instruct/citybus/first_score_document.txt,standard,20,[[20]]
llama-3.1-405b-instruct/citybus/first_score_reference.txt,standard,8,[[8]]
llama-3.1-405b-instruct/citybus/second_score_reference.txt,standard,62,[[62]]
llama-3.1-405b-instruct/citybus/first_score_reference_document.txt,standard,9,[[9]]
llama-3.1-405b-instruct/citybus/second_score_reference_document.txt,standard,44,[[44]]
llama-3.1-405b-instruct/citybus/second_score_document.txt,standard,75,[[75]]
llama-3.1-405b-instruct/citybus/third_score_document.txt,standard,60,[[60]]
llama-3.1-405b-instruct/gps_imu/third_score_reference.txt,standard,91,[[91]]
llama-3.1-405b-instruct/gps_imu/third_score_reference_document.txt,standard,61,[[61]]
llama-3.1-405b-instruct/gps_imu/first_score_document.txt,standard,24,[[24]]
llama-3.1-405b-instruct/gps_imu/first_score_reference.txt,standard,11,[[11]]
llama-3.1-405b-instruct/gps_imu/second_score_reference.txt,standard,97,[[97]]
llama-3.1-405b-instruct/gps_imu/first_score_reference_document.txt,standard,54,[[54]]
llama-3.1-405b-instruct/gps_imu/second_score_reference_document.txt,standard,56,[[56]]
llama-3.1-405b-instruct/gps_imu/second_score_document.txt,standard,80,[[80]]
llama-3.1-405b-instruct/gps_imu/third_score_document.txt,standard,76,[[76]]
llama-3.1-405b-instruct/rotor/third_score_reference.txt,standard,83,[[83]]
llama-3.1-405b-instruct/rotor/third_score_reference_document.txt,standard,75,[[75]]
llama-3.1-405b-instruct/rotor/first_score_document.txt,standard,30,[[30]]
llama-3.1-405b-instruct/rotor/first_score_reference.txt,standard,34,[[34]]
llama-3.1-405b-instruct/rotor/second_score_reference.txt,standard,37,[[37]]
llama-3.1-405b-instruct/rotor/first_score_reference_document.txt,standard,12,[[12]]
llama-3.1-405b-instruct/rotor/second_score_reference_document.txt,standard,98,[[98]]
llama-3.1-405b-instruct/rotor/second_score_document.txt,standard,33,[[33]]
llama-3.1-405b-instruct/rotor/third_score_document.txt,standard,17,[[17]]
llama-3.1-405b-instruct/rigid_multipatches/third_score_reference.txt,standard,92,[[92]]
llama-3.1-405b-instruct/rigid_multipatches/third_score_reference_document.txt,standard,52,[[52]]
llama-3.1-405b-instruct/rigid_multipatches/first_score_document.txt,standard,43,[[43]]
llama-3.1-405b-instruct/rigid_multipatches/first_score_reference.txt,standard,9,[[9]]
llama-3.1-405b-instruct/rigid_multipatches/second_score_reference.txt,standard,65,[[65]]
llama-3.1-405b-instruct/rigid_multipatches/first_score_reference_document.txt,standard,10,[[10]]
llama-3.1-405b-instruct/rigid_multipatches/second_score_reference_document.txt,standard,50,[[50]]
llama-3.1-405b-instruct/rigid_multipatches/second_score_document.txt,standard,None,[[0]]
llama-3.1-405b-instruct/rigid_multipatches/third_score_document.txt,standard,None,[[0]]
llama-3.1-405b-instruct/cable/third_score_reference.txt,standard,52,[[52]]
llama-3.1-405b-instruct/cable/third_score_reference_document.txt,standard,38,[[38]]
llama-3.1-405b-instruct/cable/first_score_document.txt,standard,46,[[46]]
llama-3.1-405b-instruct/cable/first_score_reference.txt,standard,56,[[56]]
llama-3.1-405b-instruct/cable/second_score_reference.txt,standard,95,[[95]]
llama-3.1-405b-instruct/cable/first_score_reference_document.txt,standard,54,[[54]]
llama-3.1-405b-instruct/cable/second_score_reference_document.txt,standard,100,[[100]]
llama-3.1-405b-instruct/cable/second_score_document.txt,standard,25,[[25]]
llama-3.1-405b-instruct/cable/third_score_document.txt,standard,66,[[66]]
llama-3.1-405b-instruct/sensros/third_score_reference.txt,standard,65,[[65]]
llama-3.1-405b-instruct/sensros/third_score_reference_document.txt,standard,50,[[50]]
llama-3.1-405b-instruct/sensros/first_score_document.txt,standard,12,[[12]]
llama-3.1-405b-instruct/sensros/first_score_reference.txt,standard,None,[[0]]
llama-3.1-405b-instruct/sensros/second_score_reference.txt,standard,67,[[67]]
llama-3.1-405b-instruct/sensros/first_score_reference_document.txt,standard,34,[[34]]
llama-3.1-405b-instruct/sensros/second_score_reference_document.txt,standard,57,[[57]]
llama-3.1-405b-instruct/sensros/second_score_document.txt,standard,44,[[44]]
llama-3.1-405b-instruct/sensros/third_score_document.txt,standard,62,[[62]]
llama-3.1-405b-instruct/scm_hill/third_score_reference.txt,standard,60,[[60]]
llama-3.1-405b-instruct/scm_hill/third_score_reference_document.txt,standard,64,[[64]]
llama-3.1-405b-instruct/scm_hill/first_score_document.txt,standard,34,[[34]]
llama-3.1-405b-instruct/scm_hill/first_score_reference.txt,standard,40,[[40]]
llama-3.1-405b-instruct/scm_hill/second_score_reference.txt,standard,68,[[68]]
llama-3.1-405b-instruct/scm_hill/first_score_reference_document.txt,standard,54,[[54]]
llama-3.1-405b-instruct/scm_hill/second_score_reference_document.txt,standard,26,[[26]]
llama-3.1-405b-instruct/scm_hill/second_score_document.txt,standard,75,[[75]]
llama-3.1-405b-instruct/scm_hill/third_score_document.txt,standard,56,[[56]]
llama-3.1-405b-instruct/veh_app/third_score_reference.txt,standard,73,[[73]]
llama-3.1-405b-instruct/veh_app/third_score_reference_document.txt,standard,57,[[57]]
llama-3.1-405b-instruct/veh_app/first_score_document.txt,standard,27,[[27]]
llama-3.1-405b-instruct/veh_app/first_score_reference.txt,standard,None,[[0]]
llama-3.1-405b-instruct/veh_app/second_score_reference.txt,standard,35,[[35]]
llama-3.1-405b-instruct/veh_app/first_score_reference_document.txt,standard,42,[[42]]
llama-3.1-405b-instruct/veh_app/second_score_reference_document.txt,standard,12,[[12]]
llama-3.1-405b-instruct/veh_app/second_score_document.txt,standard,64,[[64]]
llama-3.1-405b-instruct/veh_app/third_score_document.txt,standard,40,[[40]]
llama-3.1-405b-instruct/gear/third_score_reference.txt,standard,91,[[91]]
llama-3.1-405b-instruct/gear/third_score_reference_document.txt,standard,72,[[72]]
llama-3.1-405b-instruct/gear/first_score_document.txt,standard,37,[[37]]
llama-3.1-405b-instruct/gear/first_score_reference.txt,standard,52,[[52]]
llama-3.1-405b-instruct/gear/second_score_reference.txt,standard,29,[[29]]
llama-3.1-405b-instruct/gear/first_score_reference_document.txt,standard,65,[[65]]
llama-3.1-405b-instruct/gear/second_score_reference_document.txt,standard,20,[[20]]
llama-3.1-405b-instruct/gear/second_score_document.txt,standard,73,[[73]]
llama-3.1-405b-instruct/gear/third_score_document.txt,standard,63,[[63]]
llama-3.1-405b-instruct/art/third_score_reference.txt,standard,39,[[39]]
llama-3.1-405b-instruct/art/third_score_reference_document.txt,standard,74,[[74]]
llama-3.1-405b-instruct/art/first_score_document.txt,standard,37,[[37]]
llama-3.1-405b-instruct/art/first_score_reference.txt,standard,39,[[39]]
llama-3.1-405b-instruct/art/second_score_reference.txt,standard,40,[[40]]
llama-3.1-405b-instruct/art/first_score_reference_document.txt,standard,4,[[4]]
llama-3.1-405b-instruct/art/second_score_reference_document.txt,standard,55,[[55]]
llama-3.1-405b-instruct/art/second_score_document.txt,standard,16,[[16]]
llama-3.1-405b-instruct/art/third_score_document.txt,standard,73,[[73]]
llama-3.1-405b-instruct/man/third_score_reference.txt,standard,82,[[82]]
llama-3.1-405b-instruct/man/third_score_reference_document.txt,standard,22,[[22]]
llama-3.1-405b-instruct/man/first_score_document.txt,standard,None,[[0]]
llama-3.1-405b-instruct/man/first_score_reference.txt,standard,None,[[0]]
llama-3.1-405b-instruct/man/second_score_reference.txt,standard,81,[[81]]
llama-3.1-405b-instruct/man/first_score_reference_document.txt,standard,30,[[30]]
llama-3.1-405b-instruct/man/second_score_reference_document.txt,standard,53,[[53]]
llama-3.1-405b-instruct/man/second_score_document.txt,standard,32,[[32]]
llama-3.1-405b-instruct/man/third_score_document.txt,standard,36,[[36]]
llama-3.1-405b-instruct/curiosity/third_score_reference.txt,standard,63,[[63]]
llama-3.1-405b-instruct/curiosity/third_score_reference_document.txt,standard,54,[[54]]
llama-3.1-405b-instruct/curiosity/first_score_document.txt,standard,25,[[25]]
llama-3.1-405b-instruct/curiosity/first_score_reference.txt,standard,25,[[25]]
llama-3.1-405b-instruct/curiosity/second_score_reference.txt,standard,75,[[75]]
llama-3.1-405b-instruct/curiosity/first_score_reference_document.txt,standard,None,[[0]]
llama-3.1-405b-instruct/curiosity/second_score_reference_document.txt,standard,72,[[72]]
llama-3.1-405b-instruct/curiosity/second_score_document.txt,standard,28,[[28]]
llama-3.1-405b-instruct/curiosity/third_score_document.txt,standard,73,[[73]]
llama-3.1-405b-instruct/vehros/third_score_reference.txt,standard,72,[[72]]
llama-3.1-405b-instruct/vehros/third_score_reference_document.txt,standard,44,[[44]]
llama-3.1-405b-instruct/vehros/first_score_document.txt,standard,16,[[16]]
llama-3.1-405b-instruct/vehros/first_score_reference.txt,standard,31,[[31]]
llama-3.1-405b-instruct/vehros/second_score_reference.txt,standard,70,[[70]]
llama-3.1-405b-instruct/vehros/first_score_reference_document.txt,standard,51,[[51]]
llama-3.1-405b-instruct/vehros/second_score_reference_document.txt,standard,61,[[61]]
llama-3.1-405b-instruct/vehros/second_score_document.txt,standard,74,[[74]]
llama-3.1-405b-instruct/vehros/third_score_document.txt,standard,58,[[58]]
llama-3.1-405b-instruct/uazbus/third_score_reference.txt,standard,59,[[59]]
llama-3.1-405b-instruct/uazbus/third_score_reference_document.txt,standard,53,[[53]]
llama-3.1-405b-instruct/uazbus/first_score_document.txt,standard,42,[[42]]
llama-3.1-405b-instruct/uazbus/first_score_reference.txt,standard,62,[[62]]
llama-3.1-405b-instruct/uazbus/second_score_reference.txt,standard,45,[[45]]
llama-3.1-405b-instruct/uazbus/first_score_reference_document.txt,standard,None,[[0]]
llama-3.1-405b-instruct/uazbus/second_score_reference_document.txt,standard,83,[[83]]
llama-3.1-405b-instruct/uazbus/second_score_document.txt,standard,21,[[21]]
llama-3.1-405b-instruct/uazbus/third_score_document.txt,standard,68,[[68]]
llama-3.1-405b-instruct/handler/third_score_reference.txt,standard,62,[[62]]
llama-3.1-405b-instruct/handler/third_score_reference_document.txt,standard,31,[[31]]
llama-3.1-405b-instruct/handler/first_score_document.txt,standard,2,[[2]]
llama-3.1-405b-instruct/handler/first_score_reference.txt,standard,60,[[60]]
llama-3.1-405b-instruct/handler/second_score_reference.txt,standard,40,[[40]]
llama-3.1-405b-instruct/handler/first_score_reference_document.txt,standard,18,[[18]]
llama-3.1-405b-instruct/handler/second_score_reference_document.txt,standard,74,[[74]]
llama-3.1-405b-instruct/handler/second_score_document.txt,standard,18,[[18]]
llama-3.1-405b-instruct/handler/third_score_document.txt,standard,47,[[47]]
llama-3.1-405b-instruct/beam/third_score_reference.txt,standard,64,[[64]]
llama-3.1-405b-instruct/beam/third_score_reference_document.txt,standard,8,[[8]]
llama-3.1-405b-instruct/beam/first_score_document.txt,standard,35,[[35]]
llama-3.1-405b-instruct/beam/first_score_reference.txt,standard,43,[[43]]
llama-3.1-405b-instruct/beam/second_score_reference.txt,standard,91,[[91]]
llama-3.1-405b-instruct/beam/first_score_reference_document.txt,standard,54,[[54]]
llama-3.1-405b-instruct/beam/second_score_reference_document.txt,standard,85,[[85]]
llama-3.1-405b-instruct/beam/second_score_document.txt,standard,15,[[15]]
llama-3.1-405b-instruct/beam/third_score_document.txt,standard,63,[[63]]
llama-3.1-405b-instruct/particles/third_score_reference.txt,standard,77,[[77]]
llama-3.1-405b-instruct/particles/third_score_reference_document.txt,standard,54,[[54]]
llama-3.1-405b-instruct/particles/first_score_document.txt,standard,48,[[48]]
llama-3.1-405b-instruct/particles/first_score_reference.txt,standard,42,[[42]]
llama-3.1-405b-instruct/particles/second_score_reference.txt,standard,25,[[25]]
llama-3.1-405b-instruct/particles/first_score_reference_document.txt,standard,14,[[14]]
llama-3.1-405b-instruct/particles/second_score_reference_document.txt,standard,80,[[80]]
llama-3.1-405b-instruct/particles/second_score_document.txt,standard,80,[[80]]
llama-3.1-405b-instruct/particles/third_score_document.txt,standard,72,[[72]]
llama-3.1-405b-instruct/m113/third_score_reference.txt,standard,77,[[77]]
llama-3.1-405b-instruct/m113/third_score_reference_document.txt,standard,54,[[54]]
llama-3.1-405b-instruct/m113/first_score_document.txt,standard,43,[[43]]
llama-3.1-405b-instruct/m113/first_score_reference.txt,standard,54,[[54]]
llama-3.1-405b-instruct/m113/second_score_reference.txt,standard,63,[[63]]
llama-3.1-405b-instruct/m113/first_score_reference_document.txt,standard,24,[[24]]
llama-3.1-405b-instruct/m113/second_score_reference_document.txt,standard,57,[[57]]
llama-3.1-405b-instruct/m113/second_score_document.txt,standard,60,[[60]]
llama-3.1-405b-instruct/m113/third_score_document.txt,standard,55,[[55]]
llama-3.1-405b-instruct/sedan/third_score_reference.txt,standard,52,[[52]]
llama-3.1-405b-instruct/sedan/third_score_reference_document.txt,standard,43,[[43]]
llama-3.1-405b-instruct/sedan/first_score_document.txt,standard,20,[[20]]
llama-3.1-405b-instruct/sedan/first_score_reference.txt,standard,15,[[15]]
llama-3.1-405b-instruct/sedan/second_score_reference.txt,standard,70,[[70]]
llama-3.1-405b-instruct/sedan/first_score_reference_document.txt,standard,10,[[10]]
llama-3.1-405b-instruct/sedan/second_score_reference_document.txt,standard,60,[[60]]
llama-3.1-405b-instruct/sedan/second_score_document.txt,standard,32,[[32]]
llama-3.1-405b-instruct/sedan/third_score_document.txt,standard,23,[[23]]
llama-3.1-405b-instruct/viper/third_score_reference.txt,standard,74,[[74]]
llama-3.1-405b-instruct/viper/third_score_reference_document.txt,standard,64,[[64]]
llama-3.1-405b-instruct/viper/first_score_document.txt,standard,17,[[17]]
llama-3.1-405b-instruct/viper/first_score_reference.txt,standard,18,[[18]]
llama-3.1-405b-instruct/viper/second_score_reference.txt,standard,100,[[100]]
llama-3.1-405b-instruct/viper/first_score_reference_document.txt,standard,54,[[54]]
llama-3.1-405b-instruct/viper/second_score_reference_document.txt,standard,60,[[60]]
llama-3.1-405b-instruct/viper/second_score_document.txt,standard,42,[[42]]
llama-3.1-405b-instruct/viper/third_score_document.txt,standard,23,[[23]]
llama-3.1-405b-instruct/lidar/third_score_reference.txt,standard,32,[[32]]
llama-3.1-405b-instruct/lidar/third_score_reference_document.txt,standard,6,[[6]]
llama-3.1-405b-instruct/lidar/first_score_document.txt,standard,35,[[35]]
llama-3.1-405b-instruct/lidar/first_score_reference.txt,standard,22,[[22]]
llama-3.1-405b-instruct/lidar/second_score_reference.txt,standard,72,[[72]]
llama-3.1-405b-instruct/lidar/first_score_reference_document.txt,standard,22,[[22]]
llama-3.1-405b-instruct/lidar/second_score_reference_document.txt,standard,65,[[65]]
llama-3.1-405b-instruct/lidar/second_score_document.txt,standard,None,[[0]]
llama-3.1-405b-instruct/lidar/third_score_document.txt,standard,19,[[19]]
llama-3.1-405b-instruct/rigid_highway/third_score_reference.txt,standard,35,[[35]]
llama-3.1-405b-instruct/rigid_highway/third_score_reference_document.txt,standard,100,[[100]]
llama-3.1-405b-instruct/rigid_highway/first_score_document.txt,standard,27,[[27]]
llama-3.1-405b-instruct/rigid_highway/first_score_reference.txt,standard,16,[[16]]
llama-3.1-405b-instruct/rigid_highway/second_score_reference.txt,standard,81,[[81]]
llama-3.1-405b-instruct/rigid_highway/first_score_reference_document.txt,standard,14,[[14]]
llama-3.1-405b-instruct/rigid_highway/second_score_reference_document.txt,standard,68,[[68]]
llama-3.1-405b-instruct/rigid_highway/second_score_document.txt,standard,10,[[10]]
llama-3.1-405b-instruct/rigid_highway/third_score_document.txt,standard,68,[[68]]
llama-3.1-405b-instruct/pendulum/third_score_reference.txt,standard,82,[[82]]
llama-3.1-405b-instruct/pendulum/third_score_reference_document.txt,standard,66,[[66]]
llama-3.1-405b-instruct/pendulum/first_score_document.txt,standard,9,[[9]]
llama-3.1-405b-instruct/pendulum/first_score_reference.txt,standard,23,[[23]]
llama-3.1-405b-instruct/pendulum/second_score_reference.txt,standard,25,[[25]]
llama-3.1-405b-instruct/pendulum/first_score_reference_document.txt,standard,22,[[22]]
llama-3.1-405b-instruct/pendulum/second_score_reference_document.txt,standard,None,[[0]]
llama-3.1-405b-instruct/pendulum/second_score_document.txt,standard,9,[[9]]
llama-3.1-405b-instruct/pendulum/third_score_document.txt,standard,90,[[90]]
llama-3.1-405b-instruct/hmmwv/third_score_reference.txt,standard,65,[[65]]
llama-3.1-405b-instruct/hmmwv/third_score_reference_document.txt,standard,54,[[54]]
llama-3.1-405b-instruct/hmmwv/first_score_document.txt,standard,7,[[7]]
llama-3.1-405b-instruct/hmmwv/first_score_reference.txt,standard,58,[[58]]
llama-3.1-405b-instruct/hmmwv/second_score_reference.txt,standard,67,[[67]]
llama-3.1-405b-instruct/hmmwv/first_score_reference_document.txt,standard,22,[[22]]
llama-3.1-405b-instruct/hmmwv/second_score_reference_document.txt,standard,54,[[54]]
llama-3.1-405b-instruct/hmmwv/second_score_document.txt,standard,47,[[47]]
llama-3.1-405b-instruct/hmmwv/third_score_document.txt,standard,79,[[79]]
llama-3.1-405b-instruct/turtlebot/third_score_reference.txt,standard,40,[[40]]
llama-3.1-405b-instruct/turtlebot/third_score_reference_document.txt,standard,20,[[20]]
llama-3.1-405b-instruct/turtlebot/first_score_document.txt,standard,70,[[70]]
llama-3.1-405b-instruct/turtlebot/first_score_reference.txt,standard,57,[[57]]
llama-3.1-405b-instruct/turtlebot/second_score_reference.txt,standard,67,[[67]]
llama-3.1-405b-instruct/turtlebot/first_score_reference_document.txt,standard,16,[[16]]
llama-3.1-405b-instruct/turtlebot/second_score_reference_document.txt,standard,62,[[62]]
llama-3.1-405b-instruct/turtlebot/second_score_document.txt,standard,58,[[58]]
llama-3.1-405b-instruct/turtlebot/third_score_document.txt,standard,71,[[71]]
llama-3.1-405b-instruct/mass_spring_damper/third_score_reference.txt,standard,22,[[22]]
llama-3.1-405b-instruct/mass_spring_damper/third_score_reference_document.txt,standard,83,[[83]]
llama-3.1-405b-instruct/mass_spring_damper/first_score_document.txt,standard,63,[[63]]
llama-3.1-405b-instruct/mass_spring_damper/first_score_reference.txt,standard,49,[[49]]
llama-3.1-405b-instruct/mass_spring_damper/second_score_reference.txt,standard,33,[[33]]
llama-3.1-405b-instruct/mass_spring_damper/first_score_reference_document.txt,standard,37,[[37]]
llama-3.1-405b-instruct/mass_spring_damper/second_score_reference_document.txt,standard,73,[[73]]
llama-3.1-405b-instruct/mass_spring_damper/second_score_document.txt,standard,63,[[63]]
llama-3.1-405b-instruct/mass_spring_damper/third_score_document.txt,standard,21,[[21]]
llama-3.1-405b-instruct/tablecloth/third_score_reference.txt,standard,23,[[23]]
llama-3.1-405b-instruct/tablecloth/third_score_reference_document.txt,standard,None,[[0]]
llama-3.1-405b-instruct/tablecloth/first_score_document.txt,standard,43,[[43]]
llama-3.1-405b-instruct/tablecloth/first_score_reference.txt,standard,14,[[14]]
llama-3.1-405b-instruct/tablecloth/second_score_reference.txt,standard,90,[[90]]
llama-3.1-405b-instruct/tablecloth/first_score_reference_document.txt,standard,34,[[34]]
llama-3.1-405b-instruct/tablecloth/second_score_reference_document.txt,standard,64,[[64]]
llama-3.1-405b-instruct/tablecloth/second_score_document.txt,standard,38,[[38]]
llama-3.1-405b-instruct/tablecloth/third_score_document.txt,standard,13,[[13]]
llama-3.1-405b-instruct/kraz/third_score_reference.txt,standard,15,[[15]]
llama-3.1-405b-instruct/kraz/third_score_reference_document.txt,standard,21,[[21]]
llama-3.1-405b-instruct/kraz/first_score_document.txt,standard,88,[[88]]
llama-3.1-405b-instruct/kraz/first_score_reference.txt,standard,30,[[30]]
llama-3.1-405b-instruct/kraz/second_score_reference.txt,standard,5,[[5]]
llama-3.1-405b-instruct/kraz/first_score_reference_document.txt,standard,26,[[26]]
llama-3.1-405b-instruct/kraz/second_score_reference_document.txt,standard,42,[[42]]
llama-3.1-405b-instruct/kraz/second_score_document.txt,standard,26,[[26]]
llama-3.1-405b-instruct/kraz/third_score_document.txt,standard,63,[[63]]
llama-3.1-405b-instruct/camera/third_score_reference.txt,standard,66,[[66]]
llama-3.1-405b-instruct/camera/third_score_reference_document.txt,standard,59,[[59]]
llama-3.1-405b-instruct/camera/first_score_document.txt,standard,63,[[63]]
llama-3.1-405b-instruct/camera/first_score_reference.txt,standard,30,[[30]]
llama-3.1-405b-instruct/camera/second_score_reference.txt,standard,60,[[60]]
llama-3.1-405b-instruct/camera/first_score_reference_document.txt,standard,13,[[13]]
llama-3.1-405b-instruct/camera/second_score_reference_document.txt,standard,72,[[72]]
llama-3.1-405b-instruct/camera/second_score_document.txt,standard,45,[[45]]
llama-3.1-405b-instruct/camera/third_score_document.txt,standard,37,[[37]]
llama-3.1-405b-instruct/buckling/third_score_reference.txt,standard,39,[[39]]
llama-3.1-405b-instruct/buckling/third_score_reference_document.txt,standard,62,[[62]]
llama-3.1-405b-instruct/buckling/first_score_document.txt,standard,35,[[35]]
llama-3.1-405b-instruct/buckling/first_score_reference.txt,standard,54,[[54]]
