Test Model,System,Round,Score Document,Score Reference,Score Reference Document
gpt-4o-mini-f2,gear,first,25,2,12
gpt-4o-mini-f2,gear,second,50,47,97
gpt-4o-mini-f2,gear,third,12,59,52
gpt-4o-mini-f2,art,first,12,53,33
gpt-4o-mini-f2,art,second,22,90,90
gpt-4o-mini-f2,art,third,12,90,90
gpt-4o-mini-f2,man,first,20,5,25
gpt-4o-mini-f2,man,second,67,85,85
gpt-4o-mini-f2,man,third,19,67,62
gpt-4o-mini-f2,curiosity,first,12,30,25
gpt-4o-mini-f2,curiosity,second,62,84,72
gpt-4o-mini-f2,curiosity,third,55,0,42
gpt-4o-mini-f2,vehros,first,35,42,42
gpt-4o-mini-f2,vehros,second,57,72,68
gpt-4o-mini-f2,vehros,third,49,27,27
gpt-4o-mini-f2,uazbus,first,39,12,34
gpt-4o-mini-f2,uazbus,second,12,85,85
gpt-4o-mini-f2,uazbus,third,14,90,77
gpt-4o-mini-f2,handler,first,12,20,25
gpt-4o-mini-f2,handler,second,37,90,80
gpt-4o-mini-f2,handler,third,74,30,37
gpt-4o-mini-f2,beam,first,34,17,29
gpt-4o-mini-f2,beam,second,76,73,75
gpt-4o-mini-f2,beam,third,12,72,83
gpt-4o-mini-f2,particles,first,17,0,27
gpt-4o-mini-f2,particles,second,75,82,68
gpt-4o-mini-f2,particles,third,42,80,70
gpt-4o-mini-f2,m113,first,12,0,32
gpt-4o-mini-f2,m113,second,12,57,60
gpt-4o-mini-f2,m113,third,2,75,69
gpt-4o-mini-f2,sedan,first,15,25,25
gpt-4o-mini-f2,sedan,second,42,80,80
gpt-4o-mini-f2,sedan,third,12,14,37
gpt-4o-mini-f2,viper,first,37,0,19
gpt-4o-mini-f2,viper,second,52,90,82
gpt-4o-mini-f2,viper,third,72,12,39
gpt-4o-mini-f2,lidar,first,30,12,27
gpt-4o-mini-f2,lidar,second,0,75,70
gpt-4o-mini-f2,lidar,third,0,0,27
gpt-4o-mini-f2,rigid_highway,first,52,67,69
gpt-4o-mini-f2,rigid_highway,second,72,96,85
gpt-4o-mini-f2,rigid_highway,third,78,90,77
gpt-4o-mini-f2,pendulum,first,37,32,37
gpt-4o-mini-f2,pendulum,second,22,90,78
gpt-4o-mini-f2,pendulum,third,39,98,90
gpt-4o-mini-f2,hmmwv,first,37,88,85
gpt-4o-mini-f2,hmmwv,second,12,0,25
gpt-4o-mini-f2,hmmwv,third,24,75,50
gpt-4o-mini-f2,turtlebot,first,72,24,22
gpt-4o-mini-f2,turtlebot,second,80,42,92
gpt-4o-mini-f2,turtlebot,third,57,12,30
gpt-4o-mini-f2,mass_spring_damper,first,76,14,34
gpt-4o-mini-f2,mass_spring_damper,second,68,90,83
gpt-4o-mini-f2,mass_spring_damper,third,27,90,80
gpt-4o-mini-f2,tablecloth,second,59,71,54
gpt-4o-mini-f2,tablecloth,third,12,65,27
gpt-4o-mini-f2,kraz,first,29,20,0
gpt-4o-mini-f2,kraz,second,49,73,80
gpt-4o-mini-f2,kraz,third,12,32,37
gpt-4o-mini-f2,camera,first,12,25,30
gpt-4o-mini-f2,camera,second,20,67,57
gpt-4o-mini-f2,camera,third,12,72,37
gpt-4o-mini-f2,buckling,first,22,7,27
gpt-4o-mini-f2,buckling,second,12,84,79
gpt-4o-mini-f2,buckling,third,64,7,34
gpt-4o-mini-f2,gator,first,12,90,78
gpt-4o-mini-f2,gator,second,45,67,54
gpt-4o-mini-f2,gator,third,17,90,90
gpt-4o-mini-f2,slider_crank,first,79,27,49
gpt-4o-mini-f2,slider_crank,second,39,69,79
gpt-4o-mini-f2,slider_crank,third,47,72,77
gpt-4o-mini-f2,feda,first,14,19,47
gpt-4o-mini-f2,feda,second,12,60,57
gpt-4o-mini-f2,feda,third,49,57,49
pe_llama4_maverick,scm,first,59,0,20
pe_llama4_maverick,scm,second,52,63,31
pe_llama4_maverick,scm,third,14,12,37
pe_llama4_maverick,citybus,first,47,25,27
pe_llama4_maverick,citybus,second,32,0,72
pe_llama4_maverick,citybus,third,12,67,49
pe_llama4_maverick,gps_imu,first,12,0,7
pe_llama4_maverick,gps_imu,second,2,72,47
pe_llama4_maverick,gps_imu,third,67,77,65
pe_llama4_maverick,rotor,first,27,10,27
pe_llama4_maverick,rotor,second,42,68,73
pe_llama4_maverick,rotor,third,27,39,72
pe_llama4_maverick,rigid_multipatches,first,49,7,24
pe_llama4_maverick,rigid_multipatches,second,47,15,16
pe_llama4_maverick,rigid_multipatches,third,62,67,52
pe_llama4_maverick,cable,first,62,30,12
pe_llama4_maverick,cable,second,37,70,72
pe_llama4_maverick,cable,third,74,0,42
pe_llama4_maverick,sensros,first,90,20,17
pe_llama4_maverick,sensros,second,85,32,44
pe_llama4_maverick,sensros,third,20,75,59
pe_llama4_maverick,scm_hill,first,12,4,25
pe_llama4_maverick,scm_hill,second,22,14,32
pe_llama4_maverick,scm_hill,third,26,32,42
pe_llama4_maverick,veh_app,first,12,25,25
pe_llama4_maverick,veh_app,second,0,0,54
pe_llama4_maverick,veh_app,third,15,39,39
pe_llama4_maverick,gear,first,62,0,29
pe_llama4_maverick,gear,second,17,72,64
pe_llama4_maverick,gear,third,27,30,30
pe_llama4_maverick,art,first,12,0,29
pe_llama4_maverick,art,second,84,78,77
pe_llama4_maverick,art,third,12,70,67
pe_llama4_maverick,man,first,15,20,7
pe_llama4_maverick,man,second,12,54,67
pe_llama4_maverick,man,third,57,37,42
pe_llama4_maverick,curiosity,first,22,0,0
pe_llama4_maverick,curiosity,second,75,54,39
pe_llama4_maverick,curiosity,third,69,59,37
pe_llama4_maverick,vehros,first,12,30,30
pe_llama4_maverick,vehros,second,49,40,42
pe_llama4_maverick,vehros,third,54,30,36
pe_llama4_maverick,uazbus,first,90,17,15
pe_llama4_maverick,uazbus,second,59,69,57
pe_llama4_maverick,uazbus,third,12,29,32
pe_llama4_maverick,handler,first,34,22,14
pe_llama4_maverick,handler,second,62,72,70
pe_llama4_maverick,handler,third,89,22,42
pe_llama4_maverick,beam,first,90,15,15
pe_llama4_maverick,beam,second,84,0,60
pe_llama4_maverick,beam,third,74,67,73
pe_llama4_maverick,particles,first,12,0,0
pe_llama4_maverick,particles,second,72,67,67
pe_llama4_maverick,particles,third,62,47,70
pe_llama4_maverick,m113,first,29,20,20
pe_llama4_maverick,m113,second,12,27,49
pe_llama4_maverick,m113,third,12,15,4
pe_llama4_maverick,sedan,first,22,0,25
pe_llama4_maverick,sedan,second,14,22,37
pe_llama4_maverick,sedan,third,47,12,12
pe_llama4_maverick,viper,first,42,15,27
pe_llama4_maverick,viper,second,69,77,77
pe_llama4_maverick,viper,third,82,34,37
pe_llama4_maverick,lidar,first,75,0,0
pe_llama4_maverick,lidar,second,45,35,37
pe_llama4_maverick,lidar,third,12,0,27
pe_llama4_maverick,rigid_highway,first,62,0,9
pe_llama4_maverick,rigid_highway,second,15,17,57
pe_llama4_maverick,rigid_highway,third,42,75,42
pe_llama4_maverick,pendulum,first,78,15,34
pe_llama4_maverick,pendulum,second,27,0,22
pe_llama4_maverick,pendulum,third,74,12,49
pe_llama4_maverick,hmmwv,first,37,5,25
pe_llama4_maverick,hmmwv,second,27,12,37
pe_llama4_maverick,hmmwv,third,12,0,20
pe_llama4_maverick,turtlebot,first,37,27,12
pe_llama4_maverick,turtlebot,second,27,67,65
pe_llama4_maverick,turtlebot,third,27,12,12
pe_llama4_maverick,mass_spring_damper,first,90,37,19
pe_llama4_maverick,mass_spring_damper,second,69,59,52
pe_llama4_maverick,mass_spring_damper,third,85,44,40
pe_llama4_maverick,tablecloth,first,19,30,30
pe_llama4_maverick,tablecloth,second,90,52,69
pe_llama4_maverick,tablecloth,third,72,46,49
pe_llama4_maverick,kraz,first,82,0,30
pe_llama4_maverick,kraz,second,57,64,69
pe_llama4_maverick,kraz,third,12,25,25
pe_llama4_maverick,camera,first,17,0,25
pe_llama4_maverick,camera,second,57,50,39
pe_llama4_maverick,camera,third,55,27,27
pe_llama4_maverick,buckling,first,22,17,22
pe_llama4_maverick,buckling,second,72,64,67
pe_llama4_maverick,buckling,third,47,12,32
pe_llama4_maverick,gator,first,44,0,39
pe_llama4_maverick,gator,second,20,12,42
pe_llama4_maverick,gator,third,24,67,69
pe_llama4_maverick,slider_crank,first,84,39,32
pe_llama4_maverick,slider_crank,second,67,67,54
pe_llama4_maverick,slider_crank,third,32,62,68
pe_llama4_maverick,feda,first,59,20,20
pe_llama4_maverick,feda,second,14,65,64
pe_llama4_maverick,feda,third,0,15,29
pe_gpt-4o-mini,scm,first,54,22,19
pe_gpt-4o-mini,scm,second,47,12,39
pe_gpt-4o-mini,scm,third,12,30,34
pe_gpt-4o-mini,citybus,first,78,25,30
pe_gpt-4o-mini,citybus,second,40,37,47
pe_gpt-4o-mini,citybus,third,12,68,67
pe_gpt-4o-mini,gps_imu,first,84,0,7
pe_gpt-4o-mini,gps_imu,third,14,72,79
pe_gpt-4o-mini,rotor,first,55,15,25
pe_gpt-4o-mini,rotor,second,52,80,60
pe_gpt-4o-mini,rotor,third,62,39,64
pe_gpt-4o-mini,rigid_multipatches,first,82,15,24
pe_gpt-4o-mini,rigid_multipatches,second,12,44,37
pe_gpt-4o-mini,rigid_multipatches,third,85,72,77
pe_gpt-4o-mini,cable,first,84,0,22
pe_gpt-4o-mini,cable,second,12,80,86
pe_gpt-4o-mini,cable,third,26,12,32
pe_gpt-4o-mini,sensros,first,74,2,12
pe_gpt-4o-mini,sensros,second,90,27,19
pe_gpt-4o-mini,sensros,third,80,22,39
pe_gpt-4o-mini,scm_hill,first,49,17,20
pe_gpt-4o-mini,scm_hill,second,17,35,29
pe_gpt-4o-mini,scm_hill,third,78,14,54
pe_gpt-4o-mini,veh_app,first,60,12,32
pe_gpt-4o-mini,veh_app,second,27,20,25
pe_gpt-4o-mini,veh_app,third,17,17,54
pe_gpt-4o-mini,gear,first,69,25,25
pe_gpt-4o-mini,gear,second,49,85,69
pe_gpt-4o-mini,gear,third,39,49,52
pe_gpt-4o-mini,art,first,74,35,25
pe_gpt-4o-mini,art,second,59,90,72
pe_gpt-4o-mini,art,third,19,85,85
pe_gpt-4o-mini,man,first,88,25,22
pe_gpt-4o-mini,man,second,72,77,82
pe_gpt-4o-mini,man,third,75,40,32
pe_gpt-4o-mini,curiosity,first,90,0,12
pe_gpt-4o-mini,curiosity,second,50,50,63
pe_gpt-4o-mini,curiosity,third,37,42,45
pe_gpt-4o-mini,vehros,first,82,22,24
pe_gpt-4o-mini,vehros,second,17,25,37
pe_gpt-4o-mini,vehros,third,74,12,37
pe_gpt-4o-mini,uazbus,first,65,7,27
pe_gpt-4o-mini,uazbus,second,27,67,67
pe_gpt-4o-mini,uazbus,third,60,50,42
pe_gpt-4o-mini,handler,first,17,2,15
pe_gpt-4o-mini,handler,second,70,70,67
pe_gpt-4o-mini,handler,third,90,30,37
pe_gpt-4o-mini,beam,first,62,17,15
pe_gpt-4o-mini,beam,second,42,29,48
pe_gpt-4o-mini,beam,third,78,80,64
pe_gpt-4o-mini,particles,first,54,12,27
pe_gpt-4o-mini,particles,second,65,67,57
pe_gpt-4o-mini,particles,third,79,68,57
pe_gpt-4o-mini,m113,first,83,27,25
pe_gpt-4o-mini,m113,second,22,22,37
pe_gpt-4o-mini,m113,third,32,30,37
pe_gpt-4o-mini,sedan,first,90,20,12
pe_gpt-4o-mini,sedan,second,90,12,27
pe_gpt-4o-mini,sedan,third,44,27,30
pe_gpt-4o-mini,viper,first,19,7,27
pe_gpt-4o-mini,viper,second,47,79,72
pe_gpt-4o-mini,viper,third,52,32,34
pe_gpt-4o-mini,lidar,first,69,22,27
pe_gpt-4o-mini,lidar,second,25,12,30
pe_gpt-4o-mini,rigid_highway,first,84,27,27
pe_gpt-4o-mini,rigid_highway,second,57,62,67
pe_gpt-4o-mini,rigid_highway,third,42,82,72
pe_gpt-4o-mini,pendulum,first,52,25,27
pe_gpt-4o-mini,pendulum,second,55,37,35
pe_gpt-4o-mini,pendulum,third,55,12,37
pe_gpt-4o-mini,hmmwv,first,63,0,22
pe_gpt-4o-mini,hmmwv,second,2,25,12
pe_gpt-4o-mini,hmmwv,third,14,47,64
pe_gpt-4o-mini,turtlebot,first,32,0,7
pe_gpt-4o-mini,turtlebot,second,87,62,71
pe_gpt-4o-mini,turtlebot,third,69,12,34
pe_gpt-4o-mini,mass_spring_damper,first,62,12,34
pe_gpt-4o-mini,mass_spring_damper,second,84,54,69
pe_gpt-4o-mini,mass_spring_damper,third,29,37,32
pe_gpt-4o-mini,tablecloth,first,70,10,29
pe_gpt-4o-mini,tablecloth,second,67,59,77
pe_gpt-4o-mini,tablecloth,third,27,63,67
pe_gpt-4o-mini,kraz,first,54,12,27
pe_gpt-4o-mini,kraz,second,32,67,67
pe_gpt-4o-mini,kraz,third,30,0,30
pe_gpt-4o-mini,camera,first,50,5,27
pe_gpt-4o-mini,camera,second,37,49,49
pe_gpt-4o-mini,camera,third,0,27,32
pe_gpt-4o-mini,buckling,first,42,27,27
pe_gpt-4o-mini,buckling,second,90,88,74
pe_gpt-4o-mini,buckling,third,74,27,29
pe_gpt-4o-mini,gator,first,35,25,15
pe_gpt-4o-mini,gator,second,12,12,64
pe_gpt-4o-mini,gator,third,57,77,75
pe_gpt-4o-mini,slider_crank,first,59,32,32
pe_gpt-4o-mini,slider_crank,second,74,52,54
pe_gpt-4o-mini,slider_crank,third,22,72,58
pe_gpt-4o-mini,feda,first,70,0,7
pe_gpt-4o-mini,feda,second,50,17,32
pe_gpt-4o-mini,feda,third,12,37,44
