Model,System,Round,Avg Score Document,Avg Score Reference,Avg Score Ref+Doc,Num Judges
gemma-3-27b-it,mass_spring_damper,second,50.33,59.67,57.33,3
gemma-3-27b-it,mass_spring_damper,third,59.67,46.67,41.0,3
gemma-3-27b-it,uazbus,first,31.67,6.67,8.67,3
gemma-3-27b-it,uazbus,second,49.33,47.67,64.33,3
gemma-3-27b-it,uazbus,third,32.33,27.33,45.0,3
gemma-3-27b-it,scm,first,49.0,36.33,15.67,3
gemma-3-27b-it,scm,second,46.0,65.33,68.0,3
gemma-3-27b-it,scm,third,42.0,14.0,21.67,2
gemma-3-27b-it,veh_app,first,19.67,5.67,31.33,3
gemma-3-27b-it,veh_app,second,42.67,46.67,43.33,3
gemma-3-27b-it,veh_app,third,22.0,62.33,52.33,3
gemma-3-27b-it,sedan,first,40.33,22.0,3.0,3
gemma-3-27b-it,sedan,second,47.67,49.67,31.67,3
gemma-3-27b-it,sedan,third,45.67,30.33,43.33,3
gemma-3-27b-it,citybus,first,29.33,15.67,7.0,3
gemma-3-27b-it,citybus,second,67.0,78.0,72.0,1
gemma-3-27b-it,citybus,third,41.33,71.33,61.33,3
gemma-3-27b-it,beam,first,23.33,21.0,30.67,3
gemma-3-27b-it,beam,second,32.33,37.67,40.0,3
gemma-3-27b-it,beam,third,48.0,53.0,44.33,3
gemma-3-27b-it,sensros,first,34.33,18.0,17.33,3
gemma-3-27b-it,sensros,second,22.0,59.67,66.33,3
gemma-3-27b-it,sensros,third,34.33,20.33,19.67,3
gemma-3-27b-it,camera,first,33.67,22.0,18.33,3
gemma-3-27b-it,camera,second,23.0,46.33,52.33,3
gemma-3-27b-it,camera,third,38.67,56.5,41.33,3
gemma-3-27b-it,particles,first,38.0,21.0,30.33,3
gemma-3-27b-it,particles,second,36.0,53.33,53.0,3
gemma-3-27b-it,particles,third,38.67,58.67,60.0,3
gemma-3-27b-it,kraz,first,42.0,29.33,11.0,3
gemma-3-27b-it,kraz,second,28.67,49.67,62.0,3
gemma-3-27b-it,kraz,third,48.33,40.0,25.0,3
gemma-3-27b-it,m113,first,26.67,19.67,16.0,3
gemma-3-27b-it,m113,second,40.33,57.0,53.0,3
gemma-3-27b-it,m113,third,39.5,49.67,44.67,2
gemma-3-27b-it,tablecloth,first,32.0,31.67,23.33,3
gemma-3-27b-it,tablecloth,second,63.67,66.0,40.33,3
gemma-3-27b-it,tablecloth,third,56.0,73.33,64.33,3
gemma-3-27b-it,rotor,first,18.0,11.67,29.0,3
gemma-3-27b-it,rotor,second,44.67,77.33,64.33,3
gemma-3-27b-it,rotor,third,47.33,41.33,31.0,3
gemma-3-27b-it,scm_hill,first,32.0,16.33,25.67,3
gemma-3-27b-it,scm_hill,second,34.0,44.0,43.0,3
gemma-3-27b-it,scm_hill,third,54.67,35.0,64.67,3
gemma-3-27b-it,viper,first,14.33,26.0,29.33,3
gemma-3-27b-it,viper,second,53.33,64.67,79.67,3
gemma-3-27b-it,viper,third,62.67,55.67,46.67,3
gemma-3-27b-it,buckling,first,27.33,14.33,11.67,3
gemma-3-27b-it,buckling,second,59.33,66.67,88.0,3
gemma-3-27b-it,buckling,third,47.0,42.33,19.67,3
gemma-3-27b-it,slider_crank,first,27.67,37.0,33.0,3
gemma-3-27b-it,slider_crank,second,62.67,56.67,61.33,3
gemma-3-27b-it,slider_crank,third,63.33,58.67,64.0,3
gemma-3-27b-it,turtlebot,first,46.33,23.67,17.33,3
gemma-3-27b-it,turtlebot,second,48.33,66.33,65.33,3
gemma-3-27b-it,turtlebot,third,37.33,39.0,26.0,3
gemma-3-27b-it,rigid_multipatches,first,41.0,17.0,30.0,3
gemma-3-27b-it,rigid_multipatches,second,30.0,61.33,35.0,3
gemma-3-27b-it,rigid_multipatches,third,49.33,90.67,63.33,3
gemma-3-27b-it,cable,first,35.0,29.67,24.33,3
gemma-3-27b-it,cable,second,37.0,83.0,77.67,3
gemma-3-27b-it,cable,third,40.0,22.33,30.33,3
gemma-3-27b-it,hmmwv,first,25.33,9.33,9.67,3
gemma-3-27b-it,hmmwv,second,38.67,29.33,29.0,3
gemma-3-27b-it,hmmwv,third,48.33,64.67,54.67,3
gemma-3-27b-it,handler,first,55.0,31.67,15.33,3
gemma-3-27b-it,handler,second,59.0,91.0,81.67,3
gemma-3-27b-it,handler,third,58.33,32.33,45.67,3
gemma-3-27b-it,lidar,first,29.67,26.33,34.0,3
gemma-3-27b-it,lidar,second,19.0,37.33,20.0,3
gemma-3-27b-it,lidar,third,10.67,27.33,12.0,3
deepseek-r1,gator,first,38.33,27.67,17.0,3
deepseek-r1,gator,second,51.0,45.0,36.0,3
deepseek-r1,gator,third,64.33,52.0,38.67,3
deepseek-r1,gear,first,55.67,29.0,22.0,3
deepseek-r1,gear,second,57.0,72.67,73.33,3
deepseek-r1,gear,third,60.67,27.67,41.0,3
deepseek-r1,feda,first,23.0,5.0,22.33,3
deepseek-r1,feda,second,45.0,72.67,65.0,3
deepseek-r1,feda,third,50.67,52.33,65.33,3
deepseek-r1,man,first,54.67,26.67,10.67,3
deepseek-r1,man,second,54.0,50.67,25.0,3
deepseek-r1,man,third,31.67,17.33,24.67,3
deepseek-r1,art,first,44.33,29.33,30.33,3
deepseek-r1,art,second,63.0,56.0,43.67,3
deepseek-r1,art,third,42.0,51.67,44.33,3
deepseek-r1,vehros,first,30.0,27.33,19.67,3
deepseek-r1,vehros,second,58.67,58.33,45.0,3
deepseek-r1,vehros,third,54.0,40.0,38.0,3
deepseek-r1,pendulum,first,38.0,32.67,14.33,3
deepseek-r1,pendulum,second,41.33,53.0,53.33,3
deepseek-r1,pendulum,third,59.33,55.67,45.0,3
deepseek-r1,rigid_highway,first,55.0,28.67,18.67,3
deepseek-r1,rigid_highway,second,62.0,68.0,67.0,3
deepseek-r1,rigid_highway,third,49.33,66.0,71.67,3
deepseek-r1,curiosity,first,17.33,41.33,20.67,3
deepseek-r1,curiosity,second,65.33,73.0,66.0,3
deepseek-r1,curiosity,third,49.67,40.33,25.67,3
deepseek-r1,gps_imu,first,63.0,34.33,31.33,3
deepseek-r1,gps_imu,second,31.0,31.33,38.33,3
deepseek-r1,gps_imu,third,38.67,61.33,48.67,3
deepseek-r1,mass_spring_damper,first,26.0,35.67,23.33,3
deepseek-r1,mass_spring_damper,second,64.0,61.67,63.33,3
deepseek-r1,mass_spring_damper,third,65.67,42.0,47.0,3
deepseek-r1,uazbus,first,38.33,13.33,10.67,3
deepseek-r1,uazbus,second,26.67,46.33,38.0,3
deepseek-r1,uazbus,third,44.0,37.0,67.0,3
deepseek-r1,scm,first,46.33,28.67,22.33,3
deepseek-r1,scm,second,54.0,74.67,57.0,3
deepseek-r1,scm,third,55.0,49.0,41.33,3
deepseek-r1,veh_app,first,56.67,40.33,24.0,3
deepseek-r1,veh_app,second,56.33,24.0,34.33,3
deepseek-r1,veh_app,third,29.0,33.67,40.67,3
deepseek-r1,sedan,first,30.67,7.0,31.0,3
deepseek-r1,sedan,second,50.0,32.67,32.0,3
deepseek-r1,sedan,third,44.0,39.33,30.33,3
deepseek-r1,citybus,first,37.0,28.33,23.0,3
deepseek-r1,citybus,second,32.0,66.0,81.67,3
deepseek-r1,citybus,third,30.0,66.33,45.67,3
deepseek-r1,beam,first,75.67,39.0,21.0,3
deepseek-r1,beam,second,51.67,54.33,45.67,3
deepseek-r1,beam,third,57.33,66.0,63.33,3
deepseek-r1,sensros,first,50.67,21.0,15.67,3
deepseek-r1,sensros,second,41.0,46.67,46.0,3
deepseek-r1,sensros,third,18.67,57.67,74.33,3
deepseek-r1,camera,first,43.33,31.33,33.67,3
deepseek-r1,camera,second,42.0,60.33,62.67,3
deepseek-r1,camera,third,55.0,61.0,50.67,3
deepseek-r1,particles,first,59.67,29.33,35.33,3
deepseek-r1,particles,second,86.33,77.33,70.33,3
deepseek-r1,particles,third,59.33,45.67,62.0,3
deepseek-r1,kraz,first,65.0,26.33,11.33,3
deepseek-r1,kraz,second,27.0,34.0,50.33,3
deepseek-r1,kraz,third,61.67,28.67,20.67,3
deepseek-r1,m113,first,74.67,30.33,16.67,3
deepseek-r1,m113,second,51.0,44.0,42.0,3
deepseek-r1,m113,third,48.33,64.0,62.33,3
deepseek-r1,tablecloth,first,53.33,9.67,34.0,3
deepseek-r1,tablecloth,second,61.67,57.33,74.67,3
deepseek-r1,tablecloth,third,41.0,55.67,58.33,3
deepseek-r1,rotor,first,37.67,34.67,12.33,3
deepseek-r1,rotor,second,11.0,61.67,42.33,3
deepseek-r1,rotor,third,45.33,33.67,50.33,3
deepseek-r1,scm_hill,first,65.67,10.33,26.33,3
deepseek-r1,scm_hill,second,28.33,16.33,26.0,3
deepseek-r1,scm_hill,third,53.33,34.0,36.0,3
deepseek-r1,viper,first,65.67,28.0,44.33,3
deepseek-r1,viper,second,35.0,61.67,59.33,3
deepseek-r1,viper,third,68.33,60.33,31.67,3
deepseek-r1,buckling,first,55.33,23.67,19.0,3
deepseek-r1,buckling,second,58.0,64.0,78.0,3
deepseek-r1,buckling,third,59.33,52.0,36.33,3
deepseek-r1,slider_crank,first,44.33,51.67,31.0,3
deepseek-r1,slider_crank,second,49.0,64.33,65.67,3
deepseek-r1,slider_crank,third,64.67,61.33,64.0,3
deepseek-r1,turtlebot,first,66.33,24.0,14.33,3
deepseek-r1,turtlebot,second,71.33,69.67,81.67,3
deepseek-r1,turtlebot,third,33.33,38.0,36.33,3
deepseek-r1,rigid_multipatches,first,57.67,31.67,19.33,3
deepseek-r1,rigid_multipatches,second,32.0,50.33,55.0,3
deepseek-r1,rigid_multipatches,third,61.0,85.0,73.33,3
deepseek-r1,cable,first,67.0,11.33,17.33,3
deepseek-r1,cable,second,45.67,85.67,55.33,3
deepseek-r1,cable,third,43.67,32.67,11.67,3
deepseek-r1,hmmwv,first,33.33,25.33,17.67,3
deepseek-r1,hmmwv,second,57.33,41.67,41.67,3
deepseek-r1,hmmwv,third,60.67,65.0,43.0,3
deepseek-r1,handler,first,44.0,28.67,25.33,3
deepseek-r1,handler,second,46.0,74.33,80.0,3
deepseek-r1,handler,third,73.67,54.67,41.33,3
deepseek-r1,lidar,first,67.33,20.33,20.0,3
deepseek-r1,lidar,second,21.33,65.67,55.33,3
deepseek-r1,lidar,third,51.0,29.67,36.67,3
llama-3.1-405b-instruct,gator,first,27.0,15.0,7.67,3
llama-3.1-405b-instruct,gator,second,51.33,67.33,69.67,3
llama-3.1-405b-instruct,gator,third,42.67,66.67,61.0,3
llama-3.1-405b-instruct,gear,first,17.33,31.67,20.33,3
llama-3.1-405b-instruct,gear,second,48.0,86.0,79.0,3
llama-3.1-405b-instruct,gear,third,57.33,44.0,32.67,3
llama-3.1-405b-instruct,feda,first,16.67,8.67,10.0,3
llama-3.1-405b-instruct,feda,second,48.67,39.67,52.0,3
llama-3.1-405b-instruct,feda,third,37.0,61.0,47.0,3
llama-3.1-405b-instruct,man,first,17.33,14.0,16.33,3
llama-3.1-405b-instruct,man,second,61.0,48.33,62.33,3
llama-3.1-405b-instruct,man,third,55.33,42.67,34.0,3
llama-3.1-405b-instruct,art,first,18.67,28.0,19.33,3
llama-3.1-405b-instruct,art,second,29.0,89.33,83.0,3
llama-3.1-405b-instruct,art,third,46.33,84.0,76.33,3
llama-3.1-405b-instruct,vehros,first,26.33,20.0,11.67,3
llama-3.1-405b-instruct,vehros,second,55.67,35.0,13.67,3
llama-3.1-405b-instruct,vehros,third,73.67,34.33,40.67,3
llama-3.1-405b-instruct,pendulum,first,28.67,18.0,32.0,3
llama-3.1-405b-instruct,pendulum,second,52.0,55.0,39.67,3
llama-3.1-405b-instruct,pendulum,third,34.33,48.0,58.67,3
llama-3.1-405b-instruct,rigid_highway,first,11.67,28.0,20.67,3
llama-3.1-405b-instruct,rigid_highway,second,50.0,53.33,60.33,3
llama-3.1-405b-instruct,rigid_highway,third,45.67,66.33,66.33,3
llama-3.1-405b-instruct,curiosity,first,45.0,9.0,12.67,3
llama-3.1-405b-instruct,curiosity,second,64.67,71.0,61.67,3
llama-3.1-405b-instruct,curiosity,third,55.67,44.67,43.0,3
llama-3.1-405b-instruct,gps_imu,first,35.0,17.67,12.33,3
llama-3.1-405b-instruct,gps_imu,second,59.67,47.67,58.67,3
llama-3.1-405b-instruct,gps_imu,third,66.67,80.0,63.0,3
llama-3.1-405b-instruct,mass_spring_damper,first,37.67,29.67,34.0,3
llama-3.1-405b-instruct,mass_spring_damper,second,29.0,69.67,61.67,3
llama-3.1-405b-instruct,mass_spring_damper,third,38.67,45.67,42.0,3
llama-3.1-405b-instruct,uazbus,first,31.0,15.0,15.67,3
llama-3.1-405b-instruct,uazbus,second,38.33,62.33,71.0,3
llama-3.1-405b-instruct,uazbus,third,22.33,64.0,44.67,3
llama-3.1-405b-instruct,scm,first,17.67,18.67,14.0,3
llama-3.1-405b-instruct,scm,second,80.33,58.67,67.67,3
llama-3.1-405b-instruct,scm,third,48.0,39.0,18.33,3
llama-3.1-405b-instruct,veh_app,first,34.0,20.0,9.0,3
llama-3.1-405b-instruct,veh_app,second,20.67,50.0,46.67,3
llama-3.1-405b-instruct,veh_app,third,52.67,52.33,65.33,3
llama-3.1-405b-instruct,sedan,first,23.0,6.67,14.67,3
llama-3.1-405b-instruct,sedan,second,37.0,34.67,40.33,3
llama-3.1-405b-instruct,sedan,third,54.67,38.33,34.33,3
llama-3.1-405b-instruct,citybus,first,30.0,13.33,20.67,3
llama-3.1-405b-instruct,citybus,second,59.67,59.67,50.0,3
llama-3.1-405b-instruct,citybus,third,49.0,79.0,74.33,3
llama-3.1-405b-instruct,beam,first,41.0,28.0,32.33,3
llama-3.1-405b-instruct,beam,second,54.33,55.0,60.67,3
llama-3.1-405b-instruct,beam,third,67.67,77.33,80.0,3
llama-3.1-405b-instruct,sensros,first,31.33,27.67,21.67,3
llama-3.1-405b-instruct,sensros,second,28.33,34.67,37.33,3
llama-3.1-405b-instruct,sensros,third,22.0,59.33,80.33,3
llama-3.1-405b-instruct,camera,first,50.67,30.0,25.33,3
llama-3.1-405b-instruct,camera,second,20.67,72.0,58.67,3
llama-3.1-405b-instruct,camera,third,36.0,55.0,44.33,3
llama-3.1-405b-instruct,particles,first,18.67,25.33,20.0,3
llama-3.1-405b-instruct,particles,second,66.67,84.0,58.0,3
llama-3.1-405b-instruct,particles,third,51.33,78.67,65.0,3
llama-3.1-405b-instruct,kraz,first,39.67,31.33,8.67,3
llama-3.1-405b-instruct,kraz,second,49.0,67.33,64.0,3
llama-3.1-405b-instruct,kraz,third,31.67,41.0,29.67,3
llama-3.1-405b-instruct,m113,first,14.0,10.67,16.0,3
llama-3.1-405b-instruct,m113,second,42.67,51.0,28.67,3
llama-3.1-405b-instruct,m113,third,49.67,53.0,57.67,3
llama-3.1-405b-instruct,tablecloth,first,27.0,21.67,10.33,3
llama-3.1-405b-instruct,tablecloth,second,52.67,51.0,57.0,3
llama-3.1-405b-instruct,tablecloth,third,29.0,72.33,47.67,3
llama-3.1-405b-instruct,rotor,first,13.67,22.67,17.0,3
llama-3.1-405b-instruct,rotor,second,27.67,69.33,76.0,3
llama-3.1-405b-instruct,rotor,third,57.33,61.67,73.67,3
llama-3.1-405b-instruct,scm_hill,first,34.33,18.0,12.33,3
llama-3.1-405b-instruct,scm_hill,second,46.67,36.0,44.67,3
llama-3.1-405b-instruct,scm_hill,third,36.67,42.33,44.33,3
llama-3.1-405b-instruct,viper,first,9.67,18.67,19.0,3
llama-3.1-405b-instruct,viper,second,59.0,80.0,87.33,3
llama-3.1-405b-instruct,viper,third,30.33,56.33,46.33,3
llama-3.1-405b-instruct,buckling,first,30.67,21.67,13.67,3
llama-3.1-405b-instruct,buckling,second,55.0,87.67,84.0,3
llama-3.1-405b-instruct,buckling,third,41.33,27.33,20.67,3
llama-3.1-405b-instruct,slider_crank,first,38.67,23.33,20.33,3
llama-3.1-405b-instruct,slider_crank,second,61.33,66.33,57.0,3
llama-3.1-405b-instruct,slider_crank,third,62.33,63.33,58.33,3
llama-3.1-405b-instruct,turtlebot,first,60.33,9.0,16.67,3
llama-3.1-405b-instruct,turtlebot,second,69.67,63.67,60.0,3
llama-3.1-405b-instruct,turtlebot,third,46.67,52.0,30.33,3
llama-3.1-405b-instruct,rigid_multipatches,first,18.67,6.0,27.67,3
llama-3.1-405b-instruct,rigid_multipatches,second,24.33,57.33,50.67,3
llama-3.1-405b-instruct,rigid_multipatches,third,26.0,82.67,76.33,3
llama-3.1-405b-instruct,cable,first,11.0,27.67,25.33,3
llama-3.1-405b-instruct,cable,second,18.67,92.33,79.67,3
llama-3.1-405b-instruct,cable,third,49.67,45.33,34.33,3
llama-3.1-405b-instruct,hmmwv,first,27.0,22.33,15.33,3
llama-3.1-405b-instruct,hmmwv,second,46.0,32.0,34.0,3
llama-3.1-405b-instruct,hmmwv,third,39.0,69.33,46.33,3
llama-3.1-405b-instruct,handler,first,16.33,32.0,18.33,3
llama-3.1-405b-instruct,handler,second,48.0,65.0,80.0,3
llama-3.1-405b-instruct,handler,third,72.67,39.33,40.67,3
llama-3.1-405b-instruct,lidar,first,42.67,34.33,21.33,3
llama-3.1-405b-instruct,lidar,second,46.0,49.33,40.67,3
llama-3.1-405b-instruct,lidar,third,15.67,24.0,11.0,3
gemma-3-1b-it,gator,first,13.67,10.33,5.33,3
gemma-3-1b-it,gator,second,53.67,65.33,44.67,3
gemma-3-1b-it,gator,third,46.0,54.67,59.33,3
gemma-3-1b-it,gear,first,11.67,9.67,9.33,3
gemma-3-1b-it,gear,second,49.33,48.0,36.0,3
gemma-3-1b-it,gear,third,21.67,24.33,24.33,3
gemma-3-1b-it,feda,first,11.33,7.0,6.33,3
gemma-3-1b-it,feda,second,54.67,39.0,42.33,3
gemma-3-1b-it,feda,third,46.33,60.67,61.67,3
gemma-3-1b-it,man,first,12.67,23.67,15.0,3
gemma-3-1b-it,man,second,39.0,65.0,45.0,3
gemma-3-1b-it,man,third,52.0,47.33,52.33,3
gemma-3-1b-it,art,first,9.0,0.67,5.67,3
gemma-3-1b-it,art,second,34.0,92.33,81.67,3
gemma-3-1b-it,art,third,42.33,79.0,62.0,3
gemma-3-1b-it,vehros,first,13.33,23.33,8.0,3
gemma-3-1b-it,vehros,second,28.33,53.0,41.33,3
gemma-3-1b-it,vehros,third,23.67,30.67,19.0,3
gemma-3-1b-it,pendulum,first,7.0,8.33,0.0,3
gemma-3-1b-it,pendulum,second,47.67,42.33,30.0,3
gemma-3-1b-it,pendulum,third,14.67,64.33,31.67,3
gemma-3-1b-it,rigid_highway,first,24.33,17.67,10.67,3
gemma-3-1b-it,rigid_highway,second,44.0,44.67,54.0,3
gemma-3-1b-it,rigid_highway,third,31.67,66.33,52.0,3
gemma-3-1b-it,curiosity,first,29.33,32.0,7.33,3
gemma-3-1b-it,curiosity,second,80.67,38.33,49.0,3
gemma-3-1b-it,curiosity,third,37.33,42.33,39.67,3
gemma-3-1b-it,gps_imu,first,1.0,24.33,20.67,2
gemma-3-1b-it,gps_imu,second,12.33,34.33,25.67,3
gemma-3-1b-it,gps_imu,third,10.33,2.33,12.67,3
gemma-3-1b-it,mass_spring_damper,first,31.67,24.33,9.0,3
gemma-3-1b-it,mass_spring_damper,second,8.33,24.67,23.67,3
gemma-3-1b-it,mass_spring_damper,third,30.0,14.0,30.33,3
gemma-3-1b-it,uazbus,first,12.0,9.67,8.67,3
gemma-3-1b-it,uazbus,second,38.33,56.33,47.0,3
gemma-3-1b-it,uazbus,third,49.0,41.67,44.33,3
gemma-3-1b-it,scm,first,32.0,16.33,14.0,3
gemma-3-1b-it,scm,second,56.67,53.0,53.67,3
gemma-3-1b-it,scm,third,54.33,51.33,41.0,3
gemma-3-1b-it,veh_app,first,10.0,11.0,8.67,3
gemma-3-1b-it,veh_app,second,33.67,19.0,37.0,3
gemma-3-1b-it,veh_app,third,33.0,31.33,26.0,3
gemma-3-1b-it,sedan,first,13.33,18.33,19.67,3
gemma-3-1b-it,sedan,second,50.67,58.0,43.0,3
gemma-3-1b-it,sedan,third,50.33,22.67,15.67,3
gemma-3-1b-it,citybus,first,14.33,11.33,10.33,3
gemma-3-1b-it,citybus,second,61.67,61.0,40.33,3
gemma-3-1b-it,citybus,third,50.67,54.33,32.33,3
gemma-3-1b-it,beam,first,11.67,29.33,2.67,3
gemma-3-1b-it,beam,second,57.33,67.33,54.0,3
gemma-3-1b-it,beam,third,31.33,61.0,58.33,3
gemma-3-1b-it,sensros,first,6.33,15.33,29.33,3
gemma-3-1b-it,sensros,second,12.67,30.33,15.67,3
gemma-3-1b-it,sensros,third,30.33,27.67,12.67,3
gemma-3-1b-it,camera,first,27.33,5.0,3.5,3
gemma-3-1b-it,camera,second,22.67,26.0,20.67,3
gemma-3-1b-it,camera,third,11.0,52.33,25.33,2
gemma-3-1b-it,particles,first,17.0,14.33,8.67,3
gemma-3-1b-it,particles,second,53.0,25.0,29.67,3
gemma-3-1b-it,particles,third,64.33,21.33,42.67,3
gemma-3-1b-it,kraz,first,9.67,10.0,5.67,3
gemma-3-1b-it,kraz,second,43.33,61.67,58.67,3
gemma-3-1b-it,kraz,third,51.0,24.33,18.67,3
gemma-3-1b-it,m113,first,3.33,3.33,7.33,3
gemma-3-1b-it,m113,second,20.0,36.0,25.67,2
gemma-3-1b-it,m113,third,46.0,64.67,45.67,3
gemma-3-1b-it,tablecloth,first,23.67,16.0,7.33,3
gemma-3-1b-it,tablecloth,second,30.67,40.0,46.67,3
gemma-3-1b-it,tablecloth,third,40.0,26.33,37.67,3
gemma-3-1b-it,rotor,first,18.67,24.67,4.67,3
gemma-3-1b-it,rotor,second,38.67,46.67,32.33,3
gemma-3-1b-it,rotor,third,32.67,30.33,26.67,3
gemma-3-1b-it,scm_hill,first,22.33,13.33,14.67,3
gemma-3-1b-it,scm_hill,second,24.0,38.67,30.67,3
gemma-3-1b-it,scm_hill,third,33.0,48.33,53.0,3
gemma-3-1b-it,viper,first,19.67,2.0,12.67,3
gemma-3-1b-it,viper,second,67.67,50.33,39.67,3
gemma-3-1b-it,viper,third,56.67,58.33,59.67,3
gemma-3-1b-it,buckling,first,16.0,14.67,21.33,3
gemma-3-1b-it,buckling,second,30.67,23.33,29.33,3
gemma-3-1b-it,buckling,third,17.67,29.33,15.67,3
gemma-3-1b-it,slider_crank,first,11.33,23.0,12.0,3
gemma-3-1b-it,slider_crank,second,50.67,41.33,47.33,3
gemma-3-1b-it,slider_crank,third,59.33,44.67,36.67,3
gemma-3-1b-it,turtlebot,first,9.0,22.33,6.33,3
gemma-3-1b-it,turtlebot,second,46.67,45.0,37.0,3
gemma-3-1b-it,turtlebot,third,62.67,41.0,22.33,3
gemma-3-1b-it,rigid_multipatches,first,9.0,14.33,10.67,3
gemma-3-1b-it,rigid_multipatches,second,58.67,49.33,42.33,3
gemma-3-1b-it,rigid_multipatches,third,30.0,35.33,26.67,3
gemma-3-1b-it,cable,first,21.33,19.33,14.33,3
gemma-3-1b-it,cable,second,52.33,35.33,49.0,3
gemma-3-1b-it,cable,third,45.33,59.0,43.33,3
gemma-3-1b-it,hmmwv,first,12.0,10.67,20.33,3
gemma-3-1b-it,hmmwv,second,50.0,41.67,35.0,3
gemma-3-1b-it,hmmwv,third,57.67,59.67,56.67,3
gemma-3-1b-it,handler,first,13.67,6.67,7.33,3
gemma-3-1b-it,handler,second,53.33,61.0,72.33,3
gemma-3-1b-it,handler,third,51.67,44.67,34.33,3
gemma-3-1b-it,lidar,first,15.0,22.67,15.0,3
gemma-3-1b-it,lidar,second,19.0,53.67,35.0,3
gemma-3-1b-it,lidar,third,42.0,26.67,17.67,3
qwen3-235b-a22b,gator,first,58.0,27.67,23.33,3
qwen3-235b-a22b,gator,second,65.67,57.67,55.67,3
qwen3-235b-a22b,gator,third,55.33,87.67,58.67,3
qwen3-235b-a22b,gear,first,25.67,21.33,19.0,3
qwen3-235b-a22b,gear,second,58.33,72.0,79.67,3
qwen3-235b-a22b,gear,third,35.67,21.33,36.0,3
qwen3-235b-a22b,feda,first,51.0,25.67,19.33,3
qwen3-235b-a22b,feda,second,54.0,32.67,57.33,3
qwen3-235b-a22b,feda,third,50.0,45.67,56.33,3
qwen3-235b-a22b,man,first,64.0,21.67,17.67,3
qwen3-235b-a22b,man,second,59.0,64.0,69.0,2
qwen3-235b-a22b,man,third,47.33,44.0,44.0,3
qwen3-235b-a22b,art,first,45.0,30.0,5.33,2
qwen3-235b-a22b,art,second,41.67,80.67,78.0,3
qwen3-235b-a22b,art,third,53.33,75.67,59.67,3
qwen3-235b-a22b,vehros,first,45.67,27.33,29.67,3
qwen3-235b-a22b,vehros,second,66.67,53.33,58.67,3
qwen3-235b-a22b,vehros,third,74.0,35.33,44.67,3
qwen3-235b-a22b,pendulum,first,40.33,25.0,35.67,3
qwen3-235b-a22b,pendulum,second,37.33,47.0,26.0,3
qwen3-235b-a22b,pendulum,third,37.0,62.0,44.67,3
qwen3-235b-a22b,rigid_highway,first,44.33,28.67,20.33,3
qwen3-235b-a22b,rigid_highway,second,69.67,57.33,75.0,3
qwen3-235b-a22b,rigid_highway,third,46.67,84.67,79.0,3
qwen3-235b-a22b,curiosity,first,47.67,9.67,31.67,3
qwen3-235b-a22b,curiosity,second,48.67,70.67,58.33,3
qwen3-235b-a22b,curiosity,third,74.67,55.33,39.33,3
qwen3-235b-a22b,gps_imu,first,72.33,25.67,16.0,3
qwen3-235b-a22b,gps_imu,second,45.67,49.67,59.67,3
qwen3-235b-a22b,gps_imu,third,41.33,59.67,75.67,3
qwen3-235b-a22b,mass_spring_damper,first,27.33,24.0,33.67,3
qwen3-235b-a22b,mass_spring_damper,second,76.33,48.33,57.33,3
qwen3-235b-a22b,mass_spring_damper,third,47.33,44.33,59.0,3
qwen3-235b-a22b,uazbus,first,79.0,28.67,13.0,3
qwen3-235b-a22b,uazbus,second,43.0,52.0,45.0,3
qwen3-235b-a22b,uazbus,third,29.0,57.33,52.67,3
qwen3-235b-a22b,scm,first,53.0,29.67,19.33,3
qwen3-235b-a22b,scm,second,49.67,52.0,49.33,3
qwen3-235b-a22b,scm,third,34.33,47.33,32.0,3
qwen3-235b-a22b,veh_app,first,59.0,27.67,9.67,3
qwen3-235b-a22b,veh_app,second,52.0,51.33,41.67,3
qwen3-235b-a22b,veh_app,third,43.0,56.67,61.33,3
qwen3-235b-a22b,sedan,first,52.0,25.67,23.67,3
qwen3-235b-a22b,sedan,second,49.67,32.33,38.33,3
qwen3-235b-a22b,sedan,third,21.0,42.33,53.0,3
qwen3-235b-a22b,citybus,first,53.0,13.67,28.67,3
qwen3-235b-a22b,citybus,second,50.33,72.0,62.67,3
qwen3-235b-a22b,citybus,third,59.0,56.33,69.33,3
qwen3-235b-a22b,beam,first,73.33,28.67,16.0,3
qwen3-235b-a22b,beam,second,47.67,47.0,58.0,3
qwen3-235b-a22b,beam,third,71.0,71.33,63.67,3
qwen3-235b-a22b,sensros,first,30.0,31.33,16.0,3
qwen3-235b-a22b,sensros,second,29.0,40.0,53.33,3
qwen3-235b-a22b,sensros,third,25.67,72.67,78.33,3
qwen3-235b-a22b,camera,first,35.67,20.67,28.33,3
qwen3-235b-a22b,camera,second,27.33,80.0,67.33,3
qwen3-235b-a22b,camera,third,27.0,69.33,44.67,3
qwen3-235b-a22b,particles,first,36.33,31.0,27.0,3
qwen3-235b-a22b,particles,second,72.0,44.67,56.67,3
qwen3-235b-a22b,particles,third,57.0,62.0,67.67,3
qwen3-235b-a22b,kraz,first,33.67,13.0,18.67,3
qwen3-235b-a22b,kraz,second,46.67,55.67,34.0,3
qwen3-235b-a22b,kraz,third,32.33,36.33,37.33,3
qwen3-235b-a22b,m113,first,43.33,23.67,28.67,3
qwen3-235b-a22b,m113,second,25.67,32.33,33.33,3
