Test Model,System,Round,Score Document,Score Reference,Score Reference Document
llama-3.3-70b-instruct,hmmwv,second,63,32,62
llama-3.3-70b-instruct,hmmwv,third,75,92,47
llama-3.3-70b-instruct,handler,first,40,20,23
llama-3.3-70b-instruct,handler,second,77,20,42
llama-3.3-70b-instruct,handler,third,62,100,47
llama-3.3-70b-instruct,lidar,first,14,40,6
llama-3.3-70b-instruct,lidar,second,36,82,65
llama-3.3-70b-instruct,lidar,third,17,0,32
gemma-3-27b-it,gator,first,61,69,9
gemma-3-27b-it,gator,second,76,92,30
gemma-3-27b-it,gator,third,73,40,88
gemma-3-27b-it,gear,first,28,61,4
gemma-3-27b-it,gear,second,31,100,90
gemma-3-27b-it,gear,third,83,67,68
gemma-3-27b-it,feda,first,61,24,14
gemma-3-27b-it,feda,second,72,83,10
gemma-3-27b-it,feda,third,73,64,57
gemma-3-27b-it,man,first,81,11,22
gemma-3-27b-it,man,second,64,78,70
gemma-3-27b-it,man,third,19,73,36
gemma-3-27b-it,art,first,92,59,19
gemma-3-27b-it,art,second,73,90,25
gemma-3-27b-it,art,third,70,1,85
gemma-3-27b-it,vehros,first,35,54,17
gemma-3-27b-it,vehros,second,73,47,55
gemma-3-27b-it,vehros,third,92,62,64
gemma-3-27b-it,pendulum,first,96,56,14
gemma-3-27b-it,pendulum,second,37,76,63
gemma-3-27b-it,pendulum,third,19,67,58
gemma-3-27b-it,rigid_highway,first,75,34,14
gemma-3-27b-it,rigid_highway,second,75,40,68
gemma-3-27b-it,rigid_highway,third,70,98,72
gemma-3-27b-it,curiosity,first,40,18,7
gemma-3-27b-it,curiosity,second,25,80,81
gemma-3-27b-it,curiosity,third,93,8,48
gemma-3-27b-it,gps_imu,first,0,77,19
gemma-3-27b-it,gps_imu,second,40,71,72
gemma-3-27b-it,gps_imu,third,96,88,85
gemma-3-27b-it,mass_spring_damper,first,44,0,29
gemma-3-27b-it,mass_spring_damper,second,87,60,40
gemma-3-27b-it,mass_spring_damper,third,22,82,66
gemma-3-27b-it,uazbus,first,11,17,22
gemma-3-27b-it,uazbus,second,70,31,54
gemma-3-27b-it,uazbus,third,60,86,42
gemma-3-27b-it,scm,first,75,17,20
gemma-3-27b-it,scm,second,65,35,62
gemma-3-27b-it,scm,third,66,57,27
gemma-3-27b-it,veh_app,first,23,54,15
gemma-3-27b-it,veh_app,second,46,60,62
gemma-3-27b-it,veh_app,third,51,68,60
gemma-3-27b-it,sedan,first,5,0,7
gemma-3-27b-it,sedan,second,60,53,30
gemma-3-27b-it,sedan,third,3,42,38
gemma-3-27b-it,citybus,first,40,66,4
gemma-3-27b-it,citybus,second,79,62,21
gemma-3-27b-it,citybus,third,75,68,53
gemma-3-27b-it,beam,first,40,36,25
gemma-3-27b-it,beam,second,16,100,100
gemma-3-27b-it,beam,third,65,91,100
gemma-3-27b-it,sensros,first,29,34,52
gemma-3-27b-it,sensros,second,42,24,19
gemma-3-27b-it,sensros,third,30,62,36
gemma-3-27b-it,camera,first,69,64,55
gemma-3-27b-it,camera,second,33,76,53
gemma-3-27b-it,camera,third,55,62,46
gemma-3-27b-it,particles,first,67,65,4
gemma-3-27b-it,particles,second,92,31,45
gemma-3-27b-it,particles,third,70,71,72
gemma-3-27b-it,kraz,first,87,58,0
gemma-3-27b-it,kraz,second,69,23,19
gemma-3-27b-it,kraz,third,7,79,27
gemma-3-27b-it,m113,first,34,14,27
gemma-3-27b-it,m113,second,64,0,44
gemma-3-27b-it,m113,third,40,23,23
gemma-3-27b-it,tablecloth,first,62,40,23
gemma-3-27b-it,tablecloth,second,23,72,22
gemma-3-27b-it,tablecloth,third,5,100,49
gemma-3-27b-it,rotor,first,78,62,19
gemma-3-27b-it,rotor,second,8,98,79
gemma-3-27b-it,rotor,third,77,40,77
gemma-3-27b-it,scm_hill,first,81,20,19
gemma-3-27b-it,scm_hill,second,60,53,12
gemma-3-27b-it,scm_hill,third,52,70,63
gemma-3-27b-it,viper,first,56,24,15
gemma-3-27b-it,viper,second,63,33,27
gemma-3-27b-it,viper,third,19,65,25
gemma-3-27b-it,buckling,first,15,54,34
gemma-3-27b-it,buckling,second,50,73,93
gemma-3-27b-it,buckling,third,56,62,30
gemma-3-27b-it,slider_crank,first,40,60,52
gemma-3-27b-it,slider_crank,second,31,79,8
gemma-3-27b-it,slider_crank,third,59,62,39
gemma-3-27b-it,turtlebot,first,29,40,32
gemma-3-27b-it,turtlebot,second,57,78,60
gemma-3-27b-it,turtlebot,third,69,28,56
gemma-3-27b-it,rigid_multipatches,first,75,0,0
gemma-3-27b-it,rigid_multipatches,second,40,22,40
gemma-3-27b-it,rigid_multipatches,third,73,82,0
gemma-3-27b-it,cable,first,74,37,26
gemma-3-27b-it,cable,second,9,85,65
gemma-3-27b-it,cable,third,63,72,32
gemma-3-27b-it,hmmwv,first,75,18,7
gemma-3-27b-it,hmmwv,second,44,58,37
gemma-3-27b-it,hmmwv,third,63,96,62
gemma-3-27b-it,handler,first,22,59,64
gemma-3-27b-it,handler,second,77,38,78
gemma-3-27b-it,handler,third,32,72,60
gemma-3-27b-it,lidar,first,37,65,43
gemma-3-27b-it,lidar,second,9,61,20
gemma-3-27b-it,lidar,third,25,27,13
deepseek-r1,gator,first,23,52,54
deepseek-r1,gator,second,31,82,77
deepseek-r1,gator,third,34,98,70
deepseek-r1,gear,first,72,0,54
deepseek-r1,gear,second,17,100,90
deepseek-r1,gear,third,60,82,100
deepseek-r1,feda,first,6,28,57
deepseek-r1,feda,second,63,67,55
deepseek-r1,feda,third,70,56,62
deepseek-r1,man,first,7,21,65
deepseek-r1,man,second,78,68,67
deepseek-r1,man,third,65,83,63
deepseek-r1,art,first,45,68,0
deepseek-r1,art,second,67,90,20
deepseek-r1,art,third,71,40,80
deepseek-r1,vehros,first,37,12,0
deepseek-r1,vehros,second,42,56,85
deepseek-r1,vehros,third,76,100,38
deepseek-r1,pendulum,first,82,39,57
deepseek-r1,pendulum,second,38,66,45
deepseek-r1,pendulum,third,31,92,30
deepseek-r1,rigid_highway,first,38,56,14
deepseek-r1,rigid_highway,second,78,93,55
deepseek-r1,rigid_highway,third,77,38,35
deepseek-r1,curiosity,first,73,30,12
deepseek-r1,curiosity,second,55,22,61
deepseek-r1,curiosity,third,88,83,73
deepseek-r1,gps_imu,first,26,68,10
deepseek-r1,gps_imu,second,54,73,60
deepseek-r1,gps_imu,third,87,38,89
deepseek-r1,mass_spring_damper,first,53,41,63
deepseek-r1,mass_spring_damper,second,37,85,15
deepseek-r1,mass_spring_damper,third,80,47,53
deepseek-r1,uazbus,first,78,62,10
deepseek-r1,uazbus,second,14,65,51
deepseek-r1,uazbus,third,71,75,48
deepseek-r1,scm,first,69,9,55
deepseek-r1,scm,second,2,92,58
deepseek-r1,scm,third,70,96,49
deepseek-r1,veh_app,first,3,70,16
deepseek-r1,veh_app,second,70,70,59
deepseek-r1,veh_app,third,37,58,49
deepseek-r1,sedan,first,0,61,0
deepseek-r1,sedan,second,58,68,40
deepseek-r1,sedan,third,78,86,38
deepseek-r1,citybus,first,85,59,14
deepseek-r1,citybus,second,63,72,68
deepseek-r1,citybus,third,80,85,80
deepseek-r1,beam,first,38,56,14
deepseek-r1,beam,second,70,12,49
deepseek-r1,beam,third,73,87,17
deepseek-r1,sensros,first,25,58,17
deepseek-r1,sensros,second,54,43,62
deepseek-r1,sensros,third,70,22,60
deepseek-r1,camera,first,47,57,57
deepseek-r1,camera,second,61,79,14
deepseek-r1,camera,third,93,39,51
deepseek-r1,particles,first,69,32,16
deepseek-r1,particles,second,54,24,53
deepseek-r1,particles,third,37,79,58
deepseek-r1,kraz,first,13,38,42
deepseek-r1,kraz,second,64,61,28
deepseek-r1,kraz,third,26,62,59
deepseek-r1,m113,first,71,57,23
deepseek-r1,m113,second,85,66,66
deepseek-r1,m113,third,61,82,27
deepseek-r1,tablecloth,first,19,32,22
deepseek-r1,tablecloth,second,27,82,79
deepseek-r1,tablecloth,third,55,64,20
deepseek-r1,rotor,first,82,38,42
deepseek-r1,rotor,second,64,67,78
deepseek-r1,rotor,third,14,68,64
deepseek-r1,scm_hill,first,20,23,0
deepseek-r1,scm_hill,second,63,76,28
deepseek-r1,scm_hill,third,81,83,75
deepseek-r1,viper,first,0,35,55
deepseek-r1,viper,second,26,23,60
deepseek-r1,viper,third,6,67,50
deepseek-r1,buckling,first,80,59,57
deepseek-r1,buckling,second,54,73,80
deepseek-r1,buckling,third,60,66,69
deepseek-r1,slider_crank,first,44,75,29
deepseek-r1,slider_crank,second,89,37,52
deepseek-r1,slider_crank,third,45,100,95
deepseek-r1,turtlebot,first,60,80,30
deepseek-r1,turtlebot,second,17,67,49
deepseek-r1,turtlebot,third,35,69,60
deepseek-r1,rigid_multipatches,first,62,12,62
deepseek-r1,rigid_multipatches,second,38,37,49
deepseek-r1,rigid_multipatches,third,26,78,24
deepseek-r1,cable,first,72,24,17
deepseek-r1,cable,second,37,39,43
deepseek-r1,cable,third,36,35,29
deepseek-r1,hmmwv,first,62,31,13
deepseek-r1,hmmwv,second,63,70,55
deepseek-r1,hmmwv,third,17,93,65
deepseek-r1,handler,first,14,64,39
deepseek-r1,handler,second,46,78,70
deepseek-r1,handler,third,86,81,34
deepseek-r1,lidar,first,54,82,59
deepseek-r1,lidar,second,35,32,54
deepseek-r1,lidar,third,80,72,17
llama-3.1-405b-instruct,gator,first,23,42,15
llama-3.1-405b-instruct,gator,second,73,60,91
llama-3.1-405b-instruct,gator,third,55,30,15
llama-3.1-405b-instruct,gear,first,37,52,65
llama-3.1-405b-instruct,gear,second,73,29,20
llama-3.1-405b-instruct,gear,third,63,91,72
llama-3.1-405b-instruct,feda,first,19,0,10
llama-3.1-405b-instruct,feda,second,55,23,56
llama-3.1-405b-instruct,feda,third,77,66,79
llama-3.1-405b-instruct,man,first,0,0,30
llama-3.1-405b-instruct,man,second,32,81,53
llama-3.1-405b-instruct,man,third,36,82,22
llama-3.1-405b-instruct,art,first,37,39,4
llama-3.1-405b-instruct,art,second,16,40,55
llama-3.1-405b-instruct,art,third,73,39,74
llama-3.1-405b-instruct,vehros,first,16,31,51
llama-3.1-405b-instruct,vehros,second,74,70,61
llama-3.1-405b-instruct,vehros,third,58,72,44
llama-3.1-405b-instruct,pendulum,first,9,23,22
llama-3.1-405b-instruct,pendulum,second,9,25,0
llama-3.1-405b-instruct,pendulum,third,90,82,66
llama-3.1-405b-instruct,rigid_highway,first,27,16,14
llama-3.1-405b-instruct,rigid_highway,second,10,81,68
llama-3.1-405b-instruct,rigid_highway,third,68,35,100
llama-3.1-405b-instruct,curiosity,first,25,25,0
llama-3.1-405b-instruct,curiosity,second,28,75,72
llama-3.1-405b-instruct,curiosity,third,73,63,54
llama-3.1-405b-instruct,gps_imu,first,24,11,54
llama-3.1-405b-instruct,gps_imu,second,80,97,56
llama-3.1-405b-instruct,gps_imu,third,76,91,61
llama-3.1-405b-instruct,mass_spring_damper,first,63,49,37
llama-3.1-405b-instruct,mass_spring_damper,second,63,33,73
llama-3.1-405b-instruct,mass_spring_damper,third,21,22,83
llama-3.1-405b-instruct,uazbus,first,42,62,0
llama-3.1-405b-instruct,uazbus,second,21,45,83
llama-3.1-405b-instruct,uazbus,third,68,59,53
llama-3.1-405b-instruct,scm,first,10,51,36
llama-3.1-405b-instruct,scm,second,22,24,77
llama-3.1-405b-instruct,scm,third,63,48,39
llama-3.1-405b-instruct,veh_app,first,27,0,42
llama-3.1-405b-instruct,veh_app,second,64,35,12
llama-3.1-405b-instruct,veh_app,third,40,73,57
llama-3.1-405b-instruct,sedan,first,20,15,10
llama-3.1-405b-instruct,sedan,second,32,70,60
llama-3.1-405b-instruct,sedan,third,23,52,43
llama-3.1-405b-instruct,citybus,first,20,8,9
llama-3.1-405b-instruct,citybus,second,75,62,44
llama-3.1-405b-instruct,citybus,third,60,98,22
llama-3.1-405b-instruct,beam,first,35,43,54
llama-3.1-405b-instruct,beam,second,15,91,85
llama-3.1-405b-instruct,beam,third,63,64,8
llama-3.1-405b-instruct,sensros,first,12,0,34
llama-3.1-405b-instruct,sensros,second,44,67,57
llama-3.1-405b-instruct,sensros,third,62,65,50
llama-3.1-405b-instruct,camera,first,63,30,13
llama-3.1-405b-instruct,camera,second,45,60,72
llama-3.1-405b-instruct,camera,third,37,66,59
llama-3.1-405b-instruct,particles,first,48,42,14
llama-3.1-405b-instruct,particles,second,80,25,80
llama-3.1-405b-instruct,particles,third,72,77,54
llama-3.1-405b-instruct,kraz,first,88,30,26
llama-3.1-405b-instruct,kraz,second,26,5,42
llama-3.1-405b-instruct,kraz,third,63,15,21
llama-3.1-405b-instruct,m113,first,43,54,24
llama-3.1-405b-instruct,m113,second,60,63,57
llama-3.1-405b-instruct,m113,third,55,77,54
llama-3.1-405b-instruct,tablecloth,first,43,14,34
llama-3.1-405b-instruct,tablecloth,second,38,90,64
llama-3.1-405b-instruct,tablecloth,third,13,23,0
llama-3.1-405b-instruct,rotor,first,30,34,12
llama-3.1-405b-instruct,rotor,second,33,37,98
llama-3.1-405b-instruct,rotor,third,17,83,75
llama-3.1-405b-instruct,scm_hill,first,34,40,54
llama-3.1-405b-instruct,scm_hill,second,75,68,26
llama-3.1-405b-instruct,scm_hill,third,56,60,64
llama-3.1-405b-instruct,viper,first,17,18,54
llama-3.1-405b-instruct,viper,second,42,100,60
llama-3.1-405b-instruct,viper,third,23,74,64
llama-3.1-405b-instruct,buckling,first,35,54,56
llama-3.1-405b-instruct,buckling,second,60,50,82
llama-3.1-405b-instruct,buckling,third,55,39,62
llama-3.1-405b-instruct,slider_crank,first,95,65,55
llama-3.1-405b-instruct,slider_crank,second,2,60,68
llama-3.1-405b-instruct,slider_crank,third,16,81,43
llama-3.1-405b-instruct,turtlebot,first,70,57,16
llama-3.1-405b-instruct,turtlebot,second,58,67,62
llama-3.1-405b-instruct,turtlebot,third,71,40,20
llama-3.1-405b-instruct,rigid_multipatches,first,43,9,10
llama-3.1-405b-instruct,rigid_multipatches,second,0,65,50
llama-3.1-405b-instruct,rigid_multipatches,third,0,92,52
llama-3.1-405b-instruct,cable,first,46,56,54
llama-3.1-405b-instruct,cable,second,25,95,100
llama-3.1-405b-instruct,cable,third,66,52,38
llama-3.1-405b-instruct,hmmwv,first,7,58,22
llama-3.1-405b-instruct,hmmwv,second,47,67,54
llama-3.1-405b-instruct,hmmwv,third,79,65,54
llama-3.1-405b-instruct,handler,first,2,60,18
llama-3.1-405b-instruct,handler,second,18,40,74
llama-3.1-405b-instruct,handler,third,47,62,31
llama-3.1-405b-instruct,lidar,first,35,22,22
llama-3.1-405b-instruct,lidar,second,0,72,65
llama-3.1-405b-instruct,lidar,third,19,32,6
gemma-3-1b-it,gator,first,0,10,5
gemma-3-1b-it,gator,second,61,82,63
gemma-3-1b-it,gator,third,77,75,82
gemma-3-1b-it,gear,first,0,6,12
gemma-3-1b-it,gear,second,57,66,44
gemma-3-1b-it,gear,third,25,65,50
gemma-3-1b-it,feda,first,19,10,11
gemma-3-1b-it,feda,second,73,53,42
gemma-3-1b-it,feda,third,28,81,47
gemma-3-1b-it,man,first,18,51,6
gemma-3-1b-it,man,second,74,67,35
gemma-3-1b-it,man,third,77,65,70
gemma-3-1b-it,art,first,0,18,11
gemma-3-1b-it,art,second,78,78,18
gemma-3-1b-it,art,third,56,82,38
gemma-3-1b-it,vehros,first,19,52,5
gemma-3-1b-it,vehros,second,2,68,39
gemma-3-1b-it,vehros,third,11,69,20
gemma-3-1b-it,pendulum,first,0,13,48
gemma-3-1b-it,pendulum,second,100,41,20
gemma-3-1b-it,pendulum,third,75,46,3
gemma-3-1b-it,rigid_highway,first,0,30,5
gemma-3-1b-it,rigid_highway,second,85,82,16
gemma-3-1b-it,rigid_highway,third,75,88,16
gemma-3-1b-it,curiosity,first,0,6,9
gemma-3-1b-it,curiosity,second,99,73,57
gemma-3-1b-it,curiosity,third,63,58,60
gemma-3-1b-it,gps_imu,first,0,12,9
gemma-3-1b-it,gps_imu,second,63,20,48
gemma-3-1b-it,gps_imu,third,38,50,32
gemma-3-1b-it,mass_spring_damper,first,10,17,4
gemma-3-1b-it,mass_spring_damper,second,52,59,54
gemma-3-1b-it,mass_spring_damper,third,39,67,53
gemma-3-1b-it,uazbus,first,0,13,17
gemma-3-1b-it,uazbus,second,64,57,39
gemma-3-1b-it,uazbus,third,69,58,47
gemma-3-1b-it,scm,first,17,27,12
gemma-3-1b-it,scm,second,68,68,58
gemma-3-1b-it,scm,third,72,62,74
gemma-3-1b-it,veh_app,first,0,51,3
gemma-3-1b-it,veh_app,second,53,40,41
gemma-3-1b-it,veh_app,third,6,41,11
gemma-3-1b-it,sedan,first,15,38,23
gemma-3-1b-it,sedan,second,65,71,58
gemma-3-1b-it,sedan,third,91,30,38
gemma-3-1b-it,citybus,first,0,19,4
gemma-3-1b-it,citybus,second,73,72,37
gemma-3-1b-it,citybus,third,38,57,39
gemma-3-1b-it,beam,first,26,40,3
gemma-3-1b-it,beam,second,77,79,82
gemma-3-1b-it,beam,third,40,81,2
gemma-3-1b-it,sensros,first,18,14,7
gemma-3-1b-it,sensros,second,52,14,16
gemma-3-1b-it,sensros,third,34,62,9
gemma-3-1b-it,camera,first,9,29,4
gemma-3-1b-it,camera,second,27,76,14
gemma-3-1b-it,camera,third,51,80,51
gemma-3-1b-it,particles,first,10,12,0
gemma-3-1b-it,particles,second,27,38,37
gemma-3-1b-it,particles,third,50,55,55
gemma-3-1b-it,kraz,first,4,48,2
gemma-3-1b-it,kraz,second,92,66,26
gemma-3-1b-it,kraz,third,65,18,17
gemma-3-1b-it,m113,first,29,0,3
gemma-3-1b-it,m113,second,60,39,29
gemma-3-1b-it,m113,third,50,81,53
gemma-3-1b-it,tablecloth,first,21,16,59
gemma-3-1b-it,tablecloth,second,12,72,59
gemma-3-1b-it,tablecloth,third,24,26,39
gemma-3-1b-it,rotor,first,16,0,17
gemma-3-1b-it,rotor,second,72,79,57
gemma-3-1b-it,rotor,third,48,60,35
gemma-3-1b-it,scm_hill,first,14,20,13
gemma-3-1b-it,scm_hill,second,39,59,0
gemma-3-1b-it,scm_hill,third,29,65,60
gemma-3-1b-it,viper,first,13,0,1
gemma-3-1b-it,viper,second,65,70,6
gemma-3-1b-it,viper,third,12,10,60
gemma-3-1b-it,buckling,first,14,52,38
gemma-3-1b-it,buckling,second,16,43,59
gemma-3-1b-it,buckling,third,11,14,60
gemma-3-1b-it,slider_crank,first,2,4,50
gemma-3-1b-it,slider_crank,second,5,66,61
gemma-3-1b-it,slider_crank,third,71,17,59
gemma-3-1b-it,turtlebot,first,17,21,3
gemma-3-1b-it,turtlebot,second,73,80,52
gemma-3-1b-it,turtlebot,third,37,36,33
gemma-3-1b-it,rigid_multipatches,first,28,0,8
gemma-3-1b-it,rigid_multipatches,second,14,77,62
gemma-3-1b-it,rigid_multipatches,third,35,40,15
gemma-3-1b-it,cable,first,21,15,53
gemma-3-1b-it,cable,second,1,47,55
gemma-3-1b-it,cable,third,59,71,84
gemma-3-1b-it,hmmwv,first,0,0,2
gemma-3-1b-it,hmmwv,second,71,11,64
gemma-3-1b-it,hmmwv,third,98,62,63
gemma-3-1b-it,handler,first,0,7,3
gemma-3-1b-it,handler,second,2,30,55
gemma-3-1b-it,handler,third,66,58,12
gemma-3-1b-it,lidar,first,13,14,11
gemma-3-1b-it,lidar,second,69,46,51
gemma-3-1b-it,lidar,third,31,65,30
qwen3-235b-a22b,gator,first,71,65,21
qwen3-235b-a22b,gator,second,53,67,64
qwen3-235b-a22b,gator,third,72,23,60
qwen3-235b-a22b,gear,first,2,64,0
qwen3-235b-a22b,gear,second,9,38,62
qwen3-235b-a22b,gear,third,38,76,62
qwen3-235b-a22b,feda,first,30,37,14
qwen3-235b-a22b,feda,second,80,83,55
qwen3-235b-a22b,feda,third,69,87,59
qwen3-235b-a22b,man,first,38,41,49
qwen3-235b-a22b,man,second,92,95,76
qwen3-235b-a22b,man,third,78,82,37
qwen3-235b-a22b,art,first,75,54,20
qwen3-235b-a22b,art,second,73,32,54
qwen3-235b-a22b,art,third,20,96,13
qwen3-235b-a22b,vehros,first,32,10,20
qwen3-235b-a22b,vehros,second,11,81,7
qwen3-235b-a22b,vehros,third,40,29,82
qwen3-235b-a22b,pendulum,first,25,60,33
qwen3-235b-a22b,pendulum,second,100,40,63
qwen3-235b-a22b,pendulum,third,60,85,64
qwen3-235b-a22b,rigid_highway,first,35,40,17
qwen3-235b-a22b,rigid_highway,second,64,27,46
qwen3-235b-a22b,rigid_highway,third,63,100,59
qwen3-235b-a22b,curiosity,first,25,55,17
qwen3-235b-a22b,curiosity,second,61,67,85
qwen3-235b-a22b,curiosity,third,30,78,63
qwen3-235b-a22b,gps_imu,first,73,21,20
qwen3-235b-a22b,gps_imu,second,37,43,65
qwen3-235b-a22b,gps_imu,third,41,85,83
qwen3-235b-a22b,mass_spring_damper,first,58,68,24
qwen3-235b-a22b,mass_spring_damper,second,19,76,78
qwen3-235b-a22b,mass_spring_damper,third,78,73,64
qwen3-235b-a22b,uazbus,first,69,66,19
qwen3-235b-a22b,uazbus,second,47,73,75
qwen3-235b-a22b,uazbus,third,46,95,35
qwen3-235b-a22b,scm,first,86,17,11
qwen3-235b-a22b,scm,second,86,82,59
qwen3-235b-a22b,scm,third,65,30,59
qwen3-235b-a22b,veh_app,first,68,13,22
qwen3-235b-a22b,veh_app,second,70,51,53
qwen3-235b-a22b,veh_app,third,48,96,65
qwen3-235b-a22b,sedan,first,55,23,16
qwen3-235b-a22b,sedan,second,43,38,64
qwen3-235b-a22b,sedan,third,80,64,46
qwen3-235b-a22b,citybus,first,89,64,31
qwen3-235b-a22b,citybus,second,63,90,52
qwen3-235b-a22b,citybus,third,60,97,51
qwen3-235b-a22b,beam,first,41,87,0
qwen3-235b-a22b,beam,second,78,83,47
qwen3-235b-a22b,beam,third,88,90,92
qwen3-235b-a22b,sensros,first,50,42,11
qwen3-235b-a22b,sensros,second,24,67,34
qwen3-235b-a22b,sensros,third,25,75,22
qwen3-235b-a22b,camera,first,71,50,38
qwen3-235b-a22b,camera,second,57,70,60
qwen3-235b-a22b,camera,third,10,63,56
qwen3-235b-a22b,particles,first,72,32,46
qwen3-235b-a22b,particles,second,94,80,55
qwen3-235b-a22b,particles,third,85,82,68
qwen3-235b-a22b,kraz,first,65,17,15
qwen3-235b-a22b,kraz,second,78,27,85
qwen3-235b-a22b,kraz,third,33,69,33
qwen3-235b-a22b,m113,first,28,37,27
qwen3-235b-a22b,m113,second,73,65,61
qwen3-235b-a22b,m113,third,77,35,48
qwen3-235b-a22b,tablecloth,first,52,24,51
qwen3-235b-a22b,tablecloth,second,16,60,26
qwen3-235b-a22b,tablecloth,third,34,10,59
qwen3-235b-a22b,rotor,first,78,82,32
qwen3-235b-a22b,rotor,second,62,4,70
qwen3-235b-a22b,rotor,third,60,43,59
qwen3-235b-a22b,scm_hill,first,0,22,29
qwen3-235b-a22b,scm_hill,second,63,20,40
qwen3-235b-a22b,scm_hill,third,77,70,70
qwen3-235b-a22b,viper,first,38,55,20
qwen3-235b-a22b,viper,second,55,64,54
qwen3-235b-a22b,viper,third,50,67,67
qwen3-235b-a22b,buckling,first,35,57,3
qwen3-235b-a22b,buckling,second,48,0,80
qwen3-235b-a22b,buckling,third,40,34,3
qwen3-235b-a22b,slider_crank,first,70,65,17
qwen3-235b-a22b,slider_crank,second,47,95,62
qwen3-235b-a22b,slider_crank,third,9,40,55
qwen3-235b-a22b,turtlebot,first,17,41,28
qwen3-235b-a22b,turtlebot,second,94,78,56
qwen3-235b-a22b,turtlebot,third,35,69,70
qwen3-235b-a22b,rigid_multipatches,first,10,57,0
qwen3-235b-a22b,rigid_multipatches,second,74,46,27
qwen3-235b-a22b,rigid_multipatches,third,70,70,36
qwen3-235b-a22b,cable,first,20,49,51
qwen3-235b-a22b,cable,second,88,70,70
qwen3-235b-a22b,cable,third,95,70,53
qwen3-235b-a22b,hmmwv,first,0,38,22
qwen3-235b-a22b,hmmwv,second,32,81,25
qwen3-235b-a22b,hmmwv,third,65,99,25
qwen3-235b-a22b,handler,first,75,62,37
qwen3-235b-a22b,handler,second,5,100,60
qwen3-235b-a22b,handler,third,65,54,18
qwen3-235b-a22b,lidar,first,80,45,44
qwen3-235b-a22b,lidar,second,45,32,60
qwen3-235b-a22b,lidar,third,6,21,22
llama3.1-8b-f2,gator,first,75,87,54
llama3.1-8b-f2,gator,second,75,58,75
llama3.1-8b-f2,gator,third,85,82,0
llama3.1-8b-f2,gear,first,33,32,20
llama3.1-8b-f2,gear,second,4,100,53
llama3.1-8b-f2,gear,third,36,26,90
llama3.1-8b-f2,feda,first,51,21,0
llama3.1-8b-f2,feda,second,55,74,30
llama3.1-8b-f2,feda,third,52,60,20
llama3.1-8b-f2,man,first,25,66,35
llama3.1-8b-f2,man,second,73,37,69
llama3.1-8b-f2,man,third,15,52,59
llama3.1-8b-f2,art,first,60,60,0
llama3.1-8b-f2,art,second,65,99,68
llama3.1-8b-f2,art,third,78,80,72
llama3.1-8b-f2,vehros,first,61,58,23
llama3.1-8b-f2,vehros,second,38,80,62
llama3.1-8b-f2,vehros,third,63,66,17
llama3.1-8b-f2,pendulum,first,47,8,51
llama3.1-8b-f2,pendulum,second,70,53,31
llama3.1-8b-f2,pendulum,third,48,47,0
llama3.1-8b-f2,rigid_highway,first,71,60,59
llama3.1-8b-f2,rigid_highway,second,68,78,65
llama3.1-8b-f2,rigid_highway,third,60,35,42
llama3.1-8b-f2,curiosity,first,83,48,62
llama3.1-8b-f2,curiosity,second,15,68,50
llama3.1-8b-f2,curiosity,third,94,68,13
llama3.1-8b-f2,gps_imu,first,0,56,42
llama3.1-8b-f2,gps_imu,second,65,64,65
llama3.1-8b-f2,gps_imu,third,65,98,78
llama3.1-8b-f2,mass_spring_damper,first,62,32,16
llama3.1-8b-f2,mass_spring_damper,second,38,43,63
llama3.1-8b-f2,mass_spring_damper,third,63,82,63
llama3.1-8b-f2,uazbus,first,17,31,59
llama3.1-8b-f2,uazbus,second,63,82,78
llama3.1-8b-f2,uazbus,third,75,66,59
llama3.1-8b-f2,scm,first,52,62,12
llama3.1-8b-f2,scm,second,66,67,19
llama3.1-8b-f2,scm,third,61,63,47
llama3.1-8b-f2,veh_app,first,50,21,5
llama3.1-8b-f2,veh_app,second,40,53,32
llama3.1-8b-f2,veh_app,third,38,85,36
llama3.1-8b-f2,sedan,first,25,76,23
llama3.1-8b-f2,sedan,second,60,72,49
llama3.1-8b-f2,sedan,third,73,51,28
llama3.1-8b-f2,citybus,first,55,82,19
llama3.1-8b-f2,citybus,second,57,10,12
llama3.1-8b-f2,citybus,third,73,75,91
llama3.1-8b-f2,beam,first,69,51,32
llama3.1-8b-f2,beam,second,54,79,13
llama3.1-8b-f2,beam,third,14,40,92
llama3.1-8b-f2,sensros,first,56,34,14
llama3.1-8b-f2,sensros,second,31,71,63
llama3.1-8b-f2,sensros,third,60,82,47
llama3.1-8b-f2,camera,first,4,45,34
llama3.1-8b-f2,camera,second,59,95,60
llama3.1-8b-f2,camera,third,5,11,24
llama3.1-8b-f2,particles,first,28,20,19
llama3.1-8b-f2,particles,second,9,47,60
llama3.1-8b-f2,particles,third,37,60,67
llama3.1-8b-f2,kraz,first,55,40,54
llama3.1-8b-f2,kraz,second,62,82,62
llama3.1-8b-f2,kraz,third,80,66,12
llama3.1-8b-f2,m113,first,24,48,18
llama3.1-8b-f2,m113,second,20,3,74
llama3.1-8b-f2,m113,third,73,73,83
llama3.1-8b-f2,tablecloth,first,60,33,17
llama3.1-8b-f2,tablecloth,second,35,66,56
llama3.1-8b-f2,tablecloth,third,25,53,52
llama3.1-8b-f2,rotor,first,31,32,6
llama3.1-8b-f2,rotor,second,56,80,93
