Rank,model,ConsensusScore,Score Document,Score Reference,Score Reference Document,system,round,codebleu,ngram_match_score,weighted_ngram_match_score,syntax_match_score,dataflow_match_score,rouge1,rouge2,rougeL,rougeLsum
2276.0,llama3.1-8b-lora1,67.23016237257725,41.5,54.51960784313726,39.09803921568628,scm_hill,round_3,0.8468324642293873,0.8941445343598909,0.8982398089940137,0.9473684210526316,0.6475770925110133,0.9205921938088828,0.8987854251012145,0.9152086137281292,0.9205921938088828
2277.0,gpt-4.1-nano,67.22597395512744,,,,scm,round_3,0.5968136420617405,0.5397294565447415,0.6114152079636156,0.8762278978388998,0.359882005899705,0.7900172117039588,0.6741379310344827,0.629948364888124,0.7865748709122203
2278.0,llama-3.1-8b-instruct,67.22081137242084,35.705882352941174,43.333333333333336,40.431372549019606,slider_crank,round_3,0.8897623121874312,0.877058446217008,0.8797806201260968,0.9974293059125964,0.8047808764940239,0.975609756097561,0.9486552567237164,0.973170731707317,0.975609756097561
2279.0,phi-3-mini-128k-instruct,67.21812124597776,31.529411764705884,45.71568627450981,33.23529411764706,handler,round_2,0.9609512297780596,0.9391198220015544,0.9376521300777174,0.967032967032967,0.0,0.9836660617059892,0.9726775956284152,0.9836660617059892,0.9836660617059892
2280.0,o4-mini,67.21358323251826,,,,gear,round_3,0.5501076345271297,0.2945974763038212,0.3448295686322622,0.8716417910447761,0.6893617021276596,0.7551581843191196,0.6046831955922866,0.7111416781292985,0.7551581843191196
2281.0,gpt-4.1-mini,67.19680570066573,,,,lidar,round_3,0.6116174008795432,0.49952453275662,0.5682523807520589,0.8563829787234043,0.5223097112860893,0.7524020694752402,0.6188008882309401,0.6518847006651884,0.7524020694752402
2282.0,phi-3-mini-128k-instruct,67.17911593347992,31.529411764705884,45.71568627450981,33.23529411764706,rigid_multipatches,round_3,0.9259430344401678,0.850105714556195,0.853666423204476,1.0,1.0,1.0,1.0,1.0,1.0
2283.0,mamba-codestral-7b-v0.1,67.16579931116817,,,,scm_hill,round_2,0.5343769644096723,0.500431111365555,0.5467794381172482,0.8797709923664122,0.2105263157894736,0.7920398009950248,0.7377866400797608,0.6885572139303483,0.7920398009950248
2284.0,llama-3.3-70b-instruct,67.14483040344878,47.3921568627451,53.38235294117647,43.46078431372549,veh_app,round_2,0.8407301884697869,0.8133200036640004,0.8378373165429819,0.9217081850533808,0.7900552486187845,0.9238493723849373,0.8633696563285835,0.8217573221757323,0.9238493723849373
2285.0,deepseek-r1-8b,67.13667983745141,30.15686274509804,49.03921568627451,35.68627450980392,viper,round_2,0.9404237724632272,0.9355506301557276,0.9372066777984212,0.9752321981424148,0.9137055837563453,0.9796511627906976,0.967930029154519,0.9593023255813952,0.9796511627906976
2286.0,gpt-4.1-mini,67.12874537302861,,,,pendulum,round_3,0.544378793115741,0.3252481485545,0.4050990830075828,0.8452722063037249,0.6018957345971564,0.7863849765258215,0.6023529411764706,0.6830985915492959,0.7863849765258215
2287.0,claude-4-sonnet-20250514,67.12095079699797,,,,kraz,round_3,0.5387963091448388,0.3642035103381683,0.4347793558038679,0.906764168190128,0.449438202247191,0.7768456375838926,0.6201680672268908,0.697986577181208,0.7768456375838926
2288.0,o4-mini,67.11769422418136,,,,scm_hill,round_2,0.5281828413774559,0.4622687243350935,0.479186805274547,0.8759541984732825,0.2953216374269006,0.8241758241758241,0.7119266055045872,0.6611721611721612,0.8186813186813188
2289.0,deepseek-r1,67.11099959562087,49.21568627450981,61.6764705882353,41.0,pendulum,round_3,0.7172874787278379,0.6315496393917983,0.6404302976545635,0.8767908309455588,0.7203791469194313,0.9045092838196288,0.8324468085106383,0.8859416445623342,0.9045092838196288
2290.0,llama-3.1-8b-instruct,67.10457825188534,35.705882352941174,43.333333333333336,40.431372549019606,citybus,round_2,0.8921748733662396,0.8974276983366021,0.899674705349448,0.9724517906336088,0.7991452991452992,0.9722222222222224,0.9544303797468354,0.9671717171717172,0.9722222222222224
2291.0,gemma-2-27b-it,67.09764673460408,,,,hmmwv,round_2,0.5647264422072552,0.5646760330480085,0.5694559987397092,0.8432203389830508,0.2815533980582524,0.7653276955602538,0.6694915254237289,0.6828752642706131,0.7653276955602538
2292.0,llama3.3-70b-lora1,67.06603645804464,43.40952380952381,52.6,40.285714285714285,sensros,round_2,0.8435432447679057,0.840655900191592,0.8451629863533404,0.9608540925266904,0.7275,0.940991345397325,0.9156816390858944,0.8764752163650669,0.940991345397325
2293.0,gpt-4.1,67.05181176329181,,,,sedan,round_2,0.56918982087905,0.4294501484366972,0.5216149508240597,0.9171974522292994,0.4084967320261438,0.7487684729064038,0.6140177690029616,0.6935960591133005,0.7487684729064038
2294.0,pe_deepseek-r1-32b,67.04700806904852,,,,sedan,round_2,0.5757096662557163,0.4227702209416489,0.5321645266756128,0.9426751592356688,0.4052287581699346,0.7428023032629558,0.601923076923077,0.6928982725527831,0.7408829174664108
2295.0,llama-3.3-70b-instruct,67.04522288470889,47.3921568627451,53.38235294117647,43.46078431372549,rigid_highway,round_2,0.7815924647602718,0.8478881179121285,0.930343263494078,0.973621103117506,0.3745173745173745,0.9014373716632444,0.8806584362139918,0.8973305954825462,0.9014373716632444
2296.0,llama-3.3-70b-instruct,67.0232276714534,47.3921568627451,53.38235294117647,43.46078431372549,uazbus,round_2,0.8383813784513927,0.7872921583510143,0.7912052339697415,0.9285714285714286,0.8464566929133859,0.9032967032967032,0.8524229074889869,0.8373626373626374,0.9032967032967032
2297.0,llama-3.1-70b-instruct,67.01848200562938,50.01960784313726,50.20588235294117,46.372549019607845,particles,round_3,0.6851777892646438,0.8697666774328123,0.8709444796257629,0.0,0.0,0.9556650246305418,0.9239881539980258,0.9142857142857144,0.9556650246305418
2298.0,nemotron-4-340b-instruct,66.99109709316377,40.372549019607845,50.8921568627451,36.990196078431374,gps_imu,round_2,0.8800295072342191,0.8485272237414432,0.8452302221582922,0.945054945054945,0.8813056379821959,0.9499105545617174,0.9103942652329748,0.9069767441860463,0.9499105545617174
2299.0,llama4_scout,66.99094861893397,47.294117647058826,56.48039215686274,43.88235294117647,mass_spring_damper,round_2,0.7391747618335983,0.6864431911227171,0.7857905382926011,0.9219653179190752,0.5625,0.920424403183024,0.8696808510638299,0.8832891246684351,0.920424403183024
2300.0,pe_gpt-4o-mini,66.98089010188862,,,,scm,round_2,0.5063841067077742,0.5033697350602707,0.5261551004580786,0.7870563674321504,0.208955223880597,0.7829614604462475,0.7215447154471545,0.7200811359026369,0.7829614604462475
2301.0,llama3.3-70b-sft1,66.97199148607672,47.45098039215687,54.372549019607845,46.02941176470589,rigid_multipatches,round_2,0.8130458913533858,0.7393409330056538,0.8466532954887617,0.9667673716012084,0.6994219653179191,0.8808139534883722,0.8250728862973761,0.8459302325581395,0.875
2302.0,llama-3.1-405b-instruct,66.95049233639396,42.13725490196079,50.50980392156863,45.95098039215687,kraz,round_2,0.8550676237773522,0.8145652605501658,0.8085676708723507,0.9270588235294116,0.8700787401574803,0.907621247113164,0.8796296296296297,0.8683602771362587,0.907621247113164
2303.0,llama4_scout,66.93725433873084,47.294117647058826,56.48039215686274,43.88235294117647,rotor,round_3,0.7516126829692089,0.6460577789777142,0.6527207461097246,0.8843283582089553,0.8233438485804416,0.9402697495183044,0.8552123552123553,0.8477842003853565,0.9402697495183044
2304.0,llama4_scout,66.93113015290525,47.294117647058826,56.48039215686274,43.88235294117647,rigid_multipatches,round_2,0.742796796985656,0.7258140748174294,0.7352531403679169,0.9667673716012084,0.5433526011560693,0.9220985691573926,0.8548644338118022,0.8744038155802861,0.9220985691573926
2305.0,llama4-109b-lora1,66.93000746770267,43.66666666666666,50.94117647058823,43.66666666666666,rotor,round_3,0.8025791595467542,0.738592943248107,0.7419694692220679,0.8843283582089553,0.8454258675078864,0.9333333333333332,0.8530534351145038,0.8971428571428571,0.9333333333333332
2306.0,deepseek-r1-32b,66.91869611038217,42.05882352941177,49.5686274509804,37.50980392156863,lidar,round_2,0.8540423772124429,0.8649404649186907,0.862988548794034,0.9549071618037136,0.7333333333333333,0.9381107491856676,0.911860718171926,0.9315960912052116,0.9381107491856676
2307.0,deepseek-r1-32b,66.91631001985216,42.05882352941177,49.5686274509804,37.50980392156863,beam,round_2,0.8351212036866731,0.7078211455743593,0.8029173161967574,0.975669099756691,0.8540772532188842,0.947878787878788,0.9210206561360876,0.9406060606060608,0.947878787878788
2308.0,llama-3.3-70b-instruct,66.900524466709,47.3921568627451,53.38235294117647,43.46078431372549,gps_imu,round_2,0.7389447138764298,0.8281313372661043,0.8232866960746384,0.9542124542124544,0.3501483679525222,0.9442446043165468,0.899099099099099,0.8884892086330934,0.9442446043165468
2309.0,deepseek-r1-8b,66.8963790782921,30.15686274509804,49.03921568627451,35.68627450980392,buckling,round_2,0.8883419120901257,0.9278041327050296,0.929908553076752,0.9983844911147012,0.6972704714640199,0.9914263445050664,0.9804839968774396,0.985190958690569,0.9914263445050664
2310.0,qwen3-235b-a22b,66.88757160253438,52.80392156862745,57.27450980392157,44.049019607843135,particles,round_2,0.727045340579369,0.7195326411810076,0.7348776283551863,0.9475982532751092,0.5061728395061729,0.932061978545888,0.8673835125448031,0.8128724672228844,0.932061978545888
2311.0,qwen3-235b-a22b,66.88744221561068,52.80392156862745,57.27450980392157,44.049019607843135,veh_app,round_2,0.741393510736025,0.7604517387919497,0.805090845863874,0.9359430604982206,0.4640883977900552,0.8809917355371901,0.8096026490066226,0.8495867768595042,0.8809917355371901
2312.0,llama-3.1-405b-instruct,66.87085016463841,42.13725490196079,50.50980392156863,45.95098039215687,turtlebot,round_2,0.8043528095022635,0.7392558753619268,0.7505784185567972,0.8788927335640139,0.8486842105263158,0.9315068493150686,0.852233676975945,0.8904109589041096,0.9315068493150686
2313.0,nemotron-4-340b-instruct,66.86109959344448,40.372549019607845,50.8921568627451,36.990196078431374,particles,round_2,0.8532219679319994,0.8277179513348415,0.8326675393124151,0.9541484716157204,0.7983539094650206,0.9761336515513128,0.937799043062201,0.899761336515513,0.9761336515513128
2314.0,o3,66.81617513863527,,,,curiosity,round_3,0.5644852541590584,0.5114587923486529,0.5261672825878568,0.8926553672316384,0.3276595744680851,0.805,0.6967418546365914,0.635,0.805
2315.0,llama3.1-8b-lora1,66.80933922154371,41.5,54.51960784313726,39.09803921568628,particles,round_3,0.8283580377739689,0.8567363178551368,0.8617876435370102,0.9888475836431226,0.6060606060606061,0.9284294234592446,0.8884462151394422,0.900596421471173,0.9284294234592446
2316.0,llama-3.1-405b-instruct,66.80306436361768,42.13725490196079,50.50980392156863,45.95098039215687,camera,round_3,0.8099763954243899,0.8503965719021461,0.8747619280833515,0.97,0.5447470817120622,0.9497816593886462,0.9102844638949672,0.8624454148471616,0.9497816593886462
2317.0,pe_llama-3.1-405b-instruct,66.78564619568141,,,,lidar,round_2,0.5700831473383323,0.4666505187526173,0.4724795949154779,0.7745358090185677,0.5666666666666667,0.7752293577981652,0.6436781609195403,0.658256880733945,0.7752293577981652
2318.0,nemotron-4-340b-instruct,66.76413731420637,40.372549019607845,50.8921568627451,36.990196078431374,pendulum,round_2,0.8187266546322124,0.7816386034895578,0.783246562388357,0.9561752988047808,0.7538461538461538,0.9542743538767396,0.906187624750499,0.9502982107355864,0.9542743538767396
2319.0,llama4_maverick,66.74786502678714,51.22549019607843,57.294117647058826,43.1078431372549,m113,round_3,0.7453395708755829,0.7871547786569586,0.8852370178521689,0.9623529411764706,0.3466135458167331,0.906148867313916,0.8605405405405406,0.837108953613808,0.906148867313916
2320.0,nemotron-4-340b-instruct,66.71677878641525,40.372549019607845,50.8921568627451,36.990196078431374,curiosity,round_2,0.8444577075770718,0.8579099397679203,0.8759507008384704,0.9634146341463414,0.6805555555555556,0.94,0.899598393574297,0.936,0.94
2321.0,mistral-large-latest,66.71589061927841,,,,lidar,round_3,0.629957227727119,0.5901588900995351,0.6037499895362544,0.8351063829787234,0.4908136482939632,0.7175815433571996,0.6183266932270917,0.6539379474940334,0.7175815433571996
2322.0,deepseek-r1-32b,66.71374247557978,42.05882352941177,49.5686274509804,37.50980392156863,curiosity,round_2,0.83620833479783,0.7866315288176977,0.8280188835443536,0.959349593495935,0.7708333333333334,0.9434697855750488,0.8884540117416829,0.9317738791423,0.9434697855750488
2323.0,llama3.1-8b-lora1,66.70127208088498,41.5,54.51960784313726,39.09803921568628,particles,round_2,0.8287317665669336,0.798899088541779,0.7972021650136797,0.9410480349344978,0.7777777777777778,0.9500609013398292,0.9133089133089132,0.8721071863580998,0.9451887941534712
2324.0,llama3.1-8b-lora1,66.67187870284697,41.5,54.51960784313726,39.09803921568628,sensros,round_2,0.772512874959206,0.8234681032540065,0.8317880229173368,0.9572953736654805,0.4775,0.9383116883116884,0.9203252032520326,0.9383116883116884,0.9383116883116884
2325.0,llama3.3-70b-lora1,66.66976552907084,43.40952380952381,52.6,40.285714285714285,gps_imu,round_2,0.8218213644119406,0.8504850354983684,0.8448612040974164,0.945054945054945,0.6468842729970327,0.9462365591397852,0.910233393177738,0.8691756272401434,0.9462365591397852
2326.0,llama4_maverick,66.66925578196728,51.22549019607843,57.294117647058826,43.1078431372549,mass_spring_damper,round_2,0.7544378662918338,0.6907353827286077,0.7540392038260113,0.9479768786127168,0.625,0.93368700265252,0.8776595744680852,0.7957559681697612,0.93368700265252
2327.0,mamba-codestral-7b-v0.1,66.66637959056705,,,,handler,round_3,0.5699659424243909,0.5102178353759629,0.5179133035867363,0.8354430379746836,0.416289592760181,0.7709923664122137,0.6377551020408163,0.6590330788804071,0.7709923664122137
2328.0,llama-3.1-405b-instruct,66.59516573964638,42.13725490196079,50.50980392156863,45.95098039215687,gps_imu,round_2,0.792353665697097,0.8079124934324914,0.8161602708982711,0.934065934065934,0.6112759643916914,0.9414893617021276,0.8898756660746002,0.8758865248226949,0.9414893617021276
2329.0,o4-mini,66.59237601634585,,,,lidar,round_2,0.5190694549325665,0.3750174108306558,0.4075576876106823,0.8196286472148541,0.4740740740740741,0.7789046653144016,0.5914634146341463,0.6997971602434078,0.7768762677484786
2330.0,llama-3.1-70b-instruct,66.58321797606686,50.01960784313726,50.20588235294117,46.372549019607845,gps_imu,round_2,0.6703170342332361,0.8429839640533859,0.8382841728795581,0.0,0.0,0.9492753623188406,0.9147005444646098,0.9094202898550724,0.9492753623188406
2331.0,gpt-4.1,66.57473763173458,,,,hmmwv,round_2,0.6046215045433339,0.539818152736033,0.6034909689423215,0.8771186440677966,0.3980582524271844,0.7190160832544937,0.6388625592417061,0.67360454115421,0.7190160832544937
2332.0,nemotron-4-340b-instruct,66.57264165829356,40.372549019607845,50.8921568627451,36.990196078431374,rigid_highway,round_2,0.8723934214956099,0.8653370695074057,0.933524321446192,0.988009592326139,0.7027027027027027,0.9197080291970804,0.9049111807732496,0.9197080291970804,0.9197080291970804
2333.0,llama-3.1-405b-instruct,66.55029037083084,42.13725490196079,50.50980392156863,45.95098039215687,m113,round_2,0.759295094609117,0.7667254620852699,0.7739487398843673,0.9514824797843666,0.5450236966824644,0.9341935483870968,0.8848641655886159,0.913548387096774,0.9341935483870968
2334.0,qwen3-235b-a22b,66.54463101027557,52.80392156862745,57.27450980392157,44.049019607843135,vehros,round_3,0.6975253776998924,0.6860236427557403,0.696452629432675,0.909456740442656,0.4981684981684982,0.9183040330920372,0.8497409326424872,0.8355739400206825,0.9183040330920372
2335.0,llama-3.1-405b-instruct,66.47481111212021,42.13725490196079,50.50980392156863,45.95098039215687,mass_spring_damper,round_3,0.8738533038101147,0.8143098676646937,0.8158473153485134,0.9974874371859296,0.8677685950413223,0.9801169590643276,0.9566236811254396,0.7485380116959064,0.9801169590643276
2336.0,gpt-4.1-mini,66.44715783749176,,,,uazbus,round_2,0.5872185216996235,0.442979759424359,0.7096970778367787,0.9009216589861752,0.2952755905511811,0.7177280550774526,0.6431034482758622,0.6884681583476764,0.7177280550774526
2337.0,Gemini-2.5-pro,66.43291886021137,,,,man,round_3,0.5765788970756905,0.4895288272070597,0.592623411545356,0.868421052631579,0.3557422969187675,0.7956656346749227,0.6651162790697674,0.6207430340557276,0.7941176470588236
2338.0,mistral-large-latest,66.41176704977359,,,,turtlebot,round_3,0.5046914368751112,0.4382254112361731,0.4757990690370894,0.8385542168674699,0.2661870503597122,0.8131609870740306,0.7161366313309776,0.6745005875440658,0.8084606345475911
2339.0,pe_llama-3.3-70b-instruct,66.39818628424078,,,,sedan,round_2,0.5688686654503005,0.4616289394171234,0.5129839764118039,0.9087048832271762,0.392156862745098,0.7368421052631579,0.5963488843813387,0.686234817813765,0.7368421052631579
2340.0,deepseek-r1-32b,66.38905089631616,42.05882352941177,49.5686274509804,37.50980392156863,m113,round_3,0.8470446210649492,0.8423051720916229,0.8609611959272552,0.971764705882353,0.7131474103585658,0.9486887115165336,0.9142857142857144,0.8962371721778792,0.9464082098061576
2341.0,claude-3-5-sonnet,66.38683365566386,,,,kraz,round_3,0.505560736330166,0.383279469734662,0.3937392700111602,0.8884826325411335,0.3567415730337078,0.7872954764196343,0.6190935390549661,0.6987487969201155,0.7872954764196343
2342.0,llama4-109b-lora1,66.3842906704461,43.66666666666666,50.94117647058823,43.66666666666666,m113,round_2,0.8373493792245875,0.7965199300744129,0.8729297067508673,0.9595687331536388,0.7203791469194313,0.8962962962962964,0.858910891089109,0.8666666666666667,0.8962962962962964
2343.0,llama3.1-8b-lora1,66.38253061931094,41.5,54.51960784313726,39.09803921568628,gps_imu,round_2,0.8065326481238194,0.830995508279465,0.8388041747691759,0.945054945054945,0.6112759643916914,0.9479258605472196,0.8877099911582671,0.8773168578993821,0.9479258605472196
2344.0,deepseek-r1-8b,66.36783849098391,30.15686274509804,49.03921568627451,35.68627450980392,rigid_highway,round_3,0.8721762204365653,0.8975484214935558,0.9007466241871318,0.965,0.7254098360655737,0.9829683698296836,0.9731707317073172,0.9781021897810218,0.9829683698296836
2345.0,llama3.1-8b-lora1,66.35738045428225,41.5,54.51960784313726,39.09803921568628,kraz,round_2,0.8448782288148189,0.8071060611364695,0.8012442788564786,0.9247058823529412,0.8464566929133859,0.9269406392694064,0.88558352402746,0.8584474885844748,0.9269406392694064
2346.0,deepseek-r1-32b,66.33745152201882,42.05882352941177,49.5686274509804,37.50980392156863,gps_imu,round_3,0.7830332171053578,0.8830393393624094,0.9070250229562198,0.9819494584837544,0.3601190476190476,0.9677419354838708,0.9432314410480348,0.938099389712293,0.9677419354838708
2347.0,deepseek-r1-8b,66.3344023426206,30.15686274509804,49.03921568627451,35.68627450980392,art,round_3,0.8766951566000172,0.9178802738843928,0.9190077776257032,0.997326203208556,0.672566371681416,0.9848484848484848,0.9772151898734176,0.9696969696969696,0.9848484848484848
2348.0,nemotron-4-340b-instruct,66.33287844482813,40.372549019607845,50.8921568627451,36.990196078431374,uazbus,round_3,0.8394355214013707,0.836539134445175,0.8508979688548484,0.9554455445544554,0.714859437751004,0.9633136094674556,0.930011862396204,0.8946745562130177,0.9633136094674556
2349.0,llama4_maverick,66.32571915402589,51.22549019607843,57.294117647058826,43.1078431372549,vehros,round_3,0.7347712301112068,0.7349947626989523,0.7451828678526702,0.909456740442656,0.5494505494505495,0.9284974093264248,0.8515057113187954,0.8,0.9264248704663212
2350.0,nemotron-4-340b-instruct,66.31908243718891,40.372549019607845,50.8921568627451,36.990196078431374,gps_imu,round_3,0.7961514821790475,0.8932422271679313,0.8999677930043357,0.9747292418772564,0.4166666666666667,0.96,0.9474621549421192,0.9404444444444444,0.96
2351.0,llama-3.1-405b-instruct,66.30913944383774,42.13725490196079,50.50980392156863,45.95098039215687,uazbus,round_2,0.8373767176427996,0.7732008469537407,0.8091519178806754,0.9285714285714286,0.8385826771653543,0.8874316939890712,0.8389923329682365,0.86775956284153,0.8874316939890712
2352.0,llama3.1-8b-lora1,66.30829992844521,41.5,54.51960784313726,39.09803921568628,veh_app,round_2,0.8459655929150879,0.844316766096337,0.8476795392263494,0.9377224199288255,0.7541436464088398,0.905084745762712,0.8573853989813243,0.8762711864406779,0.905084745762712
2353.0,deepseek-r1,66.28283647347683,49.21568627450981,61.6764705882353,41.0,particles,round_3,0.7233117776758956,0.600156897913225,0.6198585153950911,0.9089219330855018,0.7643097643097643,0.8989473684210527,0.8586497890295358,0.8357894736842106,0.8989473684210527
2354.0,llama-3.1-70b-instruct,66.28170828483212,50.01960784313726,50.20588235294117,46.372549019607845,m113,round_3,0.6295267560958553,0.8998872666909784,0.9139122817140036,0.6047058823529412,0.099601593625498,0.9674418604651164,0.944055944055944,0.913953488372093,0.9674418604651164
2355.0,llama-3.1-8b-instruct,66.27211480291258,35.705882352941174,43.333333333333336,40.431372549019606,sensros,round_2,0.857993320857614,0.867103868349665,0.8715153225541007,0.9608540925266904,0.7325,0.9626093874303896,0.949800796812749,0.9610182975338106,0.9626093874303896
2356.0,nemotron-4-340b-instruct,66.25018482285695,40.372549019607845,50.8921568627451,36.990196078431374,scm_hill,round_3,0.8167863940878985,0.837333401586239,0.8441775572686807,0.9556786703601108,0.6299559471365639,0.9513513513513514,0.934959349593496,0.9243243243243242,0.9513513513513514
2357.0,llama3.3-70b-lora1,66.24457827574092,43.40952380952381,52.6,40.285714285714285,citybus,round_2,0.8707313246010835,0.7721400906677441,0.919056734189934,0.9669421487603306,0.8247863247863247,0.8738738738738738,0.8419864559819413,0.8671171171171171,0.8738738738738738
2358.0,llama4_maverick,66.24391239071413,51.22549019607843,57.294117647058826,43.1078431372549,uazbus,round_2,0.6956849369830471,0.768914735690833,0.7966001492202011,0.9101382488479264,0.3070866141732283,0.8867313915857605,0.8216216216216216,0.8759439050701188,0.8845738942826321
2359.0,llama-3.3-70b-instruct,66.21768190684453,47.3921568627451,53.38235294117647,43.46078431372549,mass_spring_damper,round_2,0.7315220844960734,0.6223329772884784,0.6385152539817202,0.9248554913294798,0.7403846153846154,0.9172320217096336,0.8462585034013606,0.881953867028494,0.9172320217096336
2360.0,llama-3.1-70b-instruct,66.21374569746608,50.01960784313726,50.20588235294117,46.372549019607845,pendulum,round_2,0.7512052519467413,0.684573920175511,0.7258860701428668,0.9482071713147412,0.6461538461538462,0.8834586466165414,0.8377358490566038,0.8721804511278196,0.8834586466165414
2361.0,deepseek-r1-32b,66.21153679098711,42.05882352941177,49.5686274509804,37.50980392156863,gear,round_3,0.8501322478530664,0.7969143109236347,0.7996769224702125,0.9507462686567164,0.8531914893617021,0.927038626609442,0.8825214899713466,0.9041487839771102,0.927038626609442
2362.0,gemma-2-9b-it,66.19044085000888,,,,buckling,round_3,0.5439387338181959,0.4515892734465589,0.4800474370419932,0.8917609046849758,0.3523573200992556,0.7301293900184843,0.6481481481481481,0.7116451016635861,0.7301293900184843
2363.0,llama3.1-8b-lora1,66.17980231984961,41.5,54.51960784313726,39.09803921568628,pendulum,round_3,0.8223143713054444,0.7047391646003565,0.7126976821010721,0.97134670487106,0.9004739336492891,0.9054054054054056,0.8644986449864498,0.8918918918918919,0.9054054054054056
2364.0,nemotron-4-340b-instruct,66.17617399711766,40.372549019607845,50.8921568627451,36.990196078431374,m113,round_3,0.8467515789493747,0.8256861144138604,0.908814928358093,0.9552941176470588,0.6972111553784861,0.9501133786848072,0.918181818181818,0.8911564625850341,0.9501133786848072
2365.0,llama4_maverick,66.16092066549733,51.22549019607843,57.294117647058826,43.1078431372549,slider_crank,round_2,0.8220341517594729,0.6863367621037426,0.811424897301137,0.8831168831168831,0.907258064516129,0.8410596026490066,0.7876106194690266,0.7902869757174392,0.8388520971302429
2366.0,llama4-109b-lora1,66.14414516932453,43.66666666666666,50.94117647058823,43.66666666666666,mass_spring_damper,round_2,0.7667403192727531,0.7854555052402931,0.812436185367838,0.916184971098266,0.5528846153846154,0.9365721997300944,0.9012178619756428,0.8825910931174088,0.9365721997300944
2367.0,llama4_scout,66.13741819421298,47.294117647058826,56.48039215686274,43.88235294117647,pendulum,round_2,0.7445066528810439,0.7221631009171903,0.7755080095343528,0.9880478087649402,0.4923076923076923,0.9018867924528302,0.8522727272727273,0.8452830188679245,0.9018867924528302
2368.0,llama-3.1-70b-instruct,66.13222102458666,50.01960784313726,50.20588235294117,46.372549019607845,gps_imu,round_3,0.5692690783528807,0.9140876925615984,0.9114779624349336,0.4187725631768953,0.0327380952380952,0.9760850310008856,0.9618456078083408,0.9565987599645704,0.9760850310008856
2369.0,o3,66.12924435411115,,,,scm,round_3,0.5379434610969719,0.4442317028380155,0.4851731028308843,0.8506876227897839,0.3716814159292035,0.7971403038427167,0.6356311548791405,0.6487935656836461,0.7953529937444146
2370.0,pe_llama-3.1-8b-instruct,66.12251120236935,,,,kraz,round_3,0.5495016666032935,0.4912088885152545,0.5000520966539533,0.8921389396709324,0.3146067415730337,0.8067226890756303,0.6604303086997194,0.6274509803921569,0.8067226890756303
2371.0,mixtral-8x7b-instruct-v0.1,66.11687933257917,,,,tablecloth,round_2,0.4205924726926069,0.3501126524960073,0.4536273881141113,0.5334685598377282,0.3451612903225806,0.8174077578051088,0.7298578199052133,0.7455061494796594,0.8174077578051088
2372.0,deepseek-r1-8b,66.10192595984147,30.15686274509804,49.03921568627451,35.68627450980392,citybus,round_2,0.8858199469604491,0.8863612108194289,0.8893124457798731,0.9641873278236914,0.8034188034188035,0.967005076142132,0.9516539440203562,0.964467005076142,0.967005076142132
2373.0,qwen3-235b-a22b,66.09587331667599,52.80392156862745,57.27450980392157,44.049019607843135,beam,round_2,0.6839798551206224,0.6395307009451436,0.6535141228768404,0.8978102189781022,0.5450643776824035,0.8781127129750983,0.8331143232588699,0.8623853211009174,0.8781127129750983
2374.0,gpt-4.1-nano,66.07410960488993,,,,lidar,round_2,0.5916736256587516,0.4634414260875915,0.6492399121894228,0.8169761273209549,0.437037037037037,0.7309546769527482,0.6473429951690822,0.6595949855351977,0.7309546769527482
2375.0,llama3.3-70b-lora1,66.06357798219476,43.40952380952381,52.6,40.285714285714285,curiosity,round_2,0.8441055412225483,0.7960798271686313,0.837964288941074,0.9715447154471544,0.7708333333333334,0.9266409266409266,0.8798449612403102,0.8301158301158301,0.9266409266409266
2376.0,deepseek-r1,66.0627684524082,49.21568627450981,61.6764705882353,41.0,vehros,round_3,0.7198198105249548,0.6661589666183731,0.6989067894369739,0.9134808853118712,0.6007326007326007,0.9099901088031652,0.8206144697720515,0.8150346191889218,0.9099901088031652
2377.0,llama4-109b-lora1,66.05608602353969,43.66666666666666,50.94117647058823,43.66666666666666,lidar,round_2,0.7983464602903148,0.7427680950041854,0.882998137158154,0.960212201591512,0.6074074074074074,0.8978805394990366,0.859073359073359,0.884393063583815,0.8978805394990366
2378.0,llama3.1-8b-lora1,66.05334793041361,41.5,54.51960784313726,39.09803921568628,rigid_highway,round_2,0.8687408231470283,0.8196527818967756,0.944237670122094,0.973621103117506,0.7374517374517374,0.8716417910447761,0.8574277168494516,0.8716417910447761,0.8716417910447761
2379.0,llama-3.1-8b-instruct,66.04985622786093,35.705882352941174,43.333333333333336,40.431372549019606,man,round_2,0.8622802693866005,0.9137786910653084,0.9178775108403114,0.9755434782608696,0.6419213973799127,0.9530026109660574,0.9424083769633508,0.9530026109660574,0.9530026109660574
2380.0,deepseek-r1-32b,66.04694243409297,42.05882352941177,49.5686274509804,37.50980392156863,feda,round_2,0.8047773303593034,0.8143754489154398,0.820907785565252,0.936,0.6478260869565218,0.9413333333333336,0.9037433155080212,0.9253333333333332,0.9413333333333336
2381.0,llama3.3-70b-sft1,66.0431631816323,47.45098039215687,54.372549019607845,46.02941176470589,feda,round_3,0.7078227553708559,0.7717319965047955,0.7791353916828652,0.9365750528541226,0.3438485804416404,0.9227722772277228,0.871031746031746,0.8534653465346534,0.9207920792079208
