Test Model,System,Round,Score Document,Score Reference,Score Reference Document
codestral-22b-instruct-v0.1,buckling,third,52,2,32
codestral-22b-instruct-v0.1,slider_crank,first,90,2,27
codestral-22b-instruct-v0.1,slider_crank,second,73,72,65
codestral-22b-instruct-v0.1,slider_crank,third,69,52,62
codestral-22b-instruct-v0.1,turtlebot,first,75,0,7
codestral-22b-instruct-v0.1,turtlebot,second,74,54,62
codestral-22b-instruct-v0.1,turtlebot,third,47,27,50
codestral-22b-instruct-v0.1,rigid_multipatches,first,10,0,25
codestral-22b-instruct-v0.1,rigid_multipatches,second,14,44,44
codestral-22b-instruct-v0.1,rigid_multipatches,third,14,59,64
codestral-22b-instruct-v0.1,cable,first,22,27,2
codestral-22b-instruct-v0.1,cable,second,19,70,78
codestral-22b-instruct-v0.1,cable,third,12,17,37
codestral-22b-instruct-v0.1,hmmwv,first,32,0,17
codestral-22b-instruct-v0.1,hmmwv,second,37,0,35
codestral-22b-instruct-v0.1,hmmwv,third,17,29,42
codestral-22b-instruct-v0.1,handler,first,17,15,22
codestral-22b-instruct-v0.1,handler,second,47,72,55
codestral-22b-instruct-v0.1,handler,third,92,25,22
codestral-22b-instruct-v0.1,lidar,first,42,10,29
codestral-22b-instruct-v0.1,lidar,second,12,72,42
codestral-22b-instruct-v0.1,lidar,third,12,0,27
pe_llama-3.3-70b-instruct,gator,first,57,0,27
pe_llama-3.3-70b-instruct,gator,second,12,17,27
pe_llama-3.3-70b-instruct,gator,third,49,73,67
pe_llama-3.3-70b-instruct,gear,first,68,17,34
pe_llama-3.3-70b-instruct,gear,second,62,83,94
pe_llama-3.3-70b-instruct,gear,third,32,59,87
pe_llama-3.3-70b-instruct,feda,first,27,7,15
pe_llama-3.3-70b-instruct,feda,second,12,14,34
pe_llama-3.3-70b-instruct,feda,third,52,25,27
pe_llama-3.3-70b-instruct,man,first,14,0,20
pe_llama-3.3-70b-instruct,man,second,27,59,32
pe_llama-3.3-70b-instruct,man,third,39,17,32
pe_llama-3.3-70b-instruct,art,first,17,0,15
pe_llama-3.3-70b-instruct,art,second,44,90,90
pe_llama-3.3-70b-instruct,art,third,52,85,83
pe_llama-3.3-70b-instruct,vehros,first,30,0,15
pe_llama-3.3-70b-instruct,vehros,second,12,35,27
pe_llama-3.3-70b-instruct,vehros,third,52,37,42
pe_llama-3.3-70b-instruct,pendulum,first,77,25,27
pe_llama-3.3-70b-instruct,pendulum,second,54,47,47
pe_llama-3.3-70b-instruct,pendulum,third,27,15,25
pe_llama-3.3-70b-instruct,rigid_highway,first,59,17,25
pe_llama-3.3-70b-instruct,rigid_highway,second,32,42,44
pe_llama-3.3-70b-instruct,rigid_highway,third,12,80,72
pe_llama-3.3-70b-instruct,curiosity,first,64,9,7
pe_llama-3.3-70b-instruct,curiosity,second,85,50,62
pe_llama-3.3-70b-instruct,curiosity,third,85,59,39
pe_llama-3.3-70b-instruct,gps_imu,first,67,0,27
pe_llama-3.3-70b-instruct,gps_imu,second,12,29,57
pe_llama-3.3-70b-instruct,gps_imu,third,80,72,87
pe_llama-3.3-70b-instruct,mass_spring_damper,first,29,25,12
pe_llama-3.3-70b-instruct,mass_spring_damper,second,54,55,64
pe_llama-3.3-70b-instruct,mass_spring_damper,third,57,59,43
pe_llama-3.3-70b-instruct,uazbus,first,74,25,27
pe_llama-3.3-70b-instruct,uazbus,second,27,60,80
pe_llama-3.3-70b-instruct,uazbus,third,17,32,37
pe_llama-3.3-70b-instruct,scm,first,27,98,15
pe_llama-3.3-70b-instruct,scm,second,27,61,54
pe_llama-3.3-70b-instruct,scm,third,27,20,30
pe_llama-3.3-70b-instruct,veh_app,first,29,20,27
pe_llama-3.3-70b-instruct,veh_app,second,12,40,50
pe_llama-3.3-70b-instruct,veh_app,third,12,49,59
pe_llama-3.3-70b-instruct,sedan,first,34,100,27
pe_llama-3.3-70b-instruct,sedan,second,27,25,30
pe_llama-3.3-70b-instruct,sedan,third,27,25,25
pe_llama-3.3-70b-instruct,citybus,first,37,0,0
pe_llama-3.3-70b-instruct,citybus,second,42,12,32
pe_llama-3.3-70b-instruct,citybus,third,83,52,67
pe_llama-3.3-70b-instruct,beam,first,87,25,0
pe_llama-3.3-70b-instruct,beam,second,12,72,67
pe_llama-3.3-70b-instruct,beam,third,54,73,72
pe_llama-3.3-70b-instruct,sensros,first,42,0,0
pe_llama-3.3-70b-instruct,sensros,second,16,39,57
pe_llama-3.3-70b-instruct,sensros,third,14,75,72
pe_llama-3.3-70b-instruct,camera,first,47,0,32
pe_llama-3.3-70b-instruct,camera,second,42,57,54
pe_llama-3.3-70b-instruct,camera,third,32,12,14
pe_llama-3.3-70b-instruct,particles,first,52,12,32
pe_llama-3.3-70b-instruct,particles,second,83,63,67
pe_llama-3.3-70b-instruct,particles,third,47,23,42
pe_llama-3.3-70b-instruct,kraz,first,72,25,17
pe_llama-3.3-70b-instruct,kraz,second,24,65,72
pe_llama-3.3-70b-instruct,kraz,third,57,0,25
pe_llama-3.3-70b-instruct,m113,first,37,0,12
pe_llama-3.3-70b-instruct,m113,second,7,12,29
pe_llama-3.3-70b-instruct,tablecloth,first,54,12,0
pe_llama-3.3-70b-instruct,tablecloth,second,84,61,46
pe_llama-3.3-70b-instruct,tablecloth,third,90,57,65
pe_llama-3.3-70b-instruct,rotor,first,47,10,15
pe_llama-3.3-70b-instruct,rotor,second,77,44,75
pe_llama-3.3-70b-instruct,rotor,third,74,29,54
pe_llama-3.3-70b-instruct,scm_hill,first,59,27,22
pe_llama-3.3-70b-instruct,scm_hill,second,12,32,12
pe_llama-3.3-70b-instruct,scm_hill,third,44,54,62
pe_llama-3.3-70b-instruct,viper,first,72,2,22
pe_llama-3.3-70b-instruct,viper,second,82,69,77
pe_llama-3.3-70b-instruct,viper,third,32,32,39
pe_llama-3.3-70b-instruct,buckling,first,90,12,27
pe_llama-3.3-70b-instruct,buckling,second,58,69,69
pe_llama-3.3-70b-instruct,buckling,third,64,7,52
pe_llama-3.3-70b-instruct,slider_crank,first,59,27,29
pe_llama-3.3-70b-instruct,slider_crank,second,69,52,54
pe_llama-3.3-70b-instruct,slider_crank,third,59,72,67
pe_llama-3.3-70b-instruct,turtlebot,first,59,30,27
pe_llama-3.3-70b-instruct,turtlebot,second,86,59,77
pe_llama-3.3-70b-instruct,turtlebot,third,27,17,14
pe_llama-3.3-70b-instruct,rigid_multipatches,first,69,0,17
pe_llama-3.3-70b-instruct,rigid_multipatches,second,28,12,37
pe_llama-3.3-70b-instruct,rigid_multipatches,third,24,48,62
pe_llama-3.3-70b-instruct,cable,first,47,32,10
pe_llama-3.3-70b-instruct,cable,second,77,80,95
pe_llama-3.3-70b-instruct,cable,third,78,12,52
pe_llama-3.3-70b-instruct,hmmwv,first,84,0,17
pe_llama-3.3-70b-instruct,hmmwv,second,55,27,7
pe_llama-3.3-70b-instruct,hmmwv,third,78,30,57
pe_llama-3.3-70b-instruct,handler,first,30,0,27
pe_llama-3.3-70b-instruct,handler,second,70,75,70
pe_llama-3.3-70b-instruct,handler,third,87,30,12
pe_llama-3.3-70b-instruct,lidar,first,88,27,20
pe_llama-3.3-70b-instruct,lidar,second,60,42,25
pe_llama-3.3-70b-instruct,lidar,third,52,10,10
gemma-2-27b-it,gator,first,0,27,22
gemma-2-27b-it,gator,second,17,37,34
gemma-2-27b-it,gator,third,12,57,90
gemma-2-27b-it,gear,first,67,0,17
gemma-2-27b-it,gear,second,0,22,30
gemma-2-27b-it,gear,third,0,27,40
gemma-2-27b-it,feda,first,37,2,27
gemma-2-27b-it,feda,second,37,29,12
gemma-2-27b-it,feda,third,12,35,52
gemma-2-27b-it,man,first,59,22,19
gemma-2-27b-it,man,second,80,44,67
gemma-2-27b-it,man,third,12,12,32
gemma-2-27b-it,art,first,27,27,22
gemma-2-27b-it,art,second,12,90,90
gemma-2-27b-it,art,third,72,90,90
gemma-2-27b-it,vehros,first,78,20,10
gemma-2-27b-it,vehros,second,42,37,35
gemma-2-27b-it,vehros,third,42,35,27
gemma-2-27b-it,pendulum,first,54,22,24
gemma-2-27b-it,pendulum,second,37,27,32
gemma-2-27b-it,pendulum,third,79,55,65
gemma-2-27b-it,rigid_highway,first,37,0,15
gemma-2-27b-it,rigid_highway,second,83,77,72
gemma-2-27b-it,rigid_highway,third,34,82,60
gemma-2-27b-it,curiosity,first,59,25,27
gemma-2-27b-it,curiosity,second,32,67,55
gemma-2-27b-it,curiosity,third,39,54,40
gemma-2-27b-it,gps_imu,first,12,0,27
gemma-2-27b-it,gps_imu,second,74,14,52
gemma-2-27b-it,gps_imu,third,15,32,29
gemma-2-27b-it,mass_spring_damper,first,44,0,17
gemma-2-27b-it,mass_spring_damper,second,27,49,45
gemma-2-27b-it,mass_spring_damper,third,64,42,29
gemma-2-27b-it,uazbus,first,69,25,20
gemma-2-27b-it,uazbus,second,75,57,77
gemma-2-27b-it,uazbus,third,12,22,55
gemma-2-27b-it,scm,first,12,0,19
gemma-2-27b-it,scm,second,44,34,74
gemma-2-27b-it,scm,third,12,45,27
gemma-2-27b-it,veh_app,first,2,0,2
gemma-2-27b-it,veh_app,second,15,14,39
gemma-2-27b-it,veh_app,third,27,20,39
gemma-2-27b-it,sedan,first,69,20,2
gemma-2-27b-it,sedan,second,12,27,27
gemma-2-27b-it,sedan,third,52,12,25
gemma-2-27b-it,citybus,first,30,0,22
gemma-2-27b-it,citybus,second,27,22,59
gemma-2-27b-it,citybus,third,12,73,65
gemma-2-27b-it,beam,first,84,17,15
gemma-2-27b-it,beam,second,59,12,37
gemma-2-27b-it,beam,third,59,72,75
gemma-2-27b-it,sensros,first,7,0,12
gemma-2-27b-it,sensros,second,27,0,20
gemma-2-27b-it,sensros,third,22,37,22
gemma-2-27b-it,camera,first,37,12,15
gemma-2-27b-it,camera,second,12,24,10
gemma-2-27b-it,camera,third,4,7,27
gemma-2-27b-it,particles,first,22,20,27
gemma-2-27b-it,particles,second,63,60,65
gemma-2-27b-it,particles,third,64,27,35
gemma-2-27b-it,kraz,first,44,25,17
gemma-2-27b-it,kraz,second,17,63,77
gemma-2-27b-it,kraz,third,83,0,25
gemma-2-27b-it,m113,first,17,2,27
gemma-2-27b-it,m113,second,12,27,37
gemma-2-27b-it,m113,third,57,12,34
gemma-2-27b-it,tablecloth,first,69,12,39
gemma-2-27b-it,tablecloth,second,17,54,67
gemma-2-27b-it,tablecloth,third,27,14,45
gemma-2-27b-it,rotor,first,2,25,17
gemma-2-27b-it,rotor,second,58,67,85
gemma-2-27b-it,rotor,third,37,32,63
gemma-2-27b-it,scm_hill,first,17,10,22
gemma-2-27b-it,scm_hill,second,12,14,37
gemma-2-27b-it,scm_hill,third,12,12,63
gemma-2-27b-it,viper,first,45,17,32
gemma-2-27b-it,viper,second,37,82,79
gemma-2-27b-it,viper,third,72,12,27
gemma-2-27b-it,buckling,first,19,12,27
gemma-2-27b-it,buckling,second,27,12,12
gemma-2-27b-it,buckling,third,17,17,0
gemma-2-27b-it,slider_crank,first,74,2,10
gemma-2-27b-it,slider_crank,second,14,64,59
gemma-2-27b-it,slider_crank,third,37,49,62
gemma-2-27b-it,turtlebot,first,14,0,22
gemma-2-27b-it,turtlebot,second,74,62,72
gemma-2-27b-it,turtlebot,third,74,37,27
gemma-2-27b-it,rigid_multipatches,first,29,20,27
gemma-2-27b-it,rigid_multipatches,second,12,29,34
gemma-2-27b-it,rigid_multipatches,third,16,77,64
gemma-2-27b-it,cable,first,39,0,25
gemma-2-27b-it,cable,second,88,77,67
gemma-2-27b-it,cable,third,79,12,12
gemma-2-27b-it,hmmwv,first,0,17,25
gemma-2-27b-it,hmmwv,second,37,22,35
gemma-2-27b-it,hmmwv,third,72,29,39
gemma-2-27b-it,handler,first,14,5,10
gemma-2-27b-it,handler,second,55,72,55
gemma-2-27b-it,handler,third,42,0,45
gemma-2-27b-it,lidar,first,7,27,32
gemma-2-27b-it,lidar,second,12,25,17
gemma-2-27b-it,lidar,third,15,20,25
mistral-large-latest,gator,first,14,0,22
mistral-large-latest,gator,second,39,39,12
mistral-large-latest,gator,third,87,67,49
mistral-large-latest,gear,first,70,17,12
mistral-large-latest,gear,second,49,57,57
mistral-large-latest,gear,third,42,77,57
mistral-large-latest,feda,first,34,0,20
mistral-large-latest,feda,second,52,34,67
mistral-large-latest,feda,third,12,15,52
mistral-large-latest,man,first,68,20,27
mistral-large-latest,man,second,72,65,19
mistral-large-latest,man,third,34,14,27
mistral-large-latest,art,first,27,27,12
mistral-large-latest,art,second,32,90,90
mistral-large-latest,art,third,77,63,83
mistral-large-latest,vehros,first,27,0,17
mistral-large-latest,vehros,second,50,60,50
mistral-large-latest,vehros,third,75,35,40
mistral-large-latest,pendulum,first,42,5,20
mistral-large-latest,pendulum,second,22,19,38
mistral-large-latest,pendulum,third,57,14,32
mistral-large-latest,rigid_highway,first,52,0,27
mistral-large-latest,rigid_highway,second,39,74,67
mistral-large-latest,rigid_highway,third,22,77,80
mistral-large-latest,curiosity,first,39,27,27
mistral-large-latest,curiosity,second,49,47,67
mistral-large-latest,curiosity,third,29,42,42
mistral-large-latest,gps_imu,first,62,12,27
mistral-large-latest,gps_imu,second,77,39,47
mistral-large-latest,gps_imu,third,12,57,54
mistral-large-latest,mass_spring_damper,first,42,29,20
mistral-large-latest,mass_spring_damper,second,52,54,69
mistral-large-latest,mass_spring_damper,third,45,37,37
mistral-large-latest,uazbus,first,62,0,12
mistral-large-latest,uazbus,second,67,54,52
mistral-large-latest,uazbus,third,58,54,32
mistral-large-latest,scm,first,42,0,20
mistral-large-latest,scm,second,17,27,64
mistral-large-latest,scm,third,84,25,35
mistral-large-latest,veh_app,first,12,27,25
mistral-large-latest,veh_app,second,12,7,44
mistral-large-latest,veh_app,third,35,50,2
mistral-large-latest,sedan,first,84,47,14
mistral-large-latest,sedan,second,22,12,29
mistral-large-latest,sedan,third,82,12,25
mistral-large-latest,citybus,first,12,17,27
mistral-large-latest,citybus,second,57,47,34
mistral-large-latest,citybus,third,42,55,29
mistral-large-latest,beam,first,19,15,2
mistral-large-latest,beam,second,69,68,58
mistral-large-latest,beam,third,50,57,77
mistral-large-latest,sensros,first,49,0,25
mistral-large-latest,sensros,second,62,22,12
mistral-large-latest,sensros,third,12,59,57
mistral-large-latest,camera,first,52,15,27
mistral-large-latest,camera,second,27,49,14
mistral-large-latest,camera,third,88,20,0
mistral-large-latest,particles,first,47,17,32
mistral-large-latest,particles,second,64,57,67
mistral-large-latest,particles,third,42,70,63
mistral-large-latest,kraz,first,12,0,37
mistral-large-latest,kraz,second,57,59,67
mistral-large-latest,kraz,third,86,22,25
mistral-large-latest,m113,first,54,0,19
mistral-large-latest,m113,second,47,40,34
mistral-large-latest,m113,third,69,32,34
mistral-large-latest,tablecloth,first,82,22,12
mistral-large-latest,tablecloth,second,12,11,69
mistral-large-latest,tablecloth,third,12,52,62
mistral-large-latest,rotor,first,52,12,0
mistral-large-latest,rotor,second,83,77,77
mistral-large-latest,rotor,third,12,49,54
mistral-large-latest,scm_hill,first,64,20,22
mistral-large-latest,scm_hill,second,12,20,42
mistral-large-latest,scm_hill,third,12,49,57
mistral-large-latest,viper,first,64,22,22
mistral-large-latest,viper,second,84,84,83
mistral-large-latest,viper,third,50,29,44
mistral-large-latest,buckling,first,24,27,17
mistral-large-latest,buckling,second,12,49,54
mistral-large-latest,buckling,third,57,27,0
mistral-large-latest,slider_crank,first,85,22,39
mistral-large-latest,slider_crank,second,52,54,69
mistral-large-latest,slider_crank,third,44,45,27
mistral-large-latest,turtlebot,first,12,0,22
mistral-large-latest,turtlebot,second,69,71,57
mistral-large-latest,turtlebot,third,42,32,29
mistral-large-latest,rigid_multipatches,first,12,0,24
mistral-large-latest,rigid_multipatches,second,19,34,37
mistral-large-latest,rigid_multipatches,third,12,67,67
mistral-large-latest,cable,first,47,25,20
mistral-large-latest,cable,second,26,83,81
mistral-large-latest,cable,third,17,25,32
mistral-large-latest,hmmwv,first,72,0,0
mistral-large-latest,hmmwv,second,74,2,32
mistral-large-latest,handler,first,37,0,30
mistral-large-latest,handler,second,35,60,65
mistral-large-latest,handler,third,39,22,30
mistral-large-latest,lidar,first,22,0,27
mistral-large-latest,lidar,second,0,27,37
mistral-large-latest,lidar,third,25,0,2
pe_llama-3.1-405b-instruct,gator,first,32,0,17
pe_llama-3.1-405b-instruct,gator,second,22,32,37
pe_llama-3.1-405b-instruct,gator,third,37,80,80
pe_llama-3.1-405b-instruct,gear,first,27,0,54
pe_llama-3.1-405b-instruct,gear,second,45,85,85
pe_llama-3.1-405b-instruct,gear,third,72,42,67
pe_llama-3.1-405b-instruct,feda,first,17,2,20
pe_llama-3.1-405b-instruct,feda,second,22,12,59
pe_llama-3.1-405b-instruct,feda,third,15,0,44
pe_llama-3.1-405b-instruct,man,first,29,22,12
pe_llama-3.1-405b-instruct,man,second,42,49,34
pe_llama-3.1-405b-instruct,man,third,59,12,30
pe_llama-3.1-405b-instruct,art,first,27,20,15
pe_llama-3.1-405b-instruct,art,second,64,77,80
pe_llama-3.1-405b-instruct,art,third,12,88,87
pe_llama-3.1-405b-instruct,vehros,first,12,0,22
pe_llama-3.1-405b-instruct,vehros,second,12,22,35
pe_llama-3.1-405b-instruct,vehros,third,90,27,30
pe_llama-3.1-405b-instruct,pendulum,first,84,15,15
pe_llama-3.1-405b-instruct,pendulum,second,65,42,30
pe_llama-3.1-405b-instruct,pendulum,third,74,68,40
pe_llama-3.1-405b-instruct,rigid_highway,first,77,0,29
pe_llama-3.1-405b-instruct,rigid_highway,second,22,0,30
pe_llama-3.1-405b-instruct,rigid_highway,third,42,74,85
pe_llama-3.1-405b-instruct,curiosity,first,20,14,29
pe_llama-3.1-405b-instruct,curiosity,second,44,67,57
pe_llama-3.1-405b-instruct,curiosity,third,77,27,30
pe_llama-3.1-405b-instruct,gps_imu,first,7,10,30
pe_llama-3.1-405b-instruct,gps_imu,second,12,37,29
pe_llama-3.1-405b-instruct,gps_imu,third,84,74,74
pe_llama-3.1-405b-instruct,mass_spring_damper,first,53,25,27
pe_llama-3.1-405b-instruct,mass_spring_damper,second,49,55,64
pe_llama-3.1-405b-instruct,mass_spring_damper,third,37,65,54
pe_llama-3.1-405b-instruct,uazbus,first,12,0,20
pe_llama-3.1-405b-instruct,uazbus,second,12,60,74
pe_llama-3.1-405b-instruct,uazbus,third,84,67,57
pe_llama-3.1-405b-instruct,scm,first,2,17,17
pe_llama-3.1-405b-instruct,scm,second,14,14,29
pe_llama-3.1-405b-instruct,scm,third,88,12,35
pe_llama-3.1-405b-instruct,veh_app,first,15,0,15
pe_llama-3.1-405b-instruct,veh_app,second,15,0,32
pe_llama-3.1-405b-instruct,veh_app,third,45,54,59
pe_llama-3.1-405b-instruct,sedan,first,73,12,20
pe_llama-3.1-405b-instruct,sedan,second,27,37,37
pe_llama-3.1-405b-instruct,sedan,third,90,12,0
pe_llama-3.1-405b-instruct,citybus,first,32,12,20
pe_llama-3.1-405b-instruct,citybus,second,12,72,69
pe_llama-3.1-405b-instruct,citybus,third,12,78,75
pe_llama-3.1-405b-instruct,beam,first,60,17,17
pe_llama-3.1-405b-instruct,beam,second,19,72,70
pe_llama-3.1-405b-instruct,beam,third,53,73,77
pe_llama-3.1-405b-instruct,sensros,first,52,20,25
pe_llama-3.1-405b-instruct,sensros,second,44,29,42
pe_llama-3.1-405b-instruct,sensros,third,17,80,75
pe_llama-3.1-405b-instruct,camera,first,24,0,10
pe_llama-3.1-405b-instruct,camera,second,12,72,52
pe_llama-3.1-405b-instruct,camera,third,12,40,22
pe_llama-3.1-405b-instruct,particles,first,37,4,27
pe_llama-3.1-405b-instruct,particles,second,49,67,62
pe_llama-3.1-405b-instruct,particles,third,54,48,52
pe_llama-3.1-405b-instruct,kraz,first,15,0,15
pe_llama-3.1-405b-instruct,kraz,second,12,65,62
pe_llama-3.1-405b-instruct,kraz,third,12,0,25
pe_llama-3.1-405b-instruct,m113,first,34,20,27
pe_llama-3.1-405b-instruct,m113,second,14,12,37
pe_llama-3.1-405b-instruct,m113,third,39,15,32
pe_llama-3.1-405b-instruct,tablecloth,first,63,22,7
pe_llama-3.1-405b-instruct,tablecloth,second,12,44,51
pe_llama-3.1-405b-instruct,tablecloth,third,62,68,40
pe_llama-3.1-405b-instruct,rotor,first,10,40,32
pe_llama-3.1-405b-instruct,rotor,second,54,82,77
pe_llama-3.1-405b-instruct,rotor,third,54,59,62
pe_llama-3.1-405b-instruct,scm_hill,first,14,25,25
pe_llama-3.1-405b-instruct,scm_hill,second,7,12,34
pe_llama-3.1-405b-instruct,scm_hill,third,49,32,0
pe_llama-3.1-405b-instruct,viper,first,57,25,22
pe_llama-3.1-405b-instruct,viper,second,79,79,74
pe_llama-3.1-405b-instruct,viper,third,79,42,43
pe_llama-3.1-405b-instruct,buckling,first,67,10,25
pe_llama-3.1-405b-instruct,buckling,second,64,69,77
pe_llama-3.1-405b-instruct,buckling,third,62,15,12
pe_llama-3.1-405b-instruct,slider_crank,first,22,12,27
pe_llama-3.1-405b-instruct,slider_crank,second,82,57,74
pe_llama-3.1-405b-instruct,slider_crank,third,31,90,72
pe_llama-3.1-405b-instruct,turtlebot,first,82,30,27
pe_llama-3.1-405b-instruct,turtlebot,second,42,73,67
pe_llama-3.1-405b-instruct,turtlebot,third,42,27,24
pe_llama-3.1-405b-instruct,rigid_multipatches,first,27,0,25
pe_llama-3.1-405b-instruct,rigid_multipatches,second,29,29,37
pe_llama-3.1-405b-instruct,rigid_multipatches,third,76,77,67
pe_llama-3.1-405b-instruct,cable,first,74,0,20
pe_llama-3.1-405b-instruct,cable,second,37,78,83
pe_llama-3.1-405b-instruct,cable,third,86,32,27
pe_llama-3.1-405b-instruct,hmmwv,first,83,10,17
pe_llama-3.1-405b-instruct,hmmwv,second,57,10,30
pe_llama-3.1-405b-instruct,hmmwv,third,32,57,64
pe_llama-3.1-405b-instruct,handler,first,12,20,25
pe_llama-3.1-405b-instruct,handler,second,70,70,65
pe_llama-3.1-405b-instruct,handler,third,69,30,37
pe_llama-3.1-405b-instruct,lidar,first,27,0,17
pe_llama-3.1-405b-instruct,lidar,second,47,17,37
pe_llama-3.1-405b-instruct,lidar,third,32,0,27
gpt-4o,gator,first,82,12,22
gpt-4o,gator,second,12,0,0
gpt-4o,gator,third,53,65,68
gpt-4o,gear,first,70,29,17
gpt-4o,gear,second,57,62,16
gpt-4o,gear,third,74,5,37
gpt-4o,feda,first,12,0,7
gpt-4o,feda,second,15,34,47
gpt-4o,feda,third,22,32,49
gpt-4o,man,first,63,22,19
gpt-4o,man,second,77,32,34
gpt-4o,man,third,12,29,39
gpt-4o,art,first,0,0,27
gpt-4o,art,second,57,83,53
gpt-4o,art,third,12,93,58
gpt-4o,vehros,first,32,0,10
gpt-4o,vehros,second,44,25,30
gpt-4o,vehros,third,84,35,32
gpt-4o,pendulum,first,37,12,22
gpt-4o,pendulum,second,84,12,37
gpt-4o,pendulum,third,74,35,27
gpt-4o,rigid_highway,first,84,20,19
gpt-4o,rigid_highway,second,70,37,57
gpt-4o,rigid_highway,third,75,80,67
gpt-4o,curiosity,first,84,0,19
gpt-4o,curiosity,second,84,39,57
gpt-4o,curiosity,third,85,19,34
gpt-4o,gps_imu,first,39,7,25
gpt-4o,gps_imu,second,37,12,27
gpt-4o,gps_imu,third,12,44,62
gpt-4o,mass_spring_damper,first,79,12,10
gpt-4o,mass_spring_damper,second,54,69,64
gpt-4o,mass_spring_damper,third,74,55,69
gpt-4o,uazbus,first,12,0,17
gpt-4o,uazbus,second,40,69,69
gpt-4o,uazbus,third,29,12,44
gpt-4o,scm,first,12,27,32
gpt-4o,scm,second,77,12,24
gpt-4o,scm,third,75,30,12
gpt-4o,veh_app,first,82,12,22
gpt-4o,veh_app,second,60,0,12
gpt-4o,veh_app,third,32,0,27
gpt-4o,sedan,first,85,34,19
gpt-4o,sedan,second,90,12,32
gpt-4o,sedan,third,12,19,25
gpt-4o,citybus,first,84,0,27
gpt-4o,citybus,second,47,12,34
gpt-4o,citybus,third,12,14,44
gpt-4o,beam,first,12,44,9
gpt-4o,beam,second,82,44,74
gpt-4o,beam,third,68,67,54
gpt-4o,sensros,first,84,0,7
gpt-4o,sensros,second,17,34,49
gpt-4o,sensros,third,12,69,54
gpt-4o,camera,first,85,20,27
gpt-4o,camera,second,12,62,49
gpt-4o,camera,third,0,34,12
gpt-4o,particles,first,37,36,32
gpt-4o,particles,second,67,62,63
gpt-4o,particles,third,54,47,53
gpt-4o,kraz,first,84,2,25
gpt-4o,kraz,second,12,39,44
gpt-4o,kraz,third,14,25,7
gpt-4o,m113,first,86,25,17
gpt-4o,m113,second,12,29,29
gpt-4o,m113,third,12,32,32
gpt-4o,tablecloth,first,14,12,2
gpt-4o,tablecloth,second,42,51,39
gpt-4o,tablecloth,third,12,19,30
gpt-4o,rotor,first,69,0,27
gpt-4o,rotor,second,62,39,57
gpt-4o,rotor,third,52,44,19
gpt-4o,scm_hill,first,14,20,27
gpt-4o,scm_hill,second,12,0,2
gpt-4o,scm_hill,third,67,32,32
gpt-4o,viper,first,30,0,30
gpt-4o,viper,second,42,52,43
gpt-4o,viper,third,83,24,24
gpt-4o,buckling,first,32,24,27
gpt-4o,buckling,second,12,59,47
gpt-4o,buckling,third,57,17,27
gpt-4o,slider_crank,first,74,12,9
gpt-4o,slider_crank,second,37,49,54
gpt-4o,slider_crank,third,67,67,62
gpt-4o,turtlebot,first,27,15,29
gpt-4o,turtlebot,second,92,52,50
gpt-4o,turtlebot,third,85,12,32
gpt-4o,rigid_multipatches,first,67,0,10
gpt-4o,rigid_multipatches,second,20,39,39
gpt-4o,rigid_multipatches,third,30,65,67
gpt-4o,cable,first,22,12,27
gpt-4o,cable,second,67,0,68
gpt-4o,cable,third,79,20,59
gpt-4o,hmmwv,first,72,0,27
gpt-4o,hmmwv,second,37,25,0
gpt-4o,hmmwv,third,57,41,59
gpt-4o,handler,first,84,9,17
gpt-4o,handler,second,65,65,47
gpt-4o,handler,third,93,37,24
gpt-4o,lidar,first,79,25,15
gpt-4o,lidar,second,20,12,70
gpt-4o,lidar,third,12,0,22
Gemini-2.5-pro,gator,first,74,0,32
Gemini-2.5-pro,gator,third,92,62,72
Gemini-2.5-pro,gear,first,64,17,30
Gemini-2.5-pro,gear,second,25,0,0
Gemini-2.5-pro,gear,third,20,17,27
Gemini-2.5-pro,feda,first,64,0,22
Gemini-2.5-pro,feda,second,95,95,45
Gemini-2.5-pro,feda,third,12,12,52
Gemini-2.5-pro,man,first,67,12,62
Gemini-2.5-pro,man,second,87,62,57
Gemini-2.5-pro,man,third,27,0,32
Gemini-2.5-pro,art,first,50,2,34
Gemini-2.5-pro,art,second,80,83,77
Gemini-2.5-pro,art,third,44,47,62
Gemini-2.5-pro,vehros,first,67,22,34
Gemini-2.5-pro,vehros,second,89,45,64
Gemini-2.5-pro,vehros,third,80,30,27
Gemini-2.5-pro,pendulum,first,43,29,47
Gemini-2.5-pro,pendulum,second,95,39,77
Gemini-2.5-pro,pendulum,third,49,57,59
Gemini-2.5-pro,rigid_highway,first,77,12,29
Gemini-2.5-pro,rigid_highway,second,12,22,37
Gemini-2.5-pro,rigid_highway,third,49,74,67
Gemini-2.5-pro,curiosity,first,82,14,54
Gemini-2.5-pro,curiosity,second,92,62,63
Gemini-2.5-pro,curiosity,third,77,23,42
Gemini-2.5-pro,gps_imu,first,88,0,27
Gemini-2.5-pro,gps_imu,second,88,12,32
Gemini-2.5-pro,gps_imu,third,22,67,70
Gemini-2.5-pro,mass_spring_damper,first,85,27,37
Gemini-2.5-pro,mass_spring_damper,second,95,67,67
Gemini-2.5-pro,mass_spring_damper,third,60,54,62
Gemini-2.5-pro,uazbus,first,49,20,12
